Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
"Epstein, Larry G.; Schneider, Martin","Boston University; New York University ,  Federal Reserve Bank of Minneapolis  and  NBER",2007-10-01,The Review of Economic Studies,Learning Under Ambiguity,74.0,https://academic.oup.com/restud/article/74/4/1275/1554320
"Almazan, Andres; De Motta, Adolfo; Titman, Sheridan",University of Texas; McGill University; University of Texas  and  the National Bureau of Economic Research,2007-10-01,The Review of Economic Studies,Firm Location and the Creation and Utilization of Human Capital,74.0,https://academic.oup.com/restud/article/74/4/1305/1554514
"Weill, Pierre-Olivier","University of California ,  Los Angeles",2007-10-01,The Review of Economic Studies,Leaning Against the Wind,74.0,https://academic.oup.com/restud/article/74/4/1329/1555198
,,0,0,0,0.0,https://academic.oup.com/restud/article/75/1/1/1626820
"Ahn, David S.",University of California,2008-01-01,The Review of Economic Studies,Ambiguity Without a State Space,75.0,https://academic.oup.com/restud/article/75/1/3/1629672
"Barlevy, Gadi",Federal Reserve Bank of Chicago,2008-01-01,The Review of Economic Studies,Identification of Search Models using Record Statistics,75.0,https://academic.oup.com/restud/article/75/1/29/1629121
"Cabrales, Antonio; Calvó-Armengol, Antoni; Pavoni, Nicola","Universidad Carlos III de Madrid and CEPR; ICREA, Universitat Autònoma de Barcelona, and CEPR; University College London and Institute for Fiscal Studies",2008-01-01,The Review of Economic Studies,"Social Preferences, Skill Segregation, and Wage Dynamics",75.0,https://academic.oup.com/restud/article/75/1/65/1630491
"Caruana, Guillermo; Einav, Liran",CEMFI; Stanford University and NBER,2008-01-01,The Review of Economic Studies,A Theory of Endogenous Commitment,75.0,https://academic.oup.com/restud/article/75/1/99/1631128
"Fisman, Raymond; Iyengar, Sheena S.; Kamenica, Emir; Simonson, Itamar","Columbia University Graduate School of Business; Columbia University Graduate School of Business; University of Chicago Graduate School of Business; Graduate School of Business, Stanford University",2008-01-01,The Review of Economic Studies,Racial Preferences in Dating,75.0,https://academic.oup.com/restud/article/75/1/117/1626821
"Goldstein, Itay; Guembel, Alexander","University of Pennsylvania; Saïd Business School and Lincoln College, University of Oxford",2008-01-01,The Review of Economic Studies,Manipulation and the Allocational Role of Prices,75.0,https://academic.oup.com/restud/article/75/1/133/1627011
"Mortimer, Julie H.",Harvard University and NBER,2008-01-01,The Review of Economic Studies,Vertical Contracts in the Video Rental Industry1,75.0,https://academic.oup.com/restud/article/75/1/165/1627297
"Kuran, Timur; Sandholm, William H.",Duke University; University of Wisconsin,2008-01-01,The Review of Economic Studies,Cultural Integration and Its Discontents,75.0,https://academic.oup.com/restud/article/75/1/201/1627562
"Mas, Alexandre","University of California ,  Berkeley",2008-01-01,The Review of Economic Studies,Labour Unrest and the Quality of Production: Evidence from the Construction Equipment Resale Market,75.0,https://academic.oup.com/restud/article/75/1/229/1628780
"Alonso, Ricardo; Matouschek, Niko",University of Southern California; Northwestern University,2008-01-01,The Review of Economic Studies,Optimal Delegation,75.0,https://academic.oup.com/restud/article/75/1/259/1628872
"Melitz, Marc J.; Ottaviano, Gianmarco I. P.","Princeton University, NBER, and CEPR; University of Bologna, FEEM and CEPR",2008-01-01,The Review of Economic Studies,"Market Size, Trade, and Productivity",75.0,https://academic.oup.com/restud/article/75/1/295/1629450
"Mcafee, R. Preston; Wiseman, Thomas",California Institute of Technology; University of Texas at Austin,2008-01-01,The Review of Economic Studies,Capacity Choice Counters the Coase Conjecture,75.0,https://academic.oup.com/restud/article/75/1/317/1630391
,,0,0,0,0.0,https://academic.oup.com/restud/article/75/1/333/2964536
"Bandi, F. M.; Russell, J. R.","Graduate School of Business, University of Chicago; Graduate School of Business, University of Chicago",2008-04-01,The Review of Economic Studies,"Microstructure Noise, Realized Variance, and Optimal Sampling",75.0,https://academic.oup.com/restud/article/75/2/339/1620899
"Blow, Laura; Browning, Martin; Crawford, Ian","Institute for Fiscal Studies; Department of Economics, Oxford University; Department of Economics, Oxford University, and Institute for Fiscal Studies",2008-04-01,The Review of Economic Studies,Revealed Preference Analysis of Characteristics Models,75.0,https://academic.oup.com/restud/article/75/2/371/1621743
"Board, Simon","Department of Economics, University of Toronto and Department of Economics, University of California ,  Los Angeles",2008-04-01,The Review of Economic Studies,Durable-Goods Monopoly with Varying Demand,75.0,https://academic.oup.com/restud/article/75/2/391/1622109
"Brunner, Antje; Krahnen, Jan Pieter","Humboldt University, Berlin and CFS Center for Financial Studies; Goethe University, Frankfurt and CFS Center for Financial Studies",2008-04-01,The Review of Economic Studies,Multiple Lenders and Corporate Distress: Evidence on Debt Restructuring,75.0,https://academic.oup.com/restud/article/75/2/415/1622289
"Corsetti, Giancarlo; Dedola, Luca; Leduc, Sylvain",European University Institute and CEPR; European Central Bank and CEPR; Board of Governors of the Federal Reserve System,2008-04-01,The Review of Economic Studies,International Risk Sharing and the Transmission of Productivity Shocks,75.0,https://academic.oup.com/restud/article/75/2/443/1622440
"Hörner, Johannes; Jamison, Julian","Department of Managerial Economics and Decision Sciences, Kellogg School of Management, Northwestern University and Centre for Economic Policy Research; University of California, Berkeley and University of Southern California",2008-04-01,The Review of Economic Studies,Sequential Common-Value Auctions with Asymmetrically Informed Bidders,75.0,https://academic.oup.com/restud/article/75/2/475/1622865
"Myatt, David P.; Wallace, Chris","Department of Economics and Nuffield College, University of Oxford; Department of Economics and Trinity College, University of Oxford",2008-04-01,The Review of Economic Studies,When Does One Bad Apple Spoil the Barrel? An Evolutionary Analysis of Collective Action,75.0,https://academic.oup.com/restud/article/75/2/499/1623330
"Nocke, Volker; Yeaple, Stephen",University of Oxford and Centre for Economic Policy Research; University of Colorado and National Bureau of Economic Research,2008-04-01,The Review of Economic Studies,An Assignment Theory of Foreign Direct Investment,75.0,https://academic.oup.com/restud/article/75/2/529/1623718
"Postlewaite, Andrew; Samuelson, Larry; Silverman, Dan",University of Pennsylvania; University of Wisconsin and Yale University; University of Michigan,2008-04-01,The Review of Economic Studies,Consumption Commitments and Employment Contracts,75.0,https://academic.oup.com/restud/article/75/2/559/1623842
"Chaudhuri, Shubham; Sethi, Rajiv","The World Bank; Barnard College, Columbia University",2008-04-01,The Review of Economic Studies,Statistical Discrimination with Peer Effects: Can Integration Eliminate Negative Stereotypes?,75.0,https://academic.oup.com/restud/article/75/2/579/1624038
"Keppo, Jussi; Smith, Lones; Davydov, Dmitry",University of Michigan; University of Michigan; Merrill Lynch,2008-04-01,The Review of Economic Studies,Optimal Electoral Timing: Exercise Wisely and You May Live Longer1,75.0,https://academic.oup.com/restud/article/75/2/597/1624483
"Telyukova, Irina A.; Wright, Randall",University of California-San Diego; University of Pennsylvania,2008-04-01,The Review of Economic Studies,"A Model of Money and Credit, with Application to the Credit Card Debt Puzzle",75.0,https://academic.oup.com/restud/article/75/2/629/1624833
"Bassetto, Marco; Phelan, Christopher",Federal Reserve Bank of Chicago and NBER; University of Minnesota and Federal Reserve Bank of Minneapolis,2008-07-01,The Review of Economic Studies,Tax Riots,75.0,https://academic.oup.com/restud/article/75/3/649/1552854
"Callander, Steven",Northwestern University,2008-07-01,The Review of Economic Studies,Political Motivations,75.0,https://academic.oup.com/restud/article/75/3/671/1553139
"Chan, Jimmy; Suen, Wing",Shanghai University of Finance and Economics; The University of Hong Kong,2008-07-01,The Review of Economic Studies,A Spatial Theory of News Consumption and Electoral Competition,75.0,https://academic.oup.com/restud/article/75/3/699/1553345
"Costa-Gomes, Miguel A.; Weizsäcker, Georg",University of Aberdeen; London School of Economics &amp; Political Science,2008-07-01,The Review of Economic Studies,Stated Beliefs and Play in Normal-Form Games,75.0,https://academic.oup.com/restud/article/75/3/729/1553652
"Jacoby, Hanan G.; Mansuri, Ghazala",The World Bank; The World Bank,2008-07-01,The Review of Economic Studies,Land Tenancy and Non-Contractible Investment in Rural Pakistan,75.0,https://academic.oup.com/restud/article/75/3/763/1553865
"Klein, Paul; Krusell, Per; Ríos-Rull, José-Víctor","University of Western Ontario; Princeton University, IES, CAERP, CEPR and NBER; University of Pennsylvania, University of Minnesota, CAERP, CEPR and NBER",2008-07-01,The Review of Economic Studies,Time-Consistent Public Policy,75.0,https://academic.oup.com/restud/article/75/3/789/1554340
"Lorenzoni, Guido",Massachusetts Institute of Technology,2008-07-01,The Review of Economic Studies,Inefficient Credit Booms,75.0,https://academic.oup.com/restud/article/75/3/809/1554574
"Magnac, Thierry; Maurin, Eric",Toulouse School of Economics (GREMAQ and IDEI); Paris School of Economics,2008-07-01,The Review of Economic Studies,Partial Identification in Monotone Binary Models: Discrete Regressors and Interval Data,75.0,https://academic.oup.com/restud/article/75/3/835/1554837
"Martin, Philippe; Mayer, Thierry; Thoenig, Mathias","University of Paris 1 Pantheon-Sorbonne, Paris School of Economics, and Centre for Economic Policy Research; University of Paris 1 Pantheon-Sorbonne, Paris School of Economics, CEPII, and Centre for Economic Policy Research; University of Geneva and Paris School of Economics",2008-07-01,The Review of Economic Studies,Make Trade Not War?,75.0,https://academic.oup.com/restud/article/75/3/865/1555305
"Pesendorfer, Martin; Schmidt-Dengler, Philipp",London School of Economics and Political Sciences; London School of Economics and Political Sciences,2008-07-01,The Review of Economic Studies,Asymptotic Least Squares Estimators for Dynamic Games1,75.0,https://academic.oup.com/restud/article/75/3/901/1556022
"Rebelo, Sergio; Végh, Carlos A.","Northwestern University, National Bureau of Economic Research, and Centre for Economic Policy Research; University of Maryland and National Bureau of Economic Research",2008-07-01,The Review of Economic Studies,When is it Optimal to Abandon a Fixed Exchange Rate?1,75.0,https://academic.oup.com/restud/article/75/3/929/1556502
"Sannikov, Yuliy","University of California ,  Berkeley",2008-07-01,The Review of Economic Studies,A Continuous-Time Version of the Principal-Agent Problem,75.0,https://academic.oup.com/restud/article/75/3/957/1556636
,,0,0,0,0.0,https://academic.oup.com/restud/article/75/3/985/1557299
"Acemoglu, Daron; Egorov, Georgy; Sonin, Konstantin",Massachusetts Institute of Technology; Harvard University; New Economic School,2008-10-01,The Review of Economic Studies,Coalition Formation in Non-Democracies,75.0,https://academic.oup.com/restud/article/75/4/987/1565073
"Arzaghi, Mohammad; Henderson, J. Vernon",American University of Sharjah; Brown University,2008-10-01,The Review of Economic Studies,Networking off Madison Avenue,75.0,https://academic.oup.com/restud/article/75/4/1011/1559091
"Baccara, Mariagiovanna; Bar-Isaac, Heski",New York University; New York University,2008-10-01,The Review of Economic Studies,How to Organize Crime1,75.0,https://academic.oup.com/restud/article/75/4/1039/1559594
"Beckert, Walter; Blundell, Richard",Birkbeck College and Institute for Fiscal Studies; University College London and Institute for Fiscal Studies,2008-10-01,The Review of Economic Studies,Heterogeneity and the Non-Parametric Analysis of Consumer Choice: Conditions for Invertibility,75.0,https://academic.oup.com/restud/article/75/4/1069/1560361
"Chamley, Christophe","Boston University, Paris School of Economics and Hautes Etudes Commerciales",2008-10-01,The Review of Economic Studies,On “Acquisition of Information in Financial Markets”,75.0,https://academic.oup.com/restud/article/75/4/1081/1560924
,,0,0,0,0.0,https://academic.oup.com/restud/article/75/4/1085/1560933
"Epstein, Larry G.",Boston University,2008-10-01,The Review of Economic Studies,Living with Risk,75.0,https://academic.oup.com/restud/article/75/4/1121/1561562
"Galor, Oded; Mountford, Andrew","Brown University; Royal Holloway, University of London",2008-10-01,The Review of Economic Studies,Trading Population for Productivity: Theory and Evidence,75.0,https://academic.oup.com/restud/article/75/4/1143/1561707
"Gorton, G. B.; He, Ping","The Wharton School University of Pennsylvania and NBER; School of Economics &amp; Management, Tsinghua University",2008-10-01,The Review of Economic Studies,Bank Credit Cycles,75.0,https://academic.oup.com/restud/article/75/4/1181/1563337
"Pavlova, Anna; Rigobon, Roberto",London Business School and CEPR; Massachusetts Institute of Technology and NBER,2008-10-01,The Review of Economic Studies,The Role of Portfolio Constraints in the International Propagation of Shocks,75.0,https://academic.oup.com/restud/article/75/4/1215/1563755
"Rantakari, Heikki",University of Southern California,2008-10-01,The Review of Economic Studies,Governing Adaptation1,75.0,https://academic.oup.com/restud/article/75/4/1257/1564400
"Salant, Yuval; Rubinstein, Ariel",Stanford University; University of Tel Aviv Cafés and New York University,2008-10-01,The Review of Economic Studies,"(A, f): Choice with Frames1",75.0,https://academic.oup.com/restud/article/75/4/1287/1564942
"Aguiar, Mark; Amador, Manuel; Gopinath, Gita",University of Rochester and NBER; Stanford University and NBER; Harvard University and NBER,2009-01-01,The Review of Economic Studies,Investment Cycles and Sovereign Debt Overhang,76.0,https://academic.oup.com/restud/article/76/1/1/1573842
"Bernheim, B. D.; Slavov, S. N.",Stanford University and National Bureau of Economic Research; Occidental College,2009-01-01,The Review of Economic Studies,A Solution Concept for Majority Rule in Dynamic Settings,76.0,https://academic.oup.com/restud/article/76/1/33/1578868
"Bonhomme, Stéphane; Robin, Jean-Marc","Centro de Estudios Monetarios y Financieros (CEMFI); Paris School of Economics, Université Paris I Panthéon Sorbonne and University College London",2009-01-01,The Review of Economic Studies,"Assessing the Equalizing Force of Mobility Using Short Panels: France, 1990–2000",76.0,https://academic.oup.com/restud/article/76/1/63/1580010
"Copeland, Adam; Monnet, Cyril",Bureau of Economic Analysis; Federal Reserve Bank of Philadelphia,2009-01-01,The Review of Economic Studies,The Welfare Effects of Incentive Schemes,76.0,https://academic.oup.com/restud/article/76/1/93/1580343
"Dal Bó, Ernesto; Dal Bó, Pedro; Snyder, Jason","University of California, Berkeley and NBER; Brown University and NBER; University of California, Los Angeles",2009-01-01,The Review of Economic Studies,Political Dynasties,76.0,https://academic.oup.com/restud/article/76/1/115/1574319
"Galor, Oded; Moav, Omer; Vollrath, Dietrich","Brown University; Hebrew University, Royal Holloway University of London, and Shalem Center; University of Houston",2009-01-01,The Review of Economic Studies,"Inequality in Landownership, the Emergence of Human-Capital Promoting Institutions, and the Great Divergence",76.0,https://academic.oup.com/restud/article/76/1/143/1574777
"Heinemann, Frank; Nagel, Rosemarie; Ockenfels, Peter",Technische Universität Berlin; Instituto Catalana de Recerca i Estudis Avançats and Universitat Pompeu Fabra; Goethe-Universität Frankfurt am Main,2009-01-01,The Review of Economic Studies,Measuring Strategic Uncertainty in Coordination Games,76.0,https://academic.oup.com/restud/article/76/1/181/1576049
"Hellwig, Christian; Veldkamp, Laura","University of California, Los Angeles and CEPR; Stern School of Business, New York University",2009-01-01,The Review of Economic Studies,Knowing What Others Know: Coordination Motives in Information Acquisition,76.0,https://academic.oup.com/restud/article/76/1/223/1576513
"Hoppe, Heidrun C.; Moldovanu, Benny; Sela, Aner",University of Hannover; University of Bonn; Ben Gurion University,2009-01-01,The Review of Economic Studies,The Theory of Assortative Matching Based on Costly Signals,76.0,https://academic.oup.com/restud/article/76/1/253/1576712
"Jones, Benjamin F.",Northwestern University and NBER,2009-01-01,The Review of Economic Studies,The Burden of Knowledge and the “Death of the Renaissance Man”: Is Innovation Getting Harder?,76.0,https://academic.oup.com/restud/article/76/1/283/1577537
"Lagerlöf, Nils-Petter",York University,2009-01-01,The Review of Economic Studies,Slavery and Other Property Rights1,76.0,https://academic.oup.com/restud/article/76/1/319/1578128
"Li, Hong; Müller, Ulrich K.",Brandeis University; Princeton University,2009-01-01,The Review of Economic Studies,Valid Inference in Partially Unstable Generalized Method of Moments Models,76.0,https://academic.oup.com/restud/article/76/1/343/1579236
"Pinkston, Joshua C.",Bureau of Labor Statistics,2009-01-01,The Review of Economic Studies,A Model of Asymmetric Employer Learning with Testable Implications,76.0,https://academic.oup.com/restud/article/76/1/367/1579657
"Plantin, Guillaume",London Business School,2009-01-01,The Review of Economic Studies,Learning by Holding and Liquidity,76.0,https://academic.oup.com/restud/article/76/1/395/1579894
"Altissimo, Filippo; Mele, Antonio",Brevan Howard Asset Management LLP and CEPR; London School of Economics,2009-04-01,The Review of Economic Studies,Simulated Non-Parametric Estimation of Dynamic Models,76.0,https://academic.oup.com/restud/article/76/2/413/1593443
"Ariely, Dan; Gneezy, Uri; Loewenstein, George; Mazar, Nina",Duke University; Rady School of Management; Carnegie Mellon University; Rotman School of Management,2009-04-01,The Review of Economic Studies,Large Stakes and Big Mistakes,76.0,https://academic.oup.com/restud/article/76/2/451/1594205
"Bai, Jushan; Carrion-I-Silvestre, Josep Lluís",New York University; University of Barcelona,2009-04-01,The Review of Economic Studies,"Structural Changes, Common Stochastic Trends, and Unit Roots in Panel Data",76.0,https://academic.oup.com/restud/article/76/2/471/1594531
"Bourguignon, François; Browning, Martin; Chiappori, Pierre-André",Paris School of Economics; Columbia University; University of Oxford,2009-04-01,The Review of Economic Studies,Efficient Intra-Household Allocations and Distribution Factors: Implications and Identification,76.0,https://academic.oup.com/restud/article/76/2/503/1594974
"Castro, Rui; Clementi, Gian Luca; Macdonald, Glenn",Université de Montréal; New York University and RCEA; Washington University in St Louis,2009-04-01,The Review of Economic Studies,"Legal Institutions, Sectoral Heterogeneity, and Economic Development",76.0,https://academic.oup.com/restud/article/76/2/529/1595210
"Che, Jiahua",Chinese University of Hong Kong,2009-04-01,The Review of Economic Studies,A Dynamic Model of Privatization with Endogenous Post-Privatization Performance,76.0,https://academic.oup.com/restud/article/76/2/563/1595547
"De La Croix, David; Doepke, Matthias",Université catholique de Louvain; Northwestern University,2009-04-01,The Review of Economic Studies,To Segregate or to Integrate: Education Politics and Democracy,76.0,https://academic.oup.com/restud/article/76/2/597/1595704
"Epifani, Paolo; Gancia, Gino","Università Bocconi and KITeS; CREI, UPF and CEPR",2009-04-01,The Review of Economic Studies,"Openness, Government Size and the Terms of Trade",76.0,https://academic.oup.com/restud/article/76/2/629/1596280
"Giacomini, Raffaella; Rossi, Barbara",UCL/CEMMAP; Duke University,2009-04-01,The Review of Economic Studies,Detecting and Predicting Forecast Breakdowns,76.0,https://academic.oup.com/restud/article/76/2/669/1596947
"Jovanovic, Boyan",New York University,2009-04-01,The Review of Economic Studies,The Technology Cycle and Inequality,76.0,https://academic.oup.com/restud/article/76/2/707/1597414
"Kambourov, Gueorgui; Manovskii, Iourii",University of Toronto; University of Pennsylvania,2009-04-01,The Review of Economic Studies,Occupational Mobility and Wage Inequality,76.0,https://academic.oup.com/restud/article/76/2/731/1597932
,,0,0,0,0.0,https://academic.oup.com/restud/article/76/2/761/1598188
"Michelacci, Claudio; Quadrini, Vincenzo","CEMFI and CEPR; University of Southern California, CEPR, and NBER",2009-04-01,The Review of Economic Studies,Financial Markets and Wages,76.0,https://academic.oup.com/restud/article/76/2/795/1598615
"Terviö, Marko","University of California ,  Berkeley",2009-04-01,The Review of Economic Studies,Superstars and Mediocrities: Market Failure in the Discovery of Talent1,76.0,https://academic.oup.com/restud/article/76/2/829/1599062
"Alvarez, Fernando; Atkeson, Andrew; Kehoe, Patrick J.","University of Chicago and National Bureau of Economic Research; University of California, Federal Reserve Bank of Minneapolis, and National Bureau of Economic Research; Federal Reserve Bank of Minneapolis, University of Minnesota, and National Bureau of Economic Research",2009-07-01,The Review of Economic Studies,"Time-Varying Risk, Interest Rates, and Exchange Rates in General Equilibrium",76.0,https://academic.oup.com/restud/article/76/3/851/1592484
"Bolton, Patrick; Jeanne, Olivier","Columbia Business School, NBER, CEPR, and the European Corporate Governance Institute; Johns Hopkins University and CEPR",2009-07-01,The Review of Economic Studies,Structuring and Restructuring Sovereign Debt: The Role of Seniority1,76.0,https://academic.oup.com/restud/article/76/3/879/1592787
"Chang, Yoosoon; Song, Wonho","Department of Economics, Texas A&amp;M University; Department of Economics, Chung-Ang University",2009-07-01,The Review of Economic Studies,Testing for Unit Roots in Small Panels with Short-run and Long-run Cross-sectional Dependencies,76.0,https://academic.oup.com/restud/article/76/3/903/1593173
"Dekel, Eddie; Lipman, Barton L.; Rustichini, Aldo",Northwestern University and Tel Aviv University; Boston University; University of Cambridge and University of Minnesota,2009-07-01,The Review of Economic Studies,Temptation-Driven Preferences,76.0,https://academic.oup.com/restud/article/76/3/937/1593341
"Farhi, Emmanuel; Golosov, Mikhail; Tsyvinski, Aleh","Harvard University, Toulouse School of Economics, and NBER; MIT, New Economic School, and NBER; Yale University, New Economic School, and NBER",2009-07-01,The Review of Economic Studies,A Theory of Liquidity and Regulation of Financial Intermediation,76.0,https://academic.oup.com/restud/article/76/3/973/1593809
"Fujiwara-Greve, Takako; Okuno-Fujiwara, Masahiro",Keio University; University of Tokyo,2009-07-01,The Review of Economic Studies,Voluntarily Separable Repeated Prisoner's Dilemma,76.0,https://academic.oup.com/restud/article/76/3/993/1594232
"Gavazza, Alessandro; Lizzeri, Alessandro",New York University; New York University,2009-07-01,The Review of Economic Studies,Transparency and Economic Policy,76.0,https://academic.oup.com/restud/article/76/3/1023/1590261
"Hopenhayn, Hugo A.; Nicolini, Juan Pablo",University of California; Universidad Torcuato Di Tella,2009-07-01,The Review of Economic Studies,Optimal Unemployment Insurance and Employment History,76.0,https://academic.oup.com/restud/article/76/3/1049/1590660
"Lee, David S.",Princeton University and NBER,2009-07-01,The Review of Economic Studies,"Training, Wages, and Sample Selection: Estimating Sharp Bounds on Treatment Effects",76.0,https://academic.oup.com/restud/article/76/3/1071/1590707
"Oprea, Ryan; Friedman, Daniel; Anderson, Steven T.",University of California; University of California; U.S. Geological Survey,2009-07-01,The Review of Economic Studies,Learning to Wait: A Laboratory Investigation,76.0,https://academic.oup.com/restud/article/76/3/1103/1591608
"Potters, Jan; Suetens, Sigrid","Tilburg University ,  The Netherlands; Tilburg University ,  The Netherlands",2009-07-01,The Review of Economic Studies,Cooperation in Experimental Games of Strategic Complements and Substitutes,76.0,https://academic.oup.com/restud/article/76/3/1125/1591822
"Rosenzweig, Mark R.; Zhang, Junsen",Yale University; Chinese University of Hong Kong,2009-07-01,The Review of Economic Studies,"Do Population Control Policies Induce More Human Capital Investment? Twins, Birth Weight and China's “One-Child” Policy",76.0,https://academic.oup.com/restud/article/76/3/1149/1592252
"Bergemann, Dirk; Morris, Stephen",Yale University; Princeton University,2009-10-01,The Review of Economic Studies,Robust Implementation in Direct Mechanisms,76.0,https://academic.oup.com/restud/article/76/4/1175/1589349
"Bolton, Patrick; Faure-Grimaud, Antoine",Columbia Business School; London School of Economics,2009-10-01,The Review of Economic Studies,Thinking Ahead: The Decision Problem,76.0,https://academic.oup.com/restud/article/76/4/1205/1589862
"Calvó-Armengol, Antoni; Patacchini, Eleonora; Zenou, Yves","ICREA and Universitat Autònoma de Barcelona; Università di Roma “La Sapienza”; Stockholm University, IFN, and GAINS",2009-10-01,The Review of Economic Studies,Peer Effects and Social Networks in Education,76.0,https://academic.oup.com/restud/article/76/4/1239/1590174
"Dionne, Georges; St-Amour, Pascal; Vencatachellum, Désiré","HEC Montreal, CIRPÉE and CIRRELT; HEC University of Lausanne, CIRANO and CIRPÉE; African Development Bank",2009-10-01,The Review of Economic Studies,Asymmetric Information and Adverse Selection in Mauritian Slave Auctions,76.0,https://academic.oup.com/restud/article/76/4/1269/1590862
"Guembel, Alexander; Sussman, Oren","Saïd Business School, University of Oxford, and Toulouse School of Economics; Saïd Business School and University of Oxford",2009-10-01,The Review of Economic Studies,Sovereign Debt without Default Penalties,76.0,https://academic.oup.com/restud/article/76/4/1297/1591625
"Kambourov, Gueorgui",University of Toronto,2009-10-01,The Review of Economic Studies,Labour Market Regulations and the Sectoral Reallocation of Workers: The Case of Trade Reforms,76.0,https://academic.oup.com/restud/article/76/4/1321/1591887
"Kartik, Navin","Columbia University and University of California ,  San Diego",2009-10-01,The Review of Economic Studies,Strategic Communication with Lying Costs,76.0,https://academic.oup.com/restud/article/76/4/1359/1592392
"Li, Tong; Zheng, Xiaoyong",Vanderbilt University; North Carolina State University,2009-10-01,The Review of Economic Studies,Entry and Competition Effects in First-Price Auctions: Theory and Evidence from Procurement Auctions,76.0,https://academic.oup.com/restud/article/76/4/1397/1592522
"Mechtenberg, Lydia",Technische Universität Berlin,2009-10-01,The Review of Economic Studies,"Cheap Talk in the Classroom: How Biased Grading at School Explains Gender Differences in Achievements, Career Choices and Wages",76.0,https://academic.oup.com/restud/article/76/4/1431/1593019
"Offerman, Theo; Sonnemans, Joep; Van De Kuilen, Gijs; Wakker, Peter P.",University of Amsterdam; University of Amsterdam; Tilburg University; Erasmus University,2009-10-01,The Review of Economic Studies,A Truth Serum for Non-Bayesians: Correcting Proper Scoring Rules for Risk Attitudes*,76.0,https://academic.oup.com/restud/article/76/4/1461/1593334
"Armstrong, Mark","St Giles-in-the-Fields, London",2010-01-01,The Review of Economic Studies,Jane Martin: Special Tribute,77.0,https://academic.oup.com/restud/article/77/1/1/1543418
"Anderson, Axel; Smith, Lones","Georgetown University ,  Washington, DC; University of Michigan",2010-01-01,The Review of Economic Studies,Dynamic Matching and Evolving Reputations,77.0,https://academic.oup.com/restud/article/77/1/3/1546135
"Armstrong, Mark; Vickers, John",University College London; University of Oxford,2010-01-01,The Review of Economic Studies,Competitive Non-linear Pricing and Bundling,77.0,https://academic.oup.com/restud/article/77/1/30/1546419
"Battaglini, Marco; Morton, Rebecca B.; Palfrey, Thomas R.",Princeton University; New York University; California Institute of Technology,2010-01-01,The Review of Economic Studies,The Swing Voter's Curse in the Laboratory,77.0,https://academic.oup.com/restud/article/77/1/61/1547832
"Beaudry, Paul; Francois, Patrick","University of British Columbia and NBER; University of British Columbia, CIFAR and CEPR",2010-01-01,The Review of Economic Studies,Managerial Skills Acquisition and the Theory of Economic Development,77.0,https://academic.oup.com/restud/article/77/1/90/1548254
"Chen, Songnian",The Hong Kong University of Science and Technology and National University of Singapore,2010-01-01,The Review of Economic Studies,Non-Parametric Identification and Estimation of Truncated Regression Models,77.0,https://academic.oup.com/restud/article/77/1/127/1543424
"Conde-Ruiz, J. Ignacio; Giménez, Eduardo L.; Pérez-Nievas, Mikel","Universidad Complutense de Madrid, and FEDEA (Fundación de Estudios de Economía Aplicada); Universidade de Vigo and Rede (Research group in economics, business and the environment); Universidade de Santiago de Compostela",2010-01-01,The Review of Economic Studies,Millian Efficiency with Endogenous Fertility,77.0,https://academic.oup.com/restud/article/77/1/154/1543820
"Eckel, Carsten; Neary, J. Peter",University of Bamberg; University of Oxford and CEPR,2010-01-01,The Review of Economic Studies,Multi-Product Firms and Flexible Manufacturing in the Global Economy,77.0,https://academic.oup.com/restud/article/77/1/188/1544513
"Galeotti, Andrea; Goyal, Sanjeev; Jackson, Matthew O.; Vega-Redondo, Fernando; Yariv, Leeat",University of Essex; University of Cambridge; Stanford University and the Santa Fe Institute; European University Institute and Instituto Valenciano de Investigaciones Económicas; Caltech,2010-01-01,The Review of Economic Studies,Network Games,77.0,https://academic.oup.com/restud/article/77/1/218/1544730
"Gautier, Pieter A.; Teulings, Coen N.; Van Vuuren, Aico","CPB, CEPR, University of Amsterdam and Tinvergen Institute; VU University Amsterdam, CEPR and Tinbergen Institute; VU University Amsterdam",2010-01-01,The Review of Economic Studies,"On-the-Job Search, Mismatch and Efficiency*",77.0,https://academic.oup.com/restud/article/77/1/245/1545364
"Hong, Han; Shum, Matthew",Stanford University; California Institute of Technology,2010-01-01,The Review of Economic Studies,Pairwise-Difference Estimation of a Dynamic Optimization Model,77.0,https://academic.oup.com/restud/article/77/1/273/1545863
"Lorenzoni, Guido",MIT and NBER,2010-01-01,The Review of Economic Studies,Optimal Monetary Policy with Uncertain Fundamentals and Dispersed Information*,77.0,https://academic.oup.com/restud/article/77/1/305/1546603
"Rostek, Marzena",University of Wisconsin-Madison,2010-01-01,The Review of Economic Studies,Quantile Maximization in Decision Theory*,77.0,https://academic.oup.com/restud/article/77/1/339/1546938
"Ünver, M. Utku",Boston College,2010-01-01,The Review of Economic Studies,Dynamic Kidney Exchange,77.0,https://academic.oup.com/restud/article/77/1/372/1547330
,,0,0,0,0.0,https://academic.oup.com/restud/article/77/1/415/1547821
"Bandiera, Oriana; Barankay, Iwan; Rasul, Imran",London School of Economics; University of Pennsylvania; University College London,2010-04-01,The Review of Economic Studies,Social Incentives in the Workplace,77.0,https://academic.oup.com/restud/article/77/2/417/1579057
