Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
Çağatay Kayı; Eve Ramaekers,"Universidad del Rosario, Facultad de Economía, Calle 12-C # 4–59, Bogotá, Colombia; Université catholique de Louvain, Center for Operations Research and Econometrics (CORE), Voie du Roman Pays, 34, B-1348 Louvain-la-Neuve, Belgium",2019/11/01,Games and Economic Behavior,"Corrigendum to “Characterizations of Pareto-efficient, fair, and strategy-proof allocation rules in queueing problems” [Games Econ. Behav. 68 (1) (2010) 220–232]",118.0,https://www.sciencedirect.com/science/article/pii/S0899825615000275
0,,2020/01/01,Games and Economic Behavior,Editorial Board,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301861
0,,2020/01/01,Games and Economic Behavior,Editorial Board,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301873
Miguel Aramendia; Quan Wen,"BRiDGE group, Economia Aplicada IV, Universidad del Pais Vasco, Bilbao 48015, Spain; Department of Economics, University of Washington, Box 353330, Seattle, WA 98195-3330, USA",2020/01/01,Games and Economic Behavior,Myopic perception in repeated games,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301496
Ludwig Ensthaler; Steffen Huck; Johannes Leutgeb,"Rocket Internet, Charlottenstr. 4, 10969 Berlin, Germany; WZB, Reichpietschufer 50, 10785 Berlin, Germany; Department of Economics, University College London, Gower Street, London WC1E 6BT, United Kingdom of Great Britain and Northern Ireland",2020/01/01,Games and Economic Behavior,Games played through agents in the laboratory — a test of Prat & Rustichini's model,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301447
Pak Hung Au; Keiichi Kawai,"The Hong Kong University of Science and Technology, Hong Kong, China; UNSW, Sydney, Australia",2020/01/01,Games and Economic Behavior,Competitive information disclosure by multiple senders,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301484
Jonathan Newton; Damian Sercombe,"Institute of Economic Research, Kyoto University, Kyoto, Japan; Einstein Institute of Mathematics, Hebrew University of Jerusalem, Jerusalem, Israel",2020/01/01,Games and Economic Behavior,"Agency, potential and contagion",119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301538
João V. Ferreira; Nobuyuki Hanaki; Benoît Tarroux,"University of Southampton, SO17 1BJ Southampton, UK; Institute of Social and Economic Research, Osaka University, Osaka, Japan; Univ Lyon, Université Lumière Lyon 2, GATE L-SE UMR 5824, F-69130 Ecully, France",2020/01/01,Games and Economic Behavior,On the roots of the intrinsic value of decision rights: Experimental evidence,119.0,https://www.sciencedirect.com/science/article/pii/S089982561930154X
Geoffrey Castillo,"Vienna Centre for Experimental Economics, University of Vienna, Austria",2020/01/01,Games and Economic Behavior,The attraction effect and its explanations,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301654
Loukas Balafoutas; Aurora García-Gallego; Nikolaos Georgantzis; Tarek Jaber-Lopez; Evangelos Mitrokostas,"Department of Public Finance, University of Innsbruck, Austria; LEE & Department of Economics, University Jaume I, Spain; Burgundy School of Business – School of Wine & Spirits Business, Dijon, France; Department of Economics and Finance, University of Portsmouth, United Kingdom; The Hellenic Open University, Greece",2020/01/01,Games and Economic Behavior,Rehabilitation and social behavior: Experiments in prison,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301551
Simon Loertscher; Andras Niedermayer,"Economics Department, University of Melbourne, Level 4, FBE Building, 111 Barry Street, Parkville 3010, Victoria, Australia; Université de Cergy-Pontoise, Department of Economics (THEMA), 33 boulevard du Port, F-95011 Cergy-Pontoise Cedex, France",2020/01/01,Games and Economic Behavior,Entry-deterring agency,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301435
John Hillas; Dov Samet,"Department of Economics, Sir Owen G Glenn Building, The University of Auckland, Private Bag 92019, Auckland 1142, New Zealand; Coller School of Management, Tel Aviv University, Israel",2020/01/01,Games and Economic Behavior,Dominance rationality: A unified approach,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301666
Gabriel Ziegler; Peio Zuazo-Garin,"Northwestern University, Department of Economics, 2211 Campus Drive, Evanston, IL 60208, USA; University of the Basque Country (UPV/EHU), Department of Foundations of Economic Analysis I, Avenida Lehendakari Agirre 83, 48015, Bilbao, Spain",2020/01/01,Games and Economic Behavior,Strategic cautiousness as an expression of robustness to ambiguity,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301460
Simin He; Jiabin Wu,"School of Economics, Shanghai University of Finance and Economics, 111 Wuchuan Rd, 200433 Shanghai, China; Department of Economics, University of Oregon, 515 PLC 1285 University of Oregon, Eugene, OR, 97403, USA",2020/01/01,Games and Economic Behavior,Compromise and coordination: An experimental study,119.0,https://www.sciencedirect.com/science/article/pii/S089982561930168X
Chiara Margaria,"Boston University, 270 Bay State Road, Boston, MA 02215, USA",2020/01/01,Games and Economic Behavior,Learning and payoff externalities in an investment game,119.0,https://www.sciencedirect.com/science/article/pii/S089982561930171X
Jun Zhang,"Institute for Social and Economic Research, Nanjing Audit University, Nanjing, 211815, China",2020/01/01,Games and Economic Behavior,When are efficient and fair assignment mechanisms group strategy-proof?,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301733
Charles N. Noussair; Gyula Seres,"Department of Economics and Economic Science Laboratory, Eller College of Management, University of Arizona, United States of America; Humboldt University Berlin, Faculty of Economics and Business Administration, Germany",2020/01/01,Games and Economic Behavior,The effect of collusion on efficiency in experimental auctions,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301678
Xiang Sun; Yishu Zeng,"Economics and Management School, Wuhan University, 299 Bayi Road, Wuhan, 430072, China; Center for Behavioral and Experimental Research, Wuhan University, 299 Bayi Road, Wuhan, 430072, China; Department of Economics, University of Michigan, 238 Lorch Hall, 611 Tappan Ave, Ann Arbor, MI 48109, United States of America",2020/01/01,Games and Economic Behavior,Perfect and proper equilibria in large games,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301708
Philip D. Grech; Heinrich H. Nax,"Department of Management, Technology and Economics, ETH Zurich, Scheuchzerstrasse 7, 8092 Zurich, Switzerland; Behavioral Game Theory, ETH Zurich, Clausiusstrasse 37, 8092 Zurich, Switzerland; Institute of Sociology, University of Zurich, Andreasstrasse 15, 8050 Zurich, Switzerland",2020/01/01,Games and Economic Behavior,Rational altruism? On preference estimation and dictator game experiments,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301502
Alberto Bisin; Kyle Hyndman,"New York University, United States of America; CESS, United States of America; NBER, United States of America; University of Texas at Dallas, United States of America; CESS, United States of America",2020/01/01,Games and Economic Behavior,"Present-bias, procrastination and deadlines in a field experiment",119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301757
Jin Li; Michael Powell,"University of Hong Kong, Hong Kong; Northwestern University, Kellogg School of Management, United States of America",2020/01/01,Games and Economic Behavior,Multilateral interactions improve cooperation under random fluctuations,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301691
Eilon Solan; Omri N. Solan; Ron Solan,"The School of Mathematical Sciences, Tel Aviv University, Tel Aviv 6997800, Israel; The Faculty of Life Sciences, Tel Aviv University, Tel Aviv 6997800, Israel",2020/01/01,Games and Economic Behavior,Jointly controlled lotteries with biased coins,119.0,https://www.sciencedirect.com/science/article/pii/S0899825618301830
Samson Alva; Vikram Manjunath,"University of Texas at San Antonio, United States of America; University of Ottawa, Canada",2020/01/01,Games and Economic Behavior,"The impossibility of strategy-proof, Pareto efficient, and individually rational rules for fractional matching",119.0,https://www.sciencedirect.com/science/article/pii/S089982561930140X
Dan Bernhardt; Meenakshi Ghosh,"Department of Economics, University of Illinois, Champaign, IL 61820, USA; Department of Economics, University of Warwick, Coventry CV4 7AL, UK",2020/01/01,Games and Economic Behavior,Positive and negative campaigning in primary and general elections,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301642
Renjie Bao; Sanxi Li; Jun Yu,"School of Economics, Renmin University of China, Beijing 100872, China; Institute of China's Economic Reform and Development, Renmin University of China, Beijing 100872, China; School of Economics, Shanghai University of Finance and Economics; Key Laboratory of Mathematical Economics (SUFE), Ministry of Education, Shanghai 200433, China",2020/01/01,Games and Economic Behavior,Can specialization be optimal when tasks are complementary?,119.0,https://www.sciencedirect.com/science/article/pii/S0899825619301472
0,,2020/03/01,Games and Economic Behavior,Editorial Board,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300257
0,,2020/03/01,Games and Economic Behavior,Editorial Board,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300269
Simon Loertscher; Leslie M. Marx,"Department of Economics, Level 4, FBE Building, 111 Barry Street, University of Melbourne, Victoria 3010, Australia; Fuqua School of Business, Duke University, 100 Fuqua Drive, Durham, NC 27708, USA",2020/03/01,Games and Economic Behavior,A dominant-strategy asset market mechanism,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301769
Pierpaolo Battigalli; Roberto Corrao; Federico Sanna,"Department of Economics and IGIER, Bocconi University, Via Roberto Sarfatti 25, 20136 Milan, Italy; Department of Economics, MIT, Memorial Drive 50, 02142 Cambridge (MA), USA; Lyra Partners, Via Broletto 35, 20121 Milano (MI), Italy",2020/03/01,Games and Economic Behavior,Epistemic game theory without types structures: An application to psychological games,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301812
Sara Negrelli,"Bocconi University, Via Roentgen 1, Milano, 20136, Italy",2020/03/01,Games and Economic Behavior,Bubbles and persuasion with uncertainty over market sentiment,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301836
Ching-jen Sun,"Department of Economics, Deakin University, 70 Elgar Road, Burwood, VIC 3125, Australia",2020/03/01,Games and Economic Behavior,A sandwich theorem for generic n × n two person games,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301800
Drew Fudenberg; Kevin He,"Department of Economics, MIT, United States; California Institute of Technology, United States; University of Pennsylvania, United States",2020/03/01,Games and Economic Behavior,Payoff information and learning in signaling games,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301770
Isabelle Brocas; Juan D. Carrillo,"University of Southern California, USA; CEPR, UK",2020/03/01,Games and Economic Behavior,The evolution of choice and learning in the two-person beauty contest game from kindergarten to adulthood,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301927
F. Javier Martínez-de-Albéniz; Carlos Rafels; Neus Ybern,"Dept. de Matemàtica Econòmica, Financera i Actuarial and BEAT, Universitat de Barcelona, Av. Diagonal 690, 08034 Barcelona, Spain; Dept. de Matemàtiques, Escola Politècnica Superior d'Enginyeria, Universitat Politècnica de Catalunya, Av. Víctor Balaguer 1, 08800 Vilanova i la Geltrú, Barcelona, Spain",2020/03/01,Games and Economic Behavior,Assortative multisided assignment games: The extreme core points,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300026
Emiliano Catonini; Nicodemo De Vito,"ICEF - National Research University Higher School of Economics, Russian Federation; Department of Decision Sciences - Bocconi University, Italy",2020/03/01,Games and Economic Behavior,Weak belief and permissibility,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301721
Jingsheng Yu; Jun Zhang,"School of Economics & China Center for Behavioral Economics and Finance, Southwestern University of Finance and Economics, 555 Liutai Road, Chengdu, 611130, China; Institute for Social and Economic Research, Nanjing Audit University, 86 Yushan West Road, Nanjing, 211815, China",2020/03/01,Games and Economic Behavior,A market design approach to job rotation,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300038
Yutaka Kayaba; Hitoshi Matsushima; Tomohisa Toyama,"Department of Economics, University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-0033, Japan; Division of Arts and Sciences, College of Liberal Arts, International Christian University, 3-10-2 Osawa, Mitaka-shi, Tokyo 181-8585, Japan",2020/03/01,Games and Economic Behavior,Accuracy and retaliation in repeated games with imperfect private monitoring: Experiments,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301794
Emiliano Catonini,"National Research University Higher School of Economics, Russian Federation - International College of Economics and Finance, Russian Federation",2020/03/01,Games and Economic Behavior,On non-monotonic strategic reasoning,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300051
Erik Mohlin; Robert Östling; Joseph Tao-yi Wang,"Department of Economics, Lund University, Tycho Brahes väg 1, SE-220 07 Lund, Sweden; Department of Economics, Stockholm School of Economics, P.O. Box 6501, SE-113 83 Stockholm, Sweden; Department of Economics, National Taiwan University, 1 Roosevelt Road, Sec. 4, Taipei, Taiwan",2020/03/01,Games and Economic Behavior,Learning by similarity-weighted imitation in winner-takes-all games,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301903
Umut Mert Dur; Thayer Morrill,"North Carolina State University, United States of America",2020/03/01,Games and Economic Behavior,What you don't know can help you in school assignment,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301046
Pierfrancesco Guarino,"Alpen-Adria-Universität Klagenfurt (Institut für Volkswirtschaftslehre), Austria",2020/03/01,Games and Economic Behavior,An epistemic analysis of dynamic games with unawareness,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301526
Brian Hill,,2020/03/01,Games and Economic Behavior,Dynamic consistency and ambiguity: A reappraisal,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300014
Uri Gneezy; Silvia Saccardo; Marta Serra-Garcia; Roel van Veldhuizen,"University of California San Diego, 9500 Gilman Drive, La Jolla, CA 92093, United States of America; University of Amsterdam , The Netherlands; Carnegie Mellon University, Department of Social and Decision Sciences, 5000 Forbes Avenue, BP 208, Pittsburgh, PA 15213, United States of America; CESifo, Germany; Lund University, Scheelevägen 15B, 223 63 Lund, Sweden; WZB Berlin Social Science Center, Germany",2020/03/01,Games and Economic Behavior,Bribing the Self,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301939
Rakesh Chaturvedi,"Department of Social Sciences and Humanities, Indraprastha Institute of Information Technology Delhi, Okhla Phase 3, Delhi, 110020, India",2020/03/01,Games and Economic Behavior,Fairness and partial coercion in land assembly,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300129
Max Alston,"Research School of Economics, Australian National University, Canberra, ACT 2600, Australia; Reserve Bank of Australia, 65 Martin Pl, Sydney, NSW 2000, Australia",2020/03/01,Games and Economic Behavior,On the non-existence of stable matches with incomplete information,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300099
Benson Tsz Kin Leung,"Faculty of Economics, University of Cambridge, UK",2020/03/01,Games and Economic Behavior,Limited cognitive ability and selective information processing,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300063
Peter Troyan; David Delacrétaz; Andrew Kloosterman,"University of Virginia, United States of America; University of Oxford, United Kingdom of Great Britain and Northern Ireland",2020/03/01,Games and Economic Behavior,Essentially stable matchings,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300105
Bernardo García-Pola; Nagore Iriberri; Jaromír Kovářík,"AGORA Center, Dept. of Economics, UNSW Business School, Sydney, NSW 2052, Australia; Dpto. Fundamentos del Análisis Económico I and Bridge, University of the Basque Country UPV-EHU, Av. Lehendakari Aguirre 83, 48015 Bilbao, Spain; IKERBASQUE, Basque Foundation for Research, Spain; CERGE-EI, a joint workplace of Charles University in Prague and the Economics Institute of the Czech Academy of Sciences, Politických vězňů 7, 111 21 Prague, Czech Republic",2020/03/01,Games and Economic Behavior,Non-equilibrium play in centipede games,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300087
João Correia-da-Silva,"CEF.UP and Faculdade de Economia, Universidade do Porto, Rua Dr. Roberto Frias, 4200-464 Porto, Portugal",2020/03/01,Games and Economic Behavior,Self-rejecting mechanisms,120.0,https://www.sciencedirect.com/science/article/pii/S0899825620300075
Itai Arieli; Yakov Babichenko; Rann Smorodinsky,"Faculty of Industrial Engineering and Management, Technion – Israel Institute of Technology, Israel",2020/03/01,Games and Economic Behavior,Identifiable information structures,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301824
Nicola Doni; Domenico Menicucci,"Dipartimento di Scienze per l'Economia e l'Impresa, Università degli Studi di Firenze, Via delle Pandette 32, I-50127 Firenze, FI, Italy",2020/03/01,Games and Economic Behavior,"On the optimal entry fee and reserve price for auctions with selective entry: A comment on Gentry, Li, Lu (2017)",120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301782
Evan Sadler,"Columbia University, United States of America",2020/03/01,Games and Economic Behavior,Innovation adoption and collective experimentation,120.0,https://www.sciencedirect.com/science/article/pii/S0899825619301940
0,,2020/05/01,Games and Economic Behavior,Editorial Board,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300567
0,,2020/05/01,Games and Economic Behavior,Editorial Board,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300579
Katharina Brütt; Arthur Schram; Joep Sonnemans,"CREED, University of Amsterdam, P.O. Box 15867, 1001 NJ Amsterdam, the Netherlands; Department of Economics, EUI, San Domenico di Fiesole, Italy",2020/05/01,Games and Economic Behavior,Endogenous group formation and responsibility diffusion: An experimental study,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300178
Francis Bloch; Anne van den Nouweland,"Paris School of Economics and Université Paris 1 Panthéon Sorbonne, 48 Boulevard Jourdan, 75014 Paris, France; Department of Economics 435 PLC, 1285 University of Oregon, Eugene, OR 97403-1285, USA",2020/05/01,Games and Economic Behavior,Farsighted stability with heterogeneous expectations,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300154
John E. Stovall,"Department of Economics, Brigham Young University, Provo, UT 84604, United States of America",2020/05/01,Games and Economic Behavior,Equal sacrifice taxation,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300130
Hanzhe Zhang,"Department of Economics, Michigan State University, United States of America",2020/05/01,Games and Economic Behavior,Pre-matching gambles,121.0,https://www.sciencedirect.com/science/article/pii/S089982562030018X
Moti Michaeli,"Department of Economics, University of Haifa, Haifa 3498838, Israel",2020/05/01,Games and Economic Behavior,"Grouping, in-group bias and the cost of cheating",121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300166
Ville Korpela; Michele Lombardi,"Turku School of Economics, University of Turku, Finland; Adam Smith Business School, University of Glasgow, United Kingdom of Great Britain and Northern Ireland",2020/05/01,Games and Economic Behavior,Closure under interim utility equivalence implies two-agent Bayesian implementation,121.0,https://www.sciencedirect.com/science/article/pii/S089982562030021X
Noemí Navarro; Róbert F. Veszteg,"GREThA - UMR CNRS 5113, Université de Bordeaux, 6 Avenue Léon Duguit 33608 Pessac cedex, France; Waseda University, School of Political Science and Economics, 1-6-1 Nishiwaseda, Shinjuku-ku, 169-8050 Tokyo, Japan",2020/05/01,Games and Economic Behavior,On the empirical validity of axioms in unstructured bargaining,121.0,https://www.sciencedirect.com/science/article/pii/S089982562030004X
B. Douglas Bernheim; Aaron L. Bodoh-Creed,,2020/05/01,Games and Economic Behavior,A theory of decisive leadership,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300142
Satoshi Fukuda,"Department of Decision Sciences and IGIER, Bocconi University, Milan 20136, Italy",2020/05/01,Games and Economic Behavior,Formalizing common belief with no underlying assumption on individual beliefs,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300221
Maksymilian Kwiek,"University of Southampton, United Kingdom of Great Britain and Northern Ireland",2020/05/01,Games and Economic Behavior,Communication via intermediaries,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300208
Francis Bloch; David Cantala; Damián Gibaja,"Université Paris 1 and Paris School of Economics, France; El Colegio de México, Mexico; Universidad Popular Autónoma del Estado de Puebla, Mexico",2020/05/01,Games and Economic Behavior,Matching through institutions,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300117
Susann Fiedler; Adrian Hillenbrand,"Max Planck Institute for Research on Collective Goods, Kurt-Schumacher-Str. 10, 53113 Bonn, Germany; Gielen-Leyendecker Research Group, Germany",2020/05/01,Games and Economic Behavior,Gain-loss framing in interdependent choice,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300294
Sandro Ambuehl; Vivienne Groves,"University of Zurich, Department of Economics, Blüemlisalpstrasse 10, 8006 Zürich, Switzerland; Stanford University, Graduate School of Business, Knight Management Center, 655 Knight Way, Stanford, CA, 94305, United States of America",2020/05/01,Games and Economic Behavior,Unraveling over time,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300300
Alp Atakan; Levent Koçkesen; Elif Kubilay,"Koç University, Turkey; Queen Mary Univ. of London, United Kingdom of Great Britain and Northern Ireland; University of Essex, United Kingdom of Great Britain and Northern Ireland",2020/05/01,Games and Economic Behavior,Starting small to communicate,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300348
Justin Burkett; Kyle Woodward,"Georgia Institute of Technology, United States of America; University of North Carolina at Chapel Hill, United States of America",2020/05/01,Games and Economic Behavior,Reserve prices eliminate low revenue equilibria in uniform price auctions,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300373
Qiaoxi Zhang,"Department of Industrial Engineering, University of Chile, Av. Republica 701, Santiago, Chile",2020/05/01,Games and Economic Behavior,Vagueness in multidimensional proposals,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300385
Ying Xue Li; Burkhard C. Schipper,"Jinhe Center for Economic Research, Xi'an Jiaotong University, China; Department of Economics, University of California, Davis, United States of America",2020/05/01,Games and Economic Behavior,Strategic reasoning in persuasion games: An experiment,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300191
Antonio Cabrales; Francesco Feri; Piero Gottardi; Miguel A. Meléndez-Jiménez,"Dept. of Economics, University College London, United Kingdom; Dept. of Economics, Royal Holloway University of London, United Kingdom; University of Trieste, Italy; Dept. of Economics, University of Essex, United Kingdom; University of Venice, Italy; Dept. Teoría e Historia Económica, Universidad de Málaga , Spain",2020/05/01,Games and Economic Behavior,Can there be a market for cheap-talk information? An experimental investigation,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300361
Manuel Amador; Kyle Bagwell,"Federal Reserve Bank of Minneapolis, University of Minnesota, United States of America; Stanford University, United States of America",2020/05/01,Games and Economic Behavior,Money burning in the theory of delegation,121.0,https://www.sciencedirect.com/science/article/pii/S089982562030035X
Mathew Knudson,,2020/05/01,Games and Economic Behavior,Two candidate competition on differentiated policy sets,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300403
Daniel Herbold; Heiner Schumacher,"Goethe-University Frankfurt, Theodor-W.-Adorno-Platz 4, 60323 Frankfurt am Main, Germany; KU Leuven, Department of Economics, Naamsestraat 69, 3000 Leuven, Belgium",2020/05/01,Games and Economic Behavior,The agency costs of on-the-job search,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300397
B. Hoyer; N. Stroh-Maraun,"Paderborn University, Warburger Str. 100, 33098 Paderborn, Germany",2020/05/01,Games and Economic Behavior,Matching strategies of heterogeneous agents under incomplete information in a university clearinghouse,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300415
Nikhil R. Devanur; Nima Haghpanah; Alexandros Psomas,"Amazon, Seattle, WA 98109, USA; Pennsylvania State University, University Park, PA 16802, USA; Google Research, Mountain View, CA 94043, USA",2020/05/01,Games and Economic Behavior,Optimal multi-unit mechanisms with private demands,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300427
Milena Wittwer,"Stanford University, United States of America",2020/05/01,Games and Economic Behavior,Interconnected pay-as-bid auctions,121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300440
Jorge Vásquez; Marek Weretka,"Smith College, Department of Economics, 10 Elm Street, Northampton, MA 01063, USA; University of Wisconsin-Madison, Department of Economics, 1180 Observatory Drive, Madison, WI 53706, USA; FAME|GRAPE, ul. Mazowiecka 11/14, 00-052 Warsaw, Poland",2020/05/01,Games and Economic Behavior,Affective empathy in non-cooperative games,121.0,https://www.sciencedirect.com/science/article/pii/S0899825619301514
Peng Liu,"Faculty of Economics and Management, East China Normal University, Shanghai 200062, China",2020/05/01,Games and Economic Behavior,Random assignments on sequentially dichotomous domains,121.0,https://www.sciencedirect.com/science/article/pii/S0899825619300764
Santiago Sanchez-Pages,"King's College London, United Kingdom",2020/05/01,Games and Economic Behavior,"Game Theory: An Applied Introduction, by Jose Luis Ferreira, Macmillan, 2019.",121.0,https://www.sciencedirect.com/science/article/pii/S0899825620300464
Pierpaolo Battigalli; Paolo Leonetti; Fabio Maccheroni,"Università “Luigi Bocconi”—via Roentgen 1, 20136 Milano, Italy",2020/05/01,Games and Economic Behavior,Behavioral equivalence of extensive game structures,121.0,https://www.sciencedirect.com/science/article/pii/S0899825619301745
0,,2020/07/01,Games and Economic Behavior,Editorial Board,122.0,https://www.sciencedirect.com/science/article/pii/S089982562030083X
0,,2020/07/01,Games and Economic Behavior,Editorial Board,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300841
Krishna Dasaratha,"Department of Economics, Harvard University, United States of America",2020/07/01,Games and Economic Behavior,Distributions of centrality on networks,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300439
Anna Bykhovskaya,"University of Wisconsin-Madison, United States of America",2020/07/01,Games and Economic Behavior,Stability in matching markets with peer effects,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300452
Michael Arnold; Lan Zhang,"Department of Economics, Alfred Lerner College of Business and Economics, University of Delaware, Newark, DE, 19806, USA; Institute of Advanced Studies in Humanities and Social Sciences, Beijing Normal University at Zhuhai, Zhuhai, 519087, China",2020/07/01,Games and Economic Behavior,Competition with an information clearinghouse and asymmetric firms: Why more than two firms compete (or not) for shoppers,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300488
Galit Ashkenazi-Golan; Catherine Rainer; Eilon Solan,"The School of Mathematical Sciences, Tel Aviv University, Tel Aviv 6997800, Israel; Université de Bretagne Occidentale, 6, avenue Victor-le-Gorgeu, B.P. 809, 29285 Brest cedex, France",2020/07/01,Games and Economic Behavior,Solving two-state Markov games with incomplete information on one side,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300506
Ulrike Malmendier; Adam Szeidl,"UC Berkeley, United States of America; CEPR, United Kingdom of Great Britain and Northern Ireland; NBER, United States of America",2020/07/01,Games and Economic Behavior,Fishing for fools,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300476
Jan U. Auerbach; Miguel A. Fonseca,"University of Exeter , United Kingdom; NIPE, Universidade do Minho, Portugal",2020/07/01,Games and Economic Behavior,Preordered service in contract enforcement,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300531
Chiara Aina; Pierpaolo Battigalli; Astrid Gamba,"University of Zurich, Blümlisalpstrasse 10, 8006 Zürich, Switzerland; Bocconi University and IGIER, Via Guglielmo Röntgen 1, 20136 Milano, Italy; Università degli Studi dell'Insubria, Via Monte Generoso 71, 21100 Varese, Italy",2020/07/01,Games and Economic Behavior,Frustration and anger in the Ultimatum Game: An experiment,122.0,https://www.sciencedirect.com/science/article/pii/S089982562030052X
Srinivas Arigapudi,"Department of Economics, University of Wisconsin, 1180 Observatory Drive, Madison, WI 53706, United States of America",2020/07/01,Games and Economic Behavior,Exit from equilibrium in coordination games under probit choice,122.0,https://www.sciencedirect.com/science/article/pii/S089982562030049X
Ali Kakhbod; Fei Song,"Department of Economics, Massachusetts Institute of Technology (MIT), E52-300, 50 Memorial Drive, Cambridge MA 02142, USA",2020/07/01,Games and Economic Behavior,Dynamic price discovery: Transparency vs. information design,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300622
Nicola Gatti; Mario Gilli; Alberto Marchesi,"Dipartimento di Elettronica, Informazione e Bioningegneria, Politecnico di Milano, Piazza Leonardo da Vinci 32, 20133 Milano, Italy; Department of Economics, Management, and Statistics, Università degli Studi di Milano Bicocca, Piazza dell'Ateneo Nuovo 1, 20126 Milano, Italy",2020/07/01,Games and Economic Behavior,A characterization of quasi-perfect equilibria,122.0,https://www.sciencedirect.com/science/article/pii/S0899825620300658
