,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
273,Andrew K. Rose; Mark M. Spiegel,Offshore Financial Centres: Parasites or Symbionts?,"University of California, Berkeley; Federal Reserve Bank of San Francisco",2007-10-1,The Economic Journal,Economics and Econometrics,117,523,10.1111/j.1468-0297.2007.02084.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02084.x
274,Georgios Gerasimou,"Indecisiveness, Undesirability and Overload Revealed Through Rational Choice Deferral",University of St Andrews,2018-9-1,The Economic Journal,Economics and Econometrics,128,614,10.1111/ecoj.12500,http://dx.doi.org/10.1111/ecoj.12500
275,Efrem Castelnuovo; Paolo Surico,"Monetary Policy, Inflation Expectations and The Price Puzzle",University of Padua and Bank of Finland; London Business School and CEPR,2010-12-1,The Economic Journal,Economics and Econometrics,120,549,10.1111/j.1468-0297.2010.02368.x,http://dx.doi.org/10.1111/j.1468-0297.2010.02368.x
276,John Heaton; Deborah Lucas,Portfolio Choice in the Presence of Background Risk,University of Chicago and NBER; Northwestern University and NBER,2000-1-1,The Economic Journal,Economics and Econometrics,110,460,10.1111/1468-0297.00488,http://dx.doi.org/10.1111/1468-0297.00488
277,Christian Dippel; Robert Gold; Stephan Heblich; Rodrigo Pinto,The Effect of Trade on Workers and Voters,"Ivey Business School, UWO, Canada; NBER, USA; IfW—Kiel Institute for the World Economy & CESifo, Germany; University of Toronto, Canada, CESifo, IZA, Germany; SERC; University of California, Los Angeles, CCPR & NBER, USA",2022-1-7,The Economic Journal,Economics and Econometrics,132,641,10.1093/ej/ueab041,http://dx.doi.org/10.1093/ej/ueab041
278,Alison L. Booth; Patrick Nolen,Gender Differences in Risk Behaviour: Does Nurture Matter?,ANU and University of Essex; University of Essex,2012-2-1,The Economic Journal,Economics and Econometrics,122,558,10.1111/j.1468-0297.2011.02480.x,http://dx.doi.org/10.1111/j.1468-0297.2011.02480.x
279,Stephen Nickell; Patricia Jones; Glenda Quintini,A Picture of Job Insecurity Facing British Men,"Centre for economic Performance, London School of economics and Bank of England Vassar College, NY; Centre for economic Performance, London School of economics and Bank of England Vassar College, NY; Centre for economic Performance, London School of economics",2002-1-1,The Economic Journal,Economics and Econometrics,112,476,10.1111/1468-0297.0j671,http://dx.doi.org/10.1111/1468-0297.0j671
280,Tommaso Monacelli; Roberto Perotti,"Fiscal Policy, the Real Exchange Rate and Traded Goods","Università Bocconi, IGIER, and CEPR; Università Bocconi, IGIER, NBER and CEPR",2010-5-1,The Economic Journal,Economics and Econometrics,120,544,10.1111/j.1468-0297.2010.02362.x,http://dx.doi.org/10.1111/j.1468-0297.2010.02362.x
281,Michael Joyce; David Miles; Andrew Scott; Dimitri Vayanos,Quantitative Easing and Unconventional Monetary Policy – an Introduction,Bank of England; Bank of England and Centre for Economic Policy Research; London Business School and Centre for Economic Policy Research; Bank of England  Bank of England and Centre for Economic Policy Research  London School of Economics and Centre for Economic Policy ResearchLondon School of Economics and Centre for Economic Policy Research,2012-11-1,The Economic Journal,Economics and Econometrics,122,564,10.1111/j.1468-0297.2012.02551.x,http://dx.doi.org/10.1111/j.1468-0297.2012.02551.x
282,Dimitris Christelis; Dimitris Georgarakos; Tullio Jappelli; Luigi Pistaferri; Maarten van Rooij,Asymmetric Consumption Effects of Transitory Income Shocks*,"University of Naples Federico II, CSEF, CFS, CEPAR and Netspar; European Central Bank and CFS; University of Naples Federico II, CSEF and CEPR; Stanford University, SIEPR, NBER and CEPR; De Nederlandsche Bank and Netspar",2019-8-1,The Economic Journal,Economics and Econometrics,129,622,10.1093/ej/uez013,http://dx.doi.org/10.1093/ej/uez013
283,Kilian Rieder; Michael Anson; David Bholat; Ryland Thomas,Dating the Lender of Last Resort,"Oesterreichische Nationalbank (Eurosystem), Austria & Centre for Economic Policy Research (CEPR) , UK; Bank of England , UK; Formerly Bank of England , UK; Bank of England , UK",2023-4-7,The Economic Journal,Economics and Econometrics,133,652,10.1093/ej/ueac089,http://dx.doi.org/10.1093/ej/ueac089
284,Rachel Glennerster; Edward Miguel; Alexander D. Rothenberg,Collective Action in Diverse Sierra Leone Communities,"MIT, Abdul Latif Jameel Poverty Action Lab; University of California, Berkeley and NBER; RAND Corporation",2013-5-1,The Economic Journal,Economics and Econometrics,123,568,10.1111/ecoj.12030,http://dx.doi.org/10.1111/ecoj.12030
285,Gerben Bakker; Nicholas Crafts; Pieter Woltjer,"The Sources of Growth in a Technologically Progressive Economy: The United States, 1899–1941",London School of Economics; University of Warwick; University of Groningen,2019-8-1,The Economic Journal,Economics and Econometrics,129,622,10.1093/ej/uez002,http://dx.doi.org/10.1093/ej/uez002
286,Michael Anderson; Michael Marmot,The Effects of Promotions on Heart Disease: Evidence from Whitehall,University of California; University College London,2012-6-1,The Economic Journal,Economics and Econometrics,122,561,10.1111/j.1468-0297.2011.02472.x,http://dx.doi.org/10.1111/j.1468-0297.2011.02472.x
287,Roberto Cardarelli; James Sefton; Laurence J. Kotlikoff,Generational Accounting in the UK,NIESR; NIESR; Boston University and NBER,2000-11-1,The Economic Journal,Economics and Econometrics,110,467,10.1111/1468-0297.00573,http://dx.doi.org/10.1111/1468-0297.00573
288,Patrick Fève; Alain Guay,Identification of Technology Shocks in Structural Vars,"Toulouse School of Economics University of Toulouse, GREMAQ, IDEI, IUF and Banque de France Université du Québec à Montréal, CIRPÉE and CIREQ; Toulouse School of Economics University of Toulouse, GREMAQ, IDEI, IUF and Banque de France Université du Québec à Montréal, CIRPÉE and CIREQ",2010-12-1,The Economic Journal,Economics and Econometrics,120,549,10.1111/j.1468-0297.2009.02328.x,http://dx.doi.org/10.1111/j.1468-0297.2009.02328.x
289,Fiorella De Fiore; Oreste Tristani,Optimal Monetary Policy in a Model of the Credit Channel,European Central Bank; European Central Bank,2013-9-1,The Economic Journal,Economics and Econometrics,123,571,10.1111/j.1468-0297.2012.02558.x,http://dx.doi.org/10.1111/j.1468-0297.2012.02558.x
290,Huixin Bi; Eric M. Leeper; Campbell Leith,Uncertain Fiscal Consolidations,"Bank of Canada; Indiana University, Monash University and NBER; University of Glasgow",2013-2-1,The Economic Journal,Economics and Econometrics,123,566,10.1111/ecoj.12011,http://dx.doi.org/10.1111/ecoj.12011
291,Volker Nocke; Martin Peitz,A Theory of Clearance Sales,University of Pennsylvania and University of Oxford; International University in Germany and University of Mannheim,2007-7-1,The Economic Journal,Economics and Econometrics,117,522,10.1111/j.1468-0297.2007.02074.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02074.x
292,Wenjian Xu,Employment Decline During the Great Recession: the Role of Firm Size Distribution,"Shanghai Jiao Tong University , China",2023-4-7,The Economic Journal,Economics and Econometrics,133,652,10.1093/ej/ueac091,http://dx.doi.org/10.1093/ej/ueac091
293,Gustav Agneman; Paolo Falco; Exaud Joel; Onesmo Selejio,The Material basis of Cooperation: how Scarcity Reduces Trusting Behaviour,"Lund University , Sweden; University of Copenhagen , Denmark; University of Dar es Salaam , Tanzania; University of Dar es Salaam , Tanzania",2023-4-7,The Economic Journal,Economics and Econometrics,133,652,10.1093/ej/ueac087,http://dx.doi.org/10.1093/ej/ueac087
294,Thijs Brouwer; Fabio Galeotti; Marie Claire Villeval,Teaching Norms: Direct Evidence of Parental Transmission,"Tilburg University , Netherlands; Univ Lyon, GATE, Centre National de la Recherche Scientifique (CNRS), France and University of Venice , Ca' Foscari , Italy; Univ Lyon, GATE, Centre National de la Recherche Scientifique (CNRS) , France and IZA, Bonn , Germany",2023-1-13,The Economic Journal,Economics and Econometrics,133,650,10.1093/ej/ueac074,http://dx.doi.org/10.1093/ej/ueac074
295,Germain Gaudin,Vertical Bargaining and Retail Competition: What Drives Countervailing Power?,"European Commission (Directorate‐General for Competition); Düsseldorf Institute for Competition Economics, Heinrich Heine University",2018-9-1,The Economic Journal,Economics and Econometrics,128,614,10.1111/ecoj.12506,http://dx.doi.org/10.1111/ecoj.12506
296,Hendrik Wolff; Howard Chong; Maximilian Auffhammer,"Classification, Detection and Consequences of Data Error: Evidence from the Human Development Index","University of Washington; University of California, Berkeley; University of California, Berkeley and NBER",2011-6-1,The Economic Journal,Economics and Econometrics,121,553,10.1111/j.1468-0297.2010.02408.x,http://dx.doi.org/10.1111/j.1468-0297.2010.02408.x
297,Jon H Fiva; Max-Emil M King,Child Penalties in Politics,"Department of Economics, BI Norwegian Business School; Department of Economics, BI Norwegian Business School",,The Economic Journal,Economics and Econometrics,,,10.1093/ej/uead084,http://dx.doi.org/10.1093/ej/uead084
298,Kfir Eliaz; Ran Spiegler,A Simple Model of Search Engine Pricing,Brown University; Tel Aviv University and University College London,2011-11-1,The Economic Journal,Economics and Econometrics,121,556,10.1111/j.1468-0297.2011.02467.x,http://dx.doi.org/10.1111/j.1468-0297.2011.02467.x
299,Claudio Michelacci,Low Returns in R&amp;D due to the Lack of Entrepreneurial Skills,"CEMFI, Madrid",2003-1-1,The Economic Journal,Economics and Econometrics,113,484,10.1111/1468-0297.00095,http://dx.doi.org/10.1111/1468-0297.00095
300,Silvia Pezzini,The Effect of Women's Rights on Women's Welfare: Evidence from a Natural Experiment,London School of Economics and University of Namur,2005-3-1,The Economic Journal,Economics and Econometrics,115,502,10.1111/j.0013-0133.2005.00988.x,http://dx.doi.org/10.1111/j.0013-0133.2005.00988.x
301,Richard D. Barwell; Mark E. Schweitzer,The Incidence of Nominal and Real Wage Rigidities in Great Britain: 1978–98,Bank of England; Federal Reserve Bank of Kansas City,2007-11-1,The Economic Journal,Economics and Econometrics,117,524,10.1111/j.1468-0297.2007.02096.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02096.x
302,Chris Brooks; Apostolos Katsaris,A Three‐Regime Model of Speculative Behaviour: Modelling the Evolution of the S&amp;P 500 Composite Index,Cass Business School; Cass Business School,2005-7-1,The Economic Journal,Economics and Econometrics,115,505,10.1111/j.1468-0297.2005.01019.x,http://dx.doi.org/10.1111/j.1468-0297.2005.01019.x
303,John Hudson,Introduction: Aid and Development,University of Bath,2004-6-1,The Economic Journal,Economics and Econometrics,114,496,10.1111/j.1468-0297.2004.00218.x,http://dx.doi.org/10.1111/j.1468-0297.2004.00218.x
304,Ulrich Volz,Exchange Rates Under the East Asian Dollar Standard; Living with Conflicted Virtue,"Free University of Berlin, Yale University and HWWA",2006-2-1,The Economic Journal,Economics and Econometrics,116,509,10.1111/j.1468-0297.2006.01069_8.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01069_8.x
305,Stephen G. Cecchetti; Alfonso Flores‐Lagunes; Stefan Krause,Has Monetary Policy Become More Efficient? A Cross‐Country Analysis,"Brandeis University, National Bureau of Economic Research; University of Arizona; Emory University",2006-4-1,The Economic Journal,Economics and Econometrics,116,511,10.1111/j.1468-0297.2006.01086.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01086.x
306,Jan Boone; Jacob K. Goeree,Optimal Privatisation using Qualifying Auctions,"University of Tilburg, Tilec, CentER, ENCORE, UvA, IZA and CEPR; California Institute of Technology and CEPR",2009-1-1,The Economic Journal,Economics and Econometrics,119,534,10.1111/j.1468-0297.2008.02213.x,http://dx.doi.org/10.1111/j.1468-0297.2008.02213.x
307,David Blake,Does it Matter What Type of Pension Scheme You Have?,"Pensions Institute, Birkbeck College, University of London",2000-2-1,The Economic Journal,Economics and Econometrics,110,461,10.1111/1468-0297.00507,http://dx.doi.org/10.1111/1468-0297.00507
308,Alison L. Booth; Jonathan Burton; Karen Mumford,The Position of Women in UK Academic Economics,University of Essex; University of Essex; University of York,2000-6-1,The Economic Journal,Economics and Econometrics,110,464,10.1111/1468-0297.00541,http://dx.doi.org/10.1111/1468-0297.00541
309,Kenza Benhima; Isabella Blengini,Optimal Monetary Policy when Information is Market-Generated,"HEC Lausanne—University of Lausanne, CEPR; Ecole hôtelière de Lausanne, HES-SO—University of Applied Sciences Western Switzerland",2020-5-1,The Economic Journal,Economics and Econometrics,130,628,10.1093/ej/ueaa007,http://dx.doi.org/10.1093/ej/ueaa007
310,Ray Chambers; Martin Weale; Robin Youll,The Average Earnings Index,University of Southampton; National Institute of Economic and Social Research; Office of National Statistics,2000-2-1,The Economic Journal,Economics and Econometrics,110,461,10.1111/1468-0297.00509,http://dx.doi.org/10.1111/1468-0297.00509
311,Dermot Leahy; Catia Montagna,Unionisation and Foreign Direct Investment: Challenging Conventional Wisdom?,"University College, Dublin; University of Dundee",2000-3-1,The Economic Journal,Economics and Econometrics,110,462,10.1111/1468-0297.00522,http://dx.doi.org/10.1111/1468-0297.00522
312,David Cobham,The Overvaluation of Sterling Since 1996: How the Policy makers Responded and Why,Heriot‐Watt University,2006-6-1,The Economic Journal,Economics and Econometrics,116,512,10.1111/j.1468-0297.2006.01096.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01096.x
313,Steven N. Durlauf,Complexity and Empirical Economics,University of Wisconsin,2005-6-1,The Economic Journal,Economics and Econometrics,115,504,10.1111/j.1468-0297.2005.01003.x,http://dx.doi.org/10.1111/j.1468-0297.2005.01003.x
314,Tomaso Duso; Klaus Gugler; Florian Szücs,An Empirical Assessment of the 2004 EU Merger Policy Reform,DIW Berlin and Duesseldorf Institute for Competition Economics (DICE); WU (Vienna University of Economics and Business); DIW Berlin,2013-11-1,The Economic Journal,Economics and Econometrics,123,572,10.1111/ecoj.12081,http://dx.doi.org/10.1111/ecoj.12081
315,Paul Cheshire; Stephen Sheppard,Capitalising the Value of Free Schools: The Impact of Supply Characteristics and Uncertainty,London School of Economics; Williams College,2004-11-1,The Economic Journal,Economics and Econometrics,114,499,10.1111/j.1468-0297.2004.00252.x,http://dx.doi.org/10.1111/j.1468-0297.2004.00252.x
316,Astrid Hopfensitz; Ernesto Reuben,The Importance of Emotions for the Effectiveness of Social Punishment,"Toulouse School of Economics (GREMAQ); Kellogg School of Management, Northwestern University",2009-10-1,The Economic Journal,Economics and Econometrics,119,540,10.1111/j.1468-0297.2009.02288.x,http://dx.doi.org/10.1111/j.1468-0297.2009.02288.x
317,Giulia Faggio; Stephen Nickell,Patterns of Work Across the OECD,"Centre for Economic Performance; London School of Economics, Nuffield College, Oxford",2007-6-1,The Economic Journal,Economics and Econometrics,117,521,10.1111/j.1468-0297.2007.02062.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02062.x
318,Anthony M. Kwasnica; Katerina Sherstyuk,Collusion and Equilibrium Selection in Auctions,Pennsylvania State University; University of Hawaii at Manoa,2007-1-1,The Economic Journal,Economics and Econometrics,117,516,10.1111/j.1468-0297.2007.02004.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02004.x
319,Nicholas Stern,A Time for Action on Climate Change and a Time for Change in Economics,"London School of Economics and Political Science, UK",2022-5-9,The Economic Journal,Economics and Econometrics,132,644,10.1093/ej/ueac005,http://dx.doi.org/10.1093/ej/ueac005
320,Ariel Rubinstein,A Sceptic's Comment on the Study of Economics,Tel Aviv University; New York University,2006-3-1,The Economic Journal,Economics and Econometrics,116,510,10.1111/j.1468-0297.2006.01071.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01071.x
321,Andrew E. Clark; Nicolai Kristensen; Niels Westergård‐Nielsen,Job Satisfaction and Co‐worker Wages: Status or Signal?,"Paris School of Economics, IZA and Aarhus University; Aarhus University; Aarhus University and IZA",2009-3-1,The Economic Journal,Economics and Econometrics,119,536,10.1111/j.1468-0297.2008.02236.x,http://dx.doi.org/10.1111/j.1468-0297.2008.02236.x
322,Tatiana Kirsanova; Campbell Leith; Simon Wren‐Lewis,Should Central Banks Target Consumer Prices or the Exchange Rate?,University of Exeter; Glasgow University; University of Exeter,2006-6-1,The Economic Journal,Economics and Econometrics,116,512,10.1111/j.1468-0297.2006.01097.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01097.x
323,Sylvain E. Dessy; Stéphane Pallage,A Theory of the Worst Forms of Child Labour,"Université Laval, Canada; Université du Quebec à Montréal",2005-1-1,The Economic Journal,Economics and Econometrics,115,500,10.1111/j.1468-0297.2004.00960.x,http://dx.doi.org/10.1111/j.1468-0297.2004.00960.x
324,Lars Pico Geerdsen,Is there a Threat Effect of Labour Market Programmes? A Study of ALMP in the Danish UI System,The Danish National Institute of Social Research,2006-7-1,The Economic Journal,Economics and Econometrics,116,513,10.1111/j.1468-0297.2006.01109.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01109.x
325,Bertil Holmlund; Donald Storrie,Temporary Work in Turbulent Times: the Swedish Experience,Uppsala University; Göteborg University,2002-6-1,The Economic Journal,Economics and Econometrics,112,480,10.1111/1468-0297.00042,http://dx.doi.org/10.1111/1468-0297.00042
326,James Sefton; Justin Van De Ven,Optimal Design of Means Tested Retirement Benefits,"Imperial College of London, NIESR; NIESR",2009-11-1,The Economic Journal,Economics and Econometrics,119,541,10.1111/j.1468-0297.2009.02316.x,http://dx.doi.org/10.1111/j.1468-0297.2009.02316.x
327,Omer Moav,Cheap Children and the Persistence of Poverty,"Hebrew University, Jerusalem",2005-1-1,The Economic Journal,Economics and Econometrics,115,500,10.1111/j.1468-0297.2004.00961.x,http://dx.doi.org/10.1111/j.1468-0297.2004.00961.x
328,Amelia Santos‐Paulino; A. P. Thirlwall,"The Impact of Trade Liberalisation on Exports, Imports and the Balance of payments of Developing Countries",University of Sussex; University of Kent at Canterbury,2004-2-1,The Economic Journal,Economics and Econometrics,114,493,10.1111/j.0013-0133.2004.00187.x,http://dx.doi.org/10.1111/j.0013-0133.2004.00187.x
329,Robert Cressy,Introduction: Funding Gaps,City University Business School,2002-2-1,The Economic Journal,Economics and Econometrics,112,477,10.1111/1468-0297.00680,http://dx.doi.org/10.1111/1468-0297.00680
330,T. Parker Ballinger; Michael G. Palumbo; Nathaniel T. Wilcox,Precautionary Saving and Social Learning Across Generations: an Experiment,"Stephen F. Austin State University; Board of Governors of the Federal Reserve System, Washington; University of Houston",2003-10-1,The Economic Journal,Economics and Econometrics,113,490,10.1111/1468-0297.t01-1-00158,http://dx.doi.org/10.1111/1468-0297.t01-1-00158
331,Yves Nosbusch,Interest Costs and the Optimal Maturity Structure Of Government Debt,London School of Economics,2008-3-1,The Economic Journal,Economics and Econometrics,118,527,10.1111/j.1468-0297.2007.02130.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02130.x
332,Dwayne Benjamin; Loren Brandt; John Giles,Did Higher Inequality Impede Growth in Rural China?,University of Toronto; University of Toronto; The World Bank,2011-12-1,The Economic Journal,Economics and Econometrics,121,557,10.1111/j.1468-0297.2011.02452.x,http://dx.doi.org/10.1111/j.1468-0297.2011.02452.x
333,Holger Gorg; Eric Strobl,Multinational Companies and Productivity Spillovers: A Meta‐Analysis,University of Nottingham; University College Dublin,2001-11-1,The Economic Journal,Economics and Econometrics,111,475,10.1111/1468-0297.00669,http://dx.doi.org/10.1111/1468-0297.00669
334,Stephen Pudney,The Road to Ruin? Sequences of Initiation to Drugs and Crime in Britain,University of Leicester and Università di Firenze,2003-3-1,The Economic Journal,Economics and Econometrics,113,486,10.1111/1468-0297.00107,http://dx.doi.org/10.1111/1468-0297.00107
335,Irma Clots‐Figueras; Paolo Masella,"Education, Language and Identity",Universidad Carlos III de Madrid; University of Sussex,2013-8-1,The Economic Journal,Economics and Econometrics,123,570,10.1111/ecoj.12051,http://dx.doi.org/10.1111/ecoj.12051
336,Coen N. Teulings,The Contribution of Minimum Wages to Increasing Wage Inequality,Tinbergen Institute/Erasmus University Rotterdam,2003-10-1,The Economic Journal,Economics and Econometrics,113,490,10.1111/1468-0297.t01-1-00163,http://dx.doi.org/10.1111/1468-0297.t01-1-00163
337,Laura Bottazzi; Giovanni Peri,The International Dynamics of R&amp;D and Innovation in the Long Run and in the Short Run,"University of Bologna; Univrsity of California, Davis and NBER",2007-3-1,The Economic Journal,Economics and Econometrics,117,518,10.1111/j.1468-0297.2007.02027.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02027.x
338,David Dollar; Aart Kraay,"Trade, Growth, and Poverty",The World Bank; The World Bank,2004-2-1,The Economic Journal,Economics and Econometrics,114,493,10.1111/j.0013-0133.2004.00186.x,http://dx.doi.org/10.1111/j.0013-0133.2004.00186.x
339,Stephen Nickell; Glenda Quintini,The Consequences of the Decline in Public Sector Pay in Britain: A Little Bit of Evidence,London School of Economics and Bank of England Monetary Policy Committee. Credit Suisse First Boston; London School of Economics and Bank of England Monetary Policy Committee. Credit Suisse First Boston,2002-2-1,The Economic Journal,Economics and Econometrics,112,477,10.1111/1468-0297.00686,http://dx.doi.org/10.1111/1468-0297.00686
340,Laurent Muller; Anne Lacroix; Jayson L. Lusk; Bernard Ruffieux,Distributional Impacts of Fat Taxes and Thin Subsidies,French National Institute for Agricultural Research (INRA); Oklahoma State University; University of Grenoble Alpes; Grenoble INP,2017-9-1,The Economic Journal,Economics and Econometrics,127,604,10.1111/ecoj.12357,http://dx.doi.org/10.1111/ecoj.12357
341,Wouter J. Den Haan; Vincent Sterk,The Myth of Financial Innovation and the Great Moderation,University of Amsterdam and CEPR; University of Amsterdam and De Nederlandsche Bank,2011-6-1,The Economic Journal,Economics and Econometrics,121,553,10.1111/j.1468-0297.2010.02400.x,http://dx.doi.org/10.1111/j.1468-0297.2010.02400.x
342,Henrik Horn; James Levinsohn,Merger Policies and Trade Liberalisation,"Institute for International Economics Studies, Stockholm University and Centre for Economic Policy Research; University of Michigan and National Bureau of Economic Research",2001-3-1,The Economic Journal,Economics and Econometrics,111,470,10.1111/1468-0297.00607,http://dx.doi.org/10.1111/1468-0297.00607
343,Joshua D. Angrist,Treatment Effect Heterogeneity in Theory and Practice,Massachusetts Institute of Technology and NBER,2004-3-1,The Economic Journal,Economics and Econometrics,114,494,10.1111/j.0013-0133.2003.00195.x,http://dx.doi.org/10.1111/j.0013-0133.2003.00195.x
344,David J. Cooper; Hanming Fang,Understanding Overbidding in Second Price Auctions: An Experimental Study,"Florida State University; Duke University, SHUFE and CEMA",2008-10-1,The Economic Journal,Economics and Econometrics,118,532,10.1111/j.1468-0297.2008.02181.x,http://dx.doi.org/10.1111/j.1468-0297.2008.02181.x
345,Galina Hale,Bonds or Loans? The Effect of Macroeconomic Fundamentals,Federal Reserve Bank of San Francisco,2007-1-1,The Economic Journal,Economics and Econometrics,117,516,10.1111/j.1468-0297.2007.02007.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02007.x
346,Michael A. Clemens; Jeffrey G. Williamson,"Wealth Bias in the First Global Capital Market Boom, 1870–1913",Center for Global Development Harvard University; NBER and Center for International Development,2004-4-1,The Economic Journal,Economics and Econometrics,114,495,10.1111/j.1468-0297.2004.00211.x,http://dx.doi.org/10.1111/j.1468-0297.2004.00211.x
347,Klaus Gugler; Dennis C. Mueller; B. Burcin Yurtoglu,The Impact of Corporate Governance on Investment Returns in Developed and Developing Countries,University of Vienna; University of Vienna; University of Vienna,2003-11-1,The Economic Journal,Economics and Econometrics,113,491,10.1046/j.0013-0133.2003.00167.x,http://dx.doi.org/10.1046/j.0013-0133.2003.00167.x
348,Paul Collier; David Dollar,Development Effectiveness: What have We Learnt?,Oxford University and the World Bank; Oxford University and the World Bank,2004-6-1,The Economic Journal,Economics and Econometrics,114,496,10.1111/j.1468-0297.2004.00221.x,http://dx.doi.org/10.1111/j.1468-0297.2004.00221.x
349,Roberta Dessí; Donald Robertson,"Debt, Incentives and Performance: Evidence from UK Panel Data",University of Toulouse; London School of Economics and University of Cambridge,2003-10-1,The Economic Journal,Economics and Econometrics,113,490,10.1111/1468-0297.t01-1-00159,http://dx.doi.org/10.1111/1468-0297.t01-1-00159
350,Martin R. West; Paul E. Peterson,The Efficacy of Choice Threats within School Accountability Systems: Results from Legislatively Induced Experiments,Harvard University; Harvard University,2006-3-1,The Economic Journal,Economics and Econometrics,116,510,10.1111/j.1468-0297.2006.01075.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01075.x
351,Nicolas Marceau; Gordon Myers,On the Early Holocene: Foraging to Early Agriculture,Université du Québec à Montréal; Simon Fraser University,2006-7-1,The Economic Journal,Economics and Econometrics,116,513,10.1111/j.1468-0297.2006.01110.x,http://dx.doi.org/10.1111/j.1468-0297.2006.01110.x
352,Ernst Fehr; Susanne Kremhelmer; Klaus M. Schmidt,Fairness and the Optimal Allocation of Ownership Rights,"University of Zurich, CESifo and CEPR; University of Munich; University of Munich, CESifo and CEPR",2008-8-1,The Economic Journal,Economics and Econometrics,118,531,10.1111/j.1468-0297.2008.02169.x,http://dx.doi.org/10.1111/j.1468-0297.2008.02169.x
353,Thomas J Sargent,Commodity and Token Monies,New York University,2019-4-1,The Economic Journal,Economics and Econometrics,129,619,10.1111/ecoj.12587,http://dx.doi.org/10.1111/ecoj.12587
354,Sascha O. Becker; Katrin Boeckh; Christa Hainz; Ludger Woessmann,"The Empire is Dead, Long Live the Empire! Long‐Run Persistence of Trust and Corruption in the Bureaucracy","University of Warwick, UCLA Anderson, CAGE, CEPR, CESifo, Ifo Institute, and IZA; Ludwig‐Maximilians‐University Munich and Institute for the Study of Eastern and Southeastern Europe Regensburg; Ifo Institute, University of Augsburg, CESifo, and Institute for the Study of Eastern and South‐eastern Europe Regensburg; Ifo Institute, Ludwig‐Maximilians‐University Munich, CESifo, and IZA",2016-2-1,The Economic Journal,Economics and Econometrics,126,590,10.1111/ecoj.12220,http://dx.doi.org/10.1111/ecoj.12220
355,Daniel J. Henderson; Chris Papageorgiou; Christopher F. Parmeter,Growth Empirics without Parameters,State University of New York at Binghamton; International Monetary Fund; University of Miami,2012-3-1,The Economic Journal,Economics and Econometrics,122,559,10.1111/j.1468-0297.2011.02460.x,http://dx.doi.org/10.1111/j.1468-0297.2011.02460.x
356,Achyuta Adhvaryu; Teresa Molina; Anant Nyshadham; Jorge Tamayo,Helping Children Catch UP: Early Life Shocks and the Progresa Experiment,"University of Michigan, NBER, BREAD, Good Business Lab, William Davidson Institute; University of Hawaii at Manoa , IZA; University of Michigan , NBER, Good Business Lab; Harvard Business School",,The Economic Journal,Economics and Econometrics,,,10.1093/ej/uead067,http://dx.doi.org/10.1093/ej/uead067
357,Martin Lettau,Inspecting the Mechanism: closed‐form Solutions for Asset Prices in Real Business Cycle Models,"New York University, NBER and CEPR",2003-7-1,The Economic Journal,Economics and Econometrics,113,489,10.1111/1468-0297.t01-1-00147,http://dx.doi.org/10.1111/1468-0297.t01-1-00147
358,Itay Goldstein,Strategic Complementarities and the Twin Crises,"Wharton School, University of Pennsylvania",2005-4-1,The Economic Journal,Economics and Econometrics,115,503,10.1111/j.1468-0297.2005.00993.x,http://dx.doi.org/10.1111/j.1468-0297.2005.00993.x
359,Wiji Arulampalam,Is Unemployment Really Scarring? Effects of Unemployment Experiences on Wages,University of Warwick,2001-11-1,The Economic Journal,Economics and Econometrics,111,475,10.1111/1468-0297.00664,http://dx.doi.org/10.1111/1468-0297.00664
360,Kai Gehring,Can External Threats Foster a European Union Identity? Evidence from Russia’s Invasion of Ukraine,"CESifo, University of Bern, Germany",2022-5-9,The Economic Journal,Economics and Econometrics,132,644,10.1093/ej/ueab088,http://dx.doi.org/10.1093/ej/ueab088
361,Ting Chen; James Kai-sing Kung; Chicheng Ma,Long Live Keju! The Persistent Effects of China’s Civil Examination System,Hong Kong Baptist University; The University of Hong Kong; The University of Hong Kong,2020-10-16,The Economic Journal,Economics and Econometrics,130,631,10.1093/ej/ueaa043,http://dx.doi.org/10.1093/ej/ueaa043
362,Miguel A. Fonseca; Hans‐Theo Normann,"Mergers, Asymmetries and Collusion: Experimental Evidence",Columbia University; Royal Holloway College,2008-3-1,The Economic Journal,Economics and Econometrics,118,527,10.1111/j.1468-0297.2007.02126.x,http://dx.doi.org/10.1111/j.1468-0297.2007.02126.x
