,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
198,Thomas Klier; Joshua Linn,New-vehicle characteristics and the cost of the Corporate Average Fuel Economy standard,,2012-3,The RAND Journal of Economics,Economics and Econometrics,43,1,10.1111/j.1756-2171.2012.00162.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00162.x
199,Jochen Streb,Negotiating contract types and contract clauses in the German construction industry during the Third Reich,,2009-6,The RAND Journal of Economics,Economics and Econometrics,40,2,10.1111/j.1756-2171.2009.00069.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00069.x
200,Seungwon (Eugene) Jeong,On the core of auctions with externalities: stability and fairness,University of Bristol,2020-12,The RAND Journal of Economics,Economics and Econometrics,51,4,10.1111/1756-2171.12351,http://dx.doi.org/10.1111/1756-2171.12351
201,Siqi Pan; Xin Zhao,Commitment and cheap talk in search deterrence,"The University of Melbourne Melbourne Australia; University of International Business and Economics, School of International Trade and Economics Beijing China",2023-6,The RAND Journal of Economics,Economics and Econometrics,54,2,10.1111/1756-2171.12439,http://dx.doi.org/10.1111/1756-2171.12439
202,Oleksii Birulin; Sergei Izmalkov,On advance payments in tenders with budget constrained contractors,Sydney University; The New Economic School,2022-12,The RAND Journal of Economics,Economics and Econometrics,53,4,10.1111/1756-2171.12428,http://dx.doi.org/10.1111/1756-2171.12428
203,Ity Shurtz; Alon Eizenberg; Adi Alkalay; Amnon Lahad,Physician workload and treatment choice: the case of primary care,"Ben‐Gurion University of the Negev; The Hebrew University of Jerusalem, and CEPR; Clalit Health Services; Clalit Health Services; The Hebrew University of Jerusalem",2022-12,The RAND Journal of Economics,Economics and Econometrics,53,4,10.1111/1756-2171.12425,http://dx.doi.org/10.1111/1756-2171.12425
204,Tracy R. Lewis,A theory of delegated search for the best alternative,,2012-9,The RAND Journal of Economics,Economics and Econometrics,43,3,10.1111/j.1756-2171.2012.00179.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00179.x
205,Sophia Li; Joe Mazur; Yongjoon Park; James Roberts; Andrew Sweeting; Jun Zhang,Repositioning and market power after airline mergers,"Instacart; Purdue University; University of Massachusetts Amherst; Duke University and NBER; University of Maryland, NBER and CEPR; Renmin University of China",2022-3,The RAND Journal of Economics,Economics and Econometrics,53,1,10.1111/1756-2171.12404,http://dx.doi.org/10.1111/1756-2171.12404
206,Giri Parameswaran,Endogenous cases and the evolution of the common law,Haverford College,2018-12,The RAND Journal of Economics,Economics and Econometrics,49,4,10.1111/1756-2171.12252,http://dx.doi.org/10.1111/1756-2171.12252
207,Michiel Bijlsma; Jan Boone; Gijsbert Zwart,Competition for traders and risk,"Tilburg University, and Netherlands Bureau for Economic Policy Analysis, CPB; Tilburg University, and Netherlands Bureau for Economic Policy Analysis CPB, and CEPR; University of Groningen",2018-12,The RAND Journal of Economics,Economics and Econometrics,49,4,10.1111/1756-2171.12254,http://dx.doi.org/10.1111/1756-2171.12254
208,Kathryn E. Spier; J.J. Prescott,Contracting on litigation,Harvard University and NBER; University of Michigan,2019-6,The RAND Journal of Economics,Economics and Econometrics,50,2,10.1111/1756-2171.12274,http://dx.doi.org/10.1111/1756-2171.12274
209,Frank Verboven,Quality-Based Price Discrimination and Tax Incidence: Evidence from Gasoline and Diesel Cars,,2002,The RAND Journal of Economics,Economics and Econometrics,33,2,10.2307/3087434,http://dx.doi.org/10.2307/3087434
210,Brian McManus,Nonlinear pricing in an oligopoly market: the case of specialty coffee,,2007-6,The RAND Journal of Economics,Economics and Econometrics,38,2,10.1111/j.1756-2171.2007.tb00081.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00081.x
211,Nathan H. Miller; Matthew Osborne; Gloria Sheu,Pass‐through in a concentrated industry: empirical evidence and regulatory implications,Georgetown University; University of Toronto; Department of Justice,2017-3,The RAND Journal of Economics,Economics and Econometrics,48,1,10.1111/1756-2171.12168,http://dx.doi.org/10.1111/1756-2171.12168
212,David M. Cutler; Mark McClellan; Joseph P. Newhouse,How Does Managed Care Do It?,,2000,The RAND Journal of Economics,Economics and Econometrics,31,3,10.2307/2600999,http://dx.doi.org/10.2307/2600999
213,Stuart V. Craig; Matthew Grennan; Ashley Swanson,Mergers and marginal costs: New evidence on hospital buyer power,University of Pennsylvania; University of Pennsylvania; Columbia University,2021-3,The RAND Journal of Economics,Economics and Econometrics,52,1,10.1111/1756-2171.12365,http://dx.doi.org/10.1111/1756-2171.12365
214,Lu Han; Seung‐Hyun Hong,Understanding in‐house transactions in the real estate brokerage industry,University of Toronto; University of Illinois,2016-11,The RAND Journal of Economics,Economics and Econometrics,47,4,10.1111/1756-2171.12163,http://dx.doi.org/10.1111/1756-2171.12163
215,David de Meza; David C. Webb,Advantageous Selection in Insurance Markets,,2001,The RAND Journal of Economics,Economics and Econometrics,32,2,10.2307/2696408,http://dx.doi.org/10.2307/2696408
216,Sidartha Gordon; Emeric Henry; Pauli Murto,Waiting for my neighbors,"CNRS, LEDa Université Paris‐Dauphine, PSL University; Sciences Po and CEPR; School of Business and Helsinki Graduate School of Economics Aalto University",2021-6,The RAND Journal of Economics,Economics and Econometrics,52,2,10.1111/1756-2171.12368,http://dx.doi.org/10.1111/1756-2171.12368
217,Dirk Engelmann; Jeff Frank; Alexander K. Koch; Marieta Valente,Second‐chance offers and buyer reputation systems: theory and evidence on auctions with default,"School of Business and Economics Humboldt‐Universität zu Berlin, Berlin, Germany; CERGE‐EI a joint workplace of Charles University and the Economics Institute of the Czech Academy of Sciences, Prague, Czech Republic, and CESifo  Munich; Department of Economics, Royal Holloway University of London Egham United Kingdom; Department of Economics and Business Economics Aarhus University Aarhus Denmark; NIPE University of Minho Braga Portugal",2023-9,The RAND Journal of Economics,Economics and Econometrics,54,3,10.1111/1756-2171.12448,http://dx.doi.org/10.1111/1756-2171.12448
218,In-Uck Park,Cheap-Talk Coordination of Entry by Privately Informed Firms,,2002,The RAND Journal of Economics,Economics and Econometrics,33,3,10.2307/3087463,http://dx.doi.org/10.2307/3087463
219,Daniel Fershtman; Alessandro Pavan,Matching auctions,Tel‐Aviv University; Northwestern University,2022-3,The RAND Journal of Economics,Economics and Econometrics,53,1,10.1111/1756-2171.12399,http://dx.doi.org/10.1111/1756-2171.12399
220,Joseph Kuehn,Spillovers from entry: the impact of bank branch network expansion,CSU East Bay,2018-12,The RAND Journal of Economics,Economics and Econometrics,49,4,10.1111/1756-2171.12258,http://dx.doi.org/10.1111/1756-2171.12258
221,Carmen Beviá; Luis C. Corchón; Yosuke Yasuda,Oligopolistic equilibrium and financial constraints,Universidad de Alicante; Universidad Carlos III de Madrid; Osaka University,2020-3,The RAND Journal of Economics,Economics and Econometrics,51,1,10.1111/1756-2171.12313,http://dx.doi.org/10.1111/1756-2171.12313
222,Bart J. Bronnenberg,The provision of convenience and variety by the market,Tilburg University and CEPR,2015-9,The RAND Journal of Economics,Economics and Econometrics,46,3,10.1111/1756-2171.12094,http://dx.doi.org/10.1111/1756-2171.12094
223,Andrea Pozzi; Fabiano Schivardi,Demand or productivity: what determines firm growth?,"Einaudi Institute for Economics and Finance and CEPR; Università Bocconi, IGIER Einaudi Institute for Economics and Finance and CEPR",2016-8,The RAND Journal of Economics,Economics and Econometrics,47,3,10.1111/1756-2171.12142,http://dx.doi.org/10.1111/1756-2171.12142
224,Patrick Bajari; Christina Dalton; Han Hong; Ahmed Khwaja,"Moral hazard, adverse selection, and health expenditures: A semiparametric analysis",University of Washington and NBER; Wake Forest University; Stanford University; Yale University,2014-12,The RAND Journal of Economics,Economics and Econometrics,45,4,10.1111/1756-2171.12069,http://dx.doi.org/10.1111/1756-2171.12069
225,Andrew Sweeting,The effects of mergers on product positioning: evidence from the music radio industry,,2010-6,The RAND Journal of Economics,Economics and Econometrics,41,2,10.1111/j.1756-2171.2010.00104.x,http://dx.doi.org/10.1111/j.1756-2171.2010.00104.x
226,"Iwan Bos; Joseph E. Harrington, Jr",Endogenous cartel formation with heterogeneous firms,,2010-3,The RAND Journal of Economics,Economics and Econometrics,41,1,10.1111/j.1756-2171.2009.00091.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00091.x
227,Alexandre de Cornière; Greg Taylor,A model of biased intermediation,Toulouse School of Economics University of Toulouse Capitole; University of Oxford,2019-12,The RAND Journal of Economics,Economics and Econometrics,50,4,10.1111/1756-2171.12298,http://dx.doi.org/10.1111/1756-2171.12298
228,Jed DeVaro,Internal promotion competitions in firms,,2006-9,The RAND Journal of Economics,Economics and Econometrics,37,3,10.1111/j.1756-2171.2006.tb00029.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00029.x
229,Daniel Carvell; Janet Currie; W. Bentley MacLeod,Accidental death and the rule of joint and several liability,,2012-3,The RAND Journal of Economics,Economics and Econometrics,43,1,10.1111/j.1756-2171.2012.00158.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00158.x
230,Sergey Stepanov,Transfers of corporate control in firms with noncontrolling blockholders,"National Research University Higher School of Economics, Russian Federation",2019-6,The RAND Journal of Economics,Economics and Econometrics,50,2,10.1111/1756-2171.12276,http://dx.doi.org/10.1111/1756-2171.12276
231,Rajiv Sharma; Miron Stano; Renu Gehring,"Short‐term fluctuations in hospital demand: implications for admission, discharge, and discriminatory behavior",,2008-6,The RAND Journal of Economics,Economics and Econometrics,39,2,10.1111/j.0741-6261.2008.00029.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00029.x
232,María-Angeles de Frutos; Thomas Kittsteiner,Efficient partnership dissolution under buy-sell clauses,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.0741-6261.2008.00009.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00009.x
233,Arijit Mukherjee,Sustaining implicit contracts when agents have career concerns: the role of information disclosure,,2008-6,The RAND Journal of Economics,Economics and Econometrics,39,2,10.1111/j.0741-6261.2008.00023.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00023.x
234,April Mitchell Franco; Darren Filson,Spin-outs: knowledge diffusion through employee mobility,,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00060.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00060.x
235,Kevin Murdock,Intrinsic Motivation and Optimal Incentive Contracts,,2002,The RAND Journal of Economics,Economics and Econometrics,33,4,10.2307/3087479,http://dx.doi.org/10.2307/3087479
236,Guangyu Cao; Ginger Zhe Jin; Xi Weng; Li‐An Zhou,Market‐expanding or Market‐stealing? Competition with network effects in bike‐sharing,Peking University; University of Maryland &amp; NBER; Peking University; Peking University,2021-12,The RAND Journal of Economics,Economics and Econometrics,52,4,10.1111/1756-2171.12391,http://dx.doi.org/10.1111/1756-2171.12391
237,Yuyu Chen; Mitsuru Igami; Masayuki Sawada; Mo Xiao,Privatization and productivity in China,Peking University Guanghua School of Management; Yale University Department of Economics; Hitotsubashi University Institute of Economic Research; The University of Arizona Eller College of Management,2021-12,The RAND Journal of Economics,Economics and Econometrics,52,4,10.1111/1756-2171.12395,http://dx.doi.org/10.1111/1756-2171.12395
238,Robin S. Lee; Michael Schwarz,Interviewing in two‐sided matching markets,Harvard University and NBER; Google and NBER,2017-8,The RAND Journal of Economics,Economics and Econometrics,48,3,10.1111/1756-2171.12193,http://dx.doi.org/10.1111/1756-2171.12193
239,Anil Arya; Brian Mittendorf,Using Return Policies to Elicit Retailer Information,,2004,The RAND Journal of Economics,Economics and Econometrics,35,3,10.2307/1593711,http://dx.doi.org/10.2307/1593711
240,Jinhyuk Lee; Kyoungwon Seo,A computationally fast estimator for random coefficients logit demand models using aggregate data,Ulsan National Institute of Science and Technology; Korea Advanced Institute of Science and Technology,2015-3,The RAND Journal of Economics,Economics and Econometrics,46,1,10.1111/1756-2171.12078,http://dx.doi.org/10.1111/1756-2171.12078
241,Christopher Conlon; Jeff Gortmaker,Best practices for differentiated products demand estimation with PyBLP,"New York University, Stern School of Business; Harvard University",2020-12,The RAND Journal of Economics,Economics and Econometrics,51,4,10.1111/1756-2171.12352,http://dx.doi.org/10.1111/1756-2171.12352
242,John Asker; Estelle Cantillon,Properties of scoring auctions,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.1756-2171.2008.00004.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00004.x
243,Elisabetta Iossa; David Martimort,Risk allocation and the costs and benefits of public--private partnerships,,2012-9,The RAND Journal of Economics,Economics and Econometrics,43,3,10.1111/j.1756-2171.2012.00181.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00181.x
244,Jay Pil Choi; Heiko Gerlach,"Patent pools, litigation, and innovation",Michigan State University and Yonsei University; University of Queensland,2015-9,The RAND Journal of Economics,Economics and Econometrics,46,3,10.1111/1756-2171.12095,http://dx.doi.org/10.1111/1756-2171.12095
245,Ying‐Ju Chen; Yves Zenou; Junjie Zhou,Competitive pricing strategies in social networks,"The Hong Kong University of Science and Technology; Monash University IFN, and CEPR; National University of Singapore",2018-9,The RAND Journal of Economics,Economics and Econometrics,49,3,10.1111/1756-2171.12249,http://dx.doi.org/10.1111/1756-2171.12249
246,Nick Feltovich; Richmond Harbaugh; Ted To,Too Cool for School? Signalling and Countersignalling,,2002,The RAND Journal of Economics,Economics and Econometrics,33,4,10.2307/3087478,http://dx.doi.org/10.2307/3087478
247,Thomas Astebro,Noncapital Investment Costs and the Adoption of CAD and CNC in U.S. Metalworking Industries,,2002,The RAND Journal of Economics,Economics and Econometrics,33,4,10.2307/3087480,http://dx.doi.org/10.2307/3087480
248,Igal Hendel; Aviv Nevo,Sales and consumer inventory,,2006-9,The RAND Journal of Economics,Economics and Econometrics,37,3,10.1111/j.1756-2171.2006.tb00030.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00030.x
249,Guy Aridor; Yeon‐Koo Che; Tobias Salz,The effect of privacy regulation on the data industry: empirical evidence from GDPR,Kellogg School of Management; Columbia University; Massachusetts Institute of Technology,,The RAND Journal of Economics,Economics and Econometrics,,,10.1111/1756-2171.12455,http://dx.doi.org/10.1111/1756-2171.12455
250,Kyungmin Kim,Endogenous market segmentation for lemons,,2012-9,The RAND Journal of Economics,Economics and Econometrics,43,3,10.1111/j.1756-2171.2012.00186.x,http://dx.doi.org/10.1111/j.1756-2171.2012.00186.x
251,Liran Einav,Seasonality in the U.S. motion picture industry,,2007-3,The RAND Journal of Economics,Economics and Econometrics,38,1,10.1111/j.1756-2171.2007.tb00048.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00048.x
252,Navin Kartik; Frances Xu Lee; Wing Suen,Investment in concealable information by biased experts,Columbia University; Loyola University Chicago; University of Hong Kong,2017-3,The RAND Journal of Economics,Economics and Econometrics,48,1,10.1111/1756-2171.12166,http://dx.doi.org/10.1111/1756-2171.12166
253,Akifumi Ishihara,Relational contracting and endogenous formation of teamwork,National Graduate Institute for Policy Studies,2017-5,The RAND Journal of Economics,Economics and Econometrics,48,2,10.1111/1756-2171.12178,http://dx.doi.org/10.1111/1756-2171.12178
254,Edward J. Anderson; Pär Holmberg; Andrew B. Philpott,Mixed strategies in discriminatory divisible-good auctions,,2013-3,The RAND Journal of Economics,Economics and Econometrics,44,1,10.1111/1756-2171.12008,http://dx.doi.org/10.1111/1756-2171.12008
255,Olivier Compte; Philippe Jehiel,Auctions and information acquisition: sealed bid or dynamic formats?,,2007-6,The RAND Journal of Economics,Economics and Econometrics,38,2,10.1111/j.1756-2171.2007.tb00072.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00072.x
256,Zhijun Chen; Greg Shaffer,Naked exclusion with minimum‐share requirements,University of Auckland; University of Rochester and University of East Anglia,2014-3,The RAND Journal of Economics,Economics and Econometrics,45,1,10.1111/1756-2171.12042,http://dx.doi.org/10.1111/1756-2171.12042
257,Valentino Dardanoni; Paolo Li Donni,The welfare cost of unpriced heterogeneity in insurance markets,Università di Palermo; Università di Palermo,2016-11,The RAND Journal of Economics,Economics and Econometrics,47,4,10.1111/1756-2171.12164,http://dx.doi.org/10.1111/1756-2171.12164
258,Zvika Neeman; Aniko Öry; Jungju Yu,The benefit of collective reputation,Tel Aviv University; Yale University; City University of Hong Kong,2019-12,The RAND Journal of Economics,Economics and Econometrics,50,4,10.1111/1756-2171.12296,http://dx.doi.org/10.1111/1756-2171.12296
259,Joseph E. Harrington,Cartel Pricing Dynamics in the Presence of an Antitrust Authority,,2004,The RAND Journal of Economics,Economics and Econometrics,35,4,10.2307/1593766,http://dx.doi.org/10.2307/1593766
260,Randolph Sloof; Edwin Leuven; Hessel Oosterbeek; Joep Sonnemans,An Experimental Comparison of Reliance Levels under Alternative Breach Remedies,,2003,The RAND Journal of Economics,Economics and Econometrics,34,2,10.2307/1593714,http://dx.doi.org/10.2307/1593714
261,Richard L. Fullerton; Bruce G. Linster; Michael McKee; Stephen Slate,Using Auctions to Reward Tournament Winners: Theory and Experimental Investigations,,2002,The RAND Journal of Economics,Economics and Econometrics,33,1,10.2307/2696375,http://dx.doi.org/10.2307/2696375
262,Nabil Al‐Najjar; Sandeep Baliga; David Besanko,Market forces meet behavioral biases: cost misallocation and irrational pricing,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.0741-6261.2008.00011.x,http://dx.doi.org/10.1111/j.0741-6261.2008.00011.x
263,Praveen Kumar; Latha Ramchand,"Takeovers, market monitoring, and international corporate governance",,2008-9,The RAND Journal of Economics,Economics and Econometrics,39,3,10.1111/j.1756-2171.2008.00041.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00041.x
264,Vijay Krishna; John Morgan,Contracting for information under imperfect commitment,,2008-12,The RAND Journal of Economics,Economics and Econometrics,39,4,10.1111/j.1756-2171.2008.00043.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00043.x
265,Catherine Schaumans; Frank Verboven,Entry and regulation: evidence from health care professions,,2008-12,The RAND Journal of Economics,Economics and Econometrics,39,4,10.1111/j.1756-2171.2008.00045.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00045.x
266,Amil Petrin; James Levinsohn,Measuring aggregate productivity growth using plant‐level data,,2012-12,The RAND Journal of Economics,Economics and Econometrics,43,4,10.1111/1756-2171.12005,http://dx.doi.org/10.1111/1756-2171.12005
267,David Meltzer; Jeanette Chung; Anirban Basu,Does Competition under Medicare Prospective Payment Selectively Reduce Expenditures on High-Cost Patients?,,2002,The RAND Journal of Economics,Economics and Econometrics,33,3,10.2307/3087467,http://dx.doi.org/10.2307/3087467
268,Daniel W. Elfenbein; Josh Lerner,"Ownership and Control Rights in Internet Portal Alliances, 1995-1999",,2003,The RAND Journal of Economics,Economics and Econometrics,34,2,10.2307/1593722,http://dx.doi.org/10.2307/1593722
269,Roman Inderst; Greg Shaffer,Market-share contracts as facilitating practices,,2010-12,The RAND Journal of Economics,Economics and Econometrics,41,4,10.1111/j.1756-2171.2010.00118.x,http://dx.doi.org/10.1111/j.1756-2171.2010.00118.x
270,Steven Klepper; Peter Thompson,Submarkets and the evolution of market structure,,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00061.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00061.x
271,Anthony M. Marino; Jan Zabojnik,Internal Competition for Corporate Resources and Incentives in Teams,,2004,The RAND Journal of Economics,Economics and Econometrics,35,4,10.2307/1593769,http://dx.doi.org/10.2307/1593769
272,Didier Laussel; Ngo V. Long; Joana Resende,The curse of knowledge: having access to customer information can reduce monopoly profits,"Aix‐Marseille University, CNRS, EHESS, Centrale Marseille, AMSE, France; McGill University; McGill University; Cefup University of Porto",2020-9,The RAND Journal of Economics,Economics and Econometrics,51,3,10.1111/1756-2171.12336,http://dx.doi.org/10.1111/1756-2171.12336
273,Praveen Kumar; Nisan Langberg,Corporate fraud and investment distortions in efficient capital markets,,2009-3,The RAND Journal of Economics,Economics and Econometrics,40,1,10.1111/j.1756-2171.2008.00059.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00059.x
274,David Bounie; Antoine Dubus; Patrick Waelbroeck,Selling strategic information in digital competitive markets,"i3, CNRS, Telecom Paris Institut Polytechnique de Paris; Université Libre de Bruxelles; i3, CNRS, Telecom Paris Institut Polytechnique de Paris, and CESifo",2021-6,The RAND Journal of Economics,Economics and Econometrics,52,2,10.1111/1756-2171.12369,http://dx.doi.org/10.1111/1756-2171.12369
275,Paul Joskow; Jean Tirole,Retail electricity competition,,2006-12,The RAND Journal of Economics,Economics and Econometrics,37,4,10.1111/j.1756-2171.2006.tb00058.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00058.x
276,Gary Biglaiser; Ching‐to Albert Ma,Moonlighting: public service and private practice,,2007-12,The RAND Journal of Economics,Economics and Econometrics,38,4,10.1111/j.0741-6261.2007.00128.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00128.x
277,Shoshana Vasserman; Muhamet Yildiz,Pretrial negotiations under optimism,Harvard University; Massachusetts Institute of Technology,2019-6,The RAND Journal of Economics,Economics and Econometrics,50,2,10.1111/1756-2171.12273,http://dx.doi.org/10.1111/1756-2171.12273
278,Antonio Rosato,"Selling substitute goods to loss‐averse consumers: limited availability, bargains, and rip‐offs",University of Technology Sydney,2016-8,The RAND Journal of Economics,Economics and Econometrics,47,3,10.1111/1756-2171.12139,http://dx.doi.org/10.1111/1756-2171.12139
279,Eric S. Chou,The boundaries of firms as information barriers,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00109.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00109.x
280,Leslie M. Marx; Greg Shaffer,Upfront payments and exclusion in downstream markets,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00114.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00114.x
281,Marco Ottaviani; Peter Norman Sørensen,Reputational cheap talk,,2006-3,The RAND Journal of Economics,Economics and Econometrics,37,1,10.1111/j.1756-2171.2006.tb00010.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00010.x
282,Daniel Ferreira; Raaj K. Sah,Who gets to the top? Generalists versus specialists in managerial organizations,,2012-12,The RAND Journal of Economics,Economics and Econometrics,43,4,10.1111/1756-2171.12000,http://dx.doi.org/10.1111/1756-2171.12000
283,Alberto Galasso; Mark Schankerman; Carlos J. Serrano,Trading and enforcing patent rights,"University of Toronto; London School of Economics and CEPR; Universitat Pompeu Fabra, Barcelona GSE, and NBER",2013-6,The RAND Journal of Economics,Economics and Econometrics,44,2,10.1111/1756-2171.12020,http://dx.doi.org/10.1111/1756-2171.12020
284,Daniel A. Ackerberg; Gautam Gowrisankaran,Quantifying equilibrium network externalities in the ACH banking industry,,2006-9,The RAND Journal of Economics,Economics and Econometrics,37,3,10.1111/j.1756-2171.2006.tb00040.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00040.x
285,Stephanie Lau,Information and bargaining in the hold‐up problem,,2008-3,The RAND Journal of Economics,Economics and Econometrics,39,1,10.1111/j.1756-2171.2008.00013.x,http://dx.doi.org/10.1111/j.1756-2171.2008.00013.x
286,Maria Arbatskaya,Ordered search,,2007-3,The RAND Journal of Economics,Economics and Econometrics,38,1,10.1111/j.1756-2171.2007.tb00047.x,http://dx.doi.org/10.1111/j.1756-2171.2007.tb00047.x
287,Juan-Jose Ganuza,Ignorance Promotes Competition: An Auction Model with Endogenous Private Valuations,,2004,The RAND Journal of Economics,Economics and Econometrics,35,3,10.2307/1593709,http://dx.doi.org/10.2307/1593709
288,Isabelle Brocas; Juan D. Carrillo,Influence through ignorance,,2007-12,The RAND Journal of Economics,Economics and Econometrics,38,4,10.1111/j.0741-6261.2007.00119.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00119.x
289,Thomas W. Hazlett; Roberto E. Muñoz,A welfare analysis of spectrum allocation policies,,2009-9,The RAND Journal of Economics,Economics and Econometrics,40,3,10.1111/j.1756-2171.2009.00072.x,http://dx.doi.org/10.1111/j.1756-2171.2009.00072.x
290,Nicholas Economides; Benjamin E. Hermalin,The economics of network neutrality,,2012-12,The RAND Journal of Economics,Economics and Econometrics,43,4,10.1111/1756-2171.12001,http://dx.doi.org/10.1111/1756-2171.12001
291,Daniel Fershtman; Béla Szabadi; Cédric Wasser,Efficient resolution of partnership disputes,Tel Aviv University; Charles River Associates; University of Basel,,The RAND Journal of Economics,Economics and Econometrics,,,10.1111/1756-2171.12450,http://dx.doi.org/10.1111/1756-2171.12450
292,Luis M. B. Cabral,Stretching Firm and Brand Reputation,,2000,The RAND Journal of Economics,Economics and Econometrics,31,4,10.2307/2696353,http://dx.doi.org/10.2307/2696353
293,Hans‐Theo Normann; Bradley J. Ruffle; Christopher M. Snyder,Do buyer‐size discounts depend on the curvature of the surplus function? Experimental tests of bargaining models,,2007-9,The RAND Journal of Economics,Economics and Econometrics,38,3,10.1111/j.0741-6261.2007.00110.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00110.x
294,Hsin‐Tien Tsai,Advantageous selection with intermediaries: a study of GSE‐securitized mortgage loans,National University of Singapore,,The RAND Journal of Economics,Economics and Econometrics,,,10.1111/1756-2171.12454,http://dx.doi.org/10.1111/1756-2171.12454
295,Michael R. Baye; John Morgan,Price Dispersion in the Lab and on the Internet: Theory and Evidence,,2004,The RAND Journal of Economics,Economics and Econometrics,35,3,10.2307/1593702,http://dx.doi.org/10.2307/1593702
296,John Morgan; Phillip C. Stocken,An Analysis of Stock Recommendations,,2003,The RAND Journal of Economics,Economics and Econometrics,34,1,10.2307/3087449,http://dx.doi.org/10.2307/3087449
297,Álvaro Parra,"Sequential innovation, patent policy, and the dynamics of the replacement effect",University of British Columbia,2019-9,The RAND Journal of Economics,Economics and Econometrics,50,3,10.1111/1756-2171.12287,http://dx.doi.org/10.1111/1756-2171.12287
298,Florian Ederer; Richard Holden; Margaret Meyer,Gaming and strategic opacity in incentive provision,Yale University; University of New South Wales; Oxford University and CEPR,2018-12,The RAND Journal of Economics,Economics and Econometrics,49,4,10.1111/1756-2171.12253,http://dx.doi.org/10.1111/1756-2171.12253
299,Roman Inderst; Christian Wey,"Bargaining, Mergers, and Technology Choice in Bilaterally Oligopolistic Industries",,2003,The RAND Journal of Economics,Economics and Econometrics,34,1,10.2307/3087440,http://dx.doi.org/10.2307/3087440
300,Severin Borenstein; James Bushnell; Steven Stoft,The Competitive Effects of Transmission Capacity in a Deregulated Electricity Industry,,2000,The RAND Journal of Economics,Economics and Econometrics,31,2,10.2307/2601042,http://dx.doi.org/10.2307/2601042
301,Meghan R. Busse; Nathaniel O. Keohane,"Market effects of environmental regulation: coal, railroads, and the 1990 Clean Air Act",,2007-12,The RAND Journal of Economics,Economics and Econometrics,38,4,10.1111/j.0741-6261.2007.00130.x,http://dx.doi.org/10.1111/j.0741-6261.2007.00130.x
302,Susan Athey; Scott Stern,The Impact of Information Technology on Emergency Health Care Outcomes,,2002,The RAND Journal of Economics,Economics and Econometrics,33,3,10.2307/3087465,http://dx.doi.org/10.2307/3087465
303,Pierre Dubois; Olivier de Mouzon; Fiona Scott‐Morton; Paul Seabright,Market size and pharmaceutical innovation,"Toulouse School of Economics (GREMAQ, IDEI); Toulouse School of Economics (GREMAQ, INRA); Yale University; Toulouse School of Economics (IAST)",2015-10,The RAND Journal of Economics,Economics and Econometrics,46,4,10.1111/1756-2171.12113,http://dx.doi.org/10.1111/1756-2171.12113
304,Mark Armstrong,Competition in two-sided markets,,2006-9,The RAND Journal of Economics,Economics and Econometrics,37,3,10.1111/j.1756-2171.2006.tb00037.x,http://dx.doi.org/10.1111/j.1756-2171.2006.tb00037.x
