,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
758,Vojislav Maksimovic; Gordon Phillips; N.R. Prabhala,Post-merger restructuring and the boundaries of the firm,,2011-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,102,2,10.1016/j.jfineco.2011.05.013,http://dx.doi.org/10.1016/j.jfineco.2011.05.013
759,Cornelius Schmidt; Rüdiger Fahlenbrach,Do exogenous changes in passive institutional ownership affect corporate governance and firm value?,,2017-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,124,2,10.1016/j.jfineco.2017.01.005,http://dx.doi.org/10.1016/j.jfineco.2017.01.005
760,Heitor Almeida; Vyacheslav Fos; Mathias Kronlund,The real effects of share repurchases,,2016-1,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,119,1,10.1016/j.jfineco.2015.08.008,http://dx.doi.org/10.1016/j.jfineco.2015.08.008
761,Semyon Malamud; Grigory Vilkov,Non-myopic betas,,2018-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,129,2,10.1016/j.jfineco.2018.05.004,http://dx.doi.org/10.1016/j.jfineco.2018.05.004
762,Kris Jacobs; Lotfi Karoui,Conditional volatility in affine term-structure models: Evidence from Treasury and swap markets☆,,2009-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,91,3,10.1016/j.jfineco.2008.02.006,http://dx.doi.org/10.1016/j.jfineco.2008.02.006
763,Yakov Amihud; Stoyan Stoyanov,Do staggered boards harm shareholders?,,2017-2,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,123,2,10.1016/j.jfineco.2016.04.002,http://dx.doi.org/10.1016/j.jfineco.2016.04.002
764,C POLK; S THOMPSON; T VUOLTEENAHO,Cross-sectional forecasts of the equity premium☆,,2006-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,81,1,10.1016/j.jfineco.2005.03.013,http://dx.doi.org/10.1016/j.jfineco.2005.03.013
765,Itay Goldstein; Emre Ozdenoren; Kathy Yuan,Trading frenzies and their impact on real investment,,2013-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,109,2,10.1016/j.jfineco.2013.03.011,http://dx.doi.org/10.1016/j.jfineco.2013.03.011
766,Harry DeAngelo; Linda DeAngelo,Controlling stockholders and the disciplinary role of corporate payout policy: a study of the Times Mirror Company,,2000-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,56,2,10.1016/s0304-405x(00)00039-8,http://dx.doi.org/10.1016/s0304-405x(00)00039-8
767,John Bizjak; Michael Lemmon; Thanh Nguyen,Are all CEOs above average? An empirical analysis of compensation peer groups and pay design,,2011-6,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,100,3,10.1016/j.jfineco.2011.02.007,http://dx.doi.org/10.1016/j.jfineco.2011.02.007
768,Carola Frydman; Dimitris Papanikolaou,In search of ideas: Technological innovation and executive pay inequality,,2018-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,130,1,10.1016/j.jfineco.2018.06.014,http://dx.doi.org/10.1016/j.jfineco.2018.06.014
769,Patrick Bolton; Tao Li; Enrichetta Ravina; Howard Rosenthal,Investor ideology,,2020-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,137,2,10.1016/j.jfineco.2020.03.004,http://dx.doi.org/10.1016/j.jfineco.2020.03.004
770,Massimo Massa; Jonathan Reuter; Eric Zitzewitz,When should firms share credit with employees? Evidence from anonymously managed mutual funds,,2010-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,95,3,10.1016/j.jfineco.2009.10.006,http://dx.doi.org/10.1016/j.jfineco.2009.10.006
771,Simi Kedia; Shivaram Rajgopal; Xing (Alex) Zhou,Large shareholders and credit ratings,,2017-6,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,124,3,10.1016/j.jfineco.2017.03.007,http://dx.doi.org/10.1016/j.jfineco.2017.03.007
772,Snehal Banerjee; Brett Green,Signal or noise? Uncertainty and learning about whether other traders are informed,,2015-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,117,2,10.1016/j.jfineco.2015.05.003,http://dx.doi.org/10.1016/j.jfineco.2015.05.003
773,Kenneth Froot; Namho Kang; Gideon Ozik; Ronnie Sadka,What do measures of real-time corporate sales say about earnings surprises and post-announcement returns?,,2017-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,125,1,10.1016/j.jfineco.2017.04.008,http://dx.doi.org/10.1016/j.jfineco.2017.04.008
774,Massimo Massa; Zahid Rehman,Information flows within financial conglomerates: Evidence from the banks–mutual funds relation,,2008-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,89,2,10.1016/j.jfineco.2007.10.002,http://dx.doi.org/10.1016/j.jfineco.2007.10.002
775,Scott Joslin; Yaniv Konchitchki,"Interest rate volatility, the yield curve, and the macroeconomy",,2018-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,128,2,10.1016/j.jfineco.2017.12.004,http://dx.doi.org/10.1016/j.jfineco.2017.12.004
776,Bo Becker,Geographical segmentation of US capital markets,,2007-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,85,1,10.1016/j.jfineco.2006.07.001,http://dx.doi.org/10.1016/j.jfineco.2006.07.001
777,Gil Sadka; Ronnie Sadka,Predictability and the earnings–returns relation☆,,2009-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,94,1,10.1016/j.jfineco.2008.10.005,http://dx.doi.org/10.1016/j.jfineco.2008.10.005
778,R Williamson,Exchange rate exposure and competition: evidence from the automotive industry,,2001-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,59,3,10.1016/s0304-405x(00)00093-3,http://dx.doi.org/10.1016/s0304-405x(00)00093-3
779,Shaun William Davies; Edward Dickersin Van Wesep,The unintended consequences of divestment,,2018-6,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,128,3,10.1016/j.jfineco.2018.03.007,http://dx.doi.org/10.1016/j.jfineco.2018.03.007
780,Julien Hugonnier; Erwan Morellec,"Bank capital, liquid reserves, and insolvency risk",,2017-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,125,2,10.1016/j.jfineco.2017.05.006,http://dx.doi.org/10.1016/j.jfineco.2017.05.006
781,Tomasz Piskorski; Amit Seru; Vikrant Vig,Securitization and distressed loan renegotiation: Evidence from the subprime mortgage crisis,,2010-9,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,97,3,10.1016/j.jfineco.2010.04.003,http://dx.doi.org/10.1016/j.jfineco.2010.04.003
782,Vincent Glode; Richard C. Green,Information spillovers and performance persistence for hedge funds,,2011-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,101,1,10.1016/j.jfineco.2011.02.015,http://dx.doi.org/10.1016/j.jfineco.2011.02.015
783,Qingzhong Ma; David A. Whidbee; Wei Zhang,Acquirer reference prices and acquisition performance,,2019-4,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,132,1,10.1016/j.jfineco.2018.10.004,http://dx.doi.org/10.1016/j.jfineco.2018.10.004
784,Thomas J. George; Chuan-Yang Hwang; Yuan Li,"The 52-week high, q-theory, and the cross section of stock returns",,2018-4,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,128,1,10.1016/j.jfineco.2018.01.005,http://dx.doi.org/10.1016/j.jfineco.2018.01.005
785,Redouane Elkamhi; Jan Ericsson; Christopher A. Parsons,The cost and timing of financial distress,,2012-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,105,1,10.1016/j.jfineco.2012.02.005,http://dx.doi.org/10.1016/j.jfineco.2012.02.005
786,Alexander Kempf; Stefan Ruenzi; Tanja Thiele,"Employment risk, compensation incentives, and managerial risk taking: Evidence from the mutual fund industry",,2009-4,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,92,1,10.1016/j.jfineco.2008.05.001,http://dx.doi.org/10.1016/j.jfineco.2008.05.001
787,Adam Meirowitz; Shaoting Pi,Voting and trading: The shareholder’s dilemma,,2022-12,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,146,3,10.1016/j.jfineco.2022.05.001,http://dx.doi.org/10.1016/j.jfineco.2022.05.001
788,Christopher A. Hennessy; Amnon Levy; Toni M. Whited,Testing Q theory with financing frictions,,2007-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,83,3,10.1016/j.jfineco.2005.12.008,http://dx.doi.org/10.1016/j.jfineco.2005.12.008
789,Kenny Phua; T. Mandy Tham; Chishen Wei,Are overconfident CEOs better leaders? Evidence from stakeholder commitments,,2018-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,127,3,10.1016/j.jfineco.2017.12.008,http://dx.doi.org/10.1016/j.jfineco.2017.12.008
790,Marc Arnold; Matthias Pelster; Marti G. Subrahmanyam,Attention triggers and investors’ risk-taking,,2022-2,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,143,2,10.1016/j.jfineco.2021.05.031,http://dx.doi.org/10.1016/j.jfineco.2021.05.031
791,Sergey Chernenko; Adi Sunderam,Do fire sales create externalities?,,2020-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,135,3,10.1016/j.jfineco.2019.08.001,http://dx.doi.org/10.1016/j.jfineco.2019.08.001
792,Daniel Carvalho; Janet Gao; Pengfei Ma,Loan spreads and credit cycles: The role of lenders’ personal economic experiences,,2023-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,148,2,10.1016/j.jfineco.2023.02.003,http://dx.doi.org/10.1016/j.jfineco.2023.02.003
793,Michael Halling; Jin Yu; Josef Zechner,Leverage dynamics over the business cycle,,2016-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,122,1,10.1016/j.jfineco.2016.07.001,http://dx.doi.org/10.1016/j.jfineco.2016.07.001
794,Holger M. Mueller; Constantine Yannelis,The rise in student loan defaults,,2019-1,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,131,1,10.1016/j.jfineco.2018.07.013,http://dx.doi.org/10.1016/j.jfineco.2018.07.013
795,Oleg R. Gredil; Nishad Kapadia; Jung Hoon Lee,On the information content of credit ratings and market-based measures of default risk,,2022-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,146,1,10.1016/j.jfineco.2022.07.005,http://dx.doi.org/10.1016/j.jfineco.2022.07.005
796,Konstantin Milbradt; Martin Oehmke,Maturity rationing and collective short-termism,,2015-12,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,118,3,10.1016/j.jfineco.2014.08.009,http://dx.doi.org/10.1016/j.jfineco.2014.08.009
797,Lakshmi Shankar Ramachandran; Jitendra Tayal,"Mispricing, short-sale constraints, and the cross-section of option returns",,2021-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,141,1,10.1016/j.jfineco.2021.03.006,http://dx.doi.org/10.1016/j.jfineco.2021.03.006
798,H DeAngelo,Special dividends and the evolution of dividend signaling,,2000-9,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,57,3,10.1016/s0304-405x(00)00060-x,http://dx.doi.org/10.1016/s0304-405x(00)00060-x
799,Dmitry Kuvshinov; Kaspar Zimmermann,The big bang: Stock market capitalization in the long run,,2022-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,145,2,10.1016/j.jfineco.2021.09.008,http://dx.doi.org/10.1016/j.jfineco.2021.09.008
800,Robert Davidson; Aiyesha Dey; Abbie Smith,"Executives' “off-the-job” behavior, corporate culture, and financial reporting risk",,2015-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,117,1,10.1016/j.jfineco.2013.07.004,http://dx.doi.org/10.1016/j.jfineco.2013.07.004
801,Magnus Dahlquist; Henrik Hasseltoft,Economic momentum and currency returns,,2020-4,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,136,1,10.1016/j.jfineco.2019.09.002,http://dx.doi.org/10.1016/j.jfineco.2019.09.002
802,Fan Yang,Investment shocks and the commodity basis spread,,2013-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,110,1,10.1016/j.jfineco.2013.04.012,http://dx.doi.org/10.1016/j.jfineco.2013.04.012
803,Michelle Lowry,Why does IPO volume fluctuate so much?,,2003-1,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,67,1,10.1016/s0304-405x(02)00230-1,http://dx.doi.org/10.1016/s0304-405x(02)00230-1
804,Timothy R. Burch; Vikram Nanda,Divisional diversity and the conglomerate discount: evidence from spinoffs,,2003-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,70,1,10.1016/s0304-405x(03)00142-9,http://dx.doi.org/10.1016/s0304-405x(03)00142-9
805,Francis A. Longstaff,The term structure of very short-term rates: New evidence for the expectations hypothesis,,2000-12,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,58,3,10.1016/s0304-405x(00)00077-5,http://dx.doi.org/10.1016/s0304-405x(00)00077-5
806,Hendrik Bessembinder,Quote-based competition and trade execution costs in NYSE-listed stocks,,2003-12,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,70,3,10.1016/s0304-405x(03)00168-5,http://dx.doi.org/10.1016/s0304-405x(03)00168-5
807,D Denis,Managerial discipline and corporate restructuring following performance declines,,2000-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,55,3,10.1016/s0304-405x(99)00055-0,http://dx.doi.org/10.1016/s0304-405x(99)00055-0
808,Sandro C. Andrade; Charles Chang; Mark S. Seasholes,"Trading imbalances, predictable reversals, and cross-stock price pressure",,2008-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,88,2,10.1016/j.jfineco.2007.04.005,http://dx.doi.org/10.1016/j.jfineco.2007.04.005
809,Xuan Tian,The causes and consequences of venture capital stage financing,,2011-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,101,1,10.1016/j.jfineco.2011.02.011,http://dx.doi.org/10.1016/j.jfineco.2011.02.011
810,Thomas Hellmann,A theory of strategic venture investing,,2002-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,64,2,10.1016/s0304-405x(02)00078-8,http://dx.doi.org/10.1016/s0304-405x(02)00078-8
811,Sophia Chen; Do Lee,Small and vulnerable: SME productivity in the great productivity slowdown,,2023-1,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,147,1,10.1016/j.jfineco.2022.09.007,http://dx.doi.org/10.1016/j.jfineco.2022.09.007
812,Amiyatosh Purnanandam,Financial distress and corporate risk management: Theory and evidence,,2008-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,87,3,10.1016/j.jfineco.2007.04.003,http://dx.doi.org/10.1016/j.jfineco.2007.04.003
813,Thorsten Beck; Asli Demirgüç-Kunt; Ross Levine,"Law, endowments, and finance",,2003-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,70,2,10.1016/s0304-405x(03)00144-2,http://dx.doi.org/10.1016/s0304-405x(03)00144-2
814,Ran Duchin; John G. Matsusaka; Oguzhan Ozbas,When are outside directors effective?☆,,2010-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,96,2,10.1016/j.jfineco.2009.12.004,http://dx.doi.org/10.1016/j.jfineco.2009.12.004
815,Sebastian Gryglewicz,A theory of corporate financial decisions with liquidity and solvency concerns,,2011-2,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,99,2,10.1016/j.jfineco.2010.09.010,http://dx.doi.org/10.1016/j.jfineco.2010.09.010
816,Xavier Boutin; Giacinta Cestone; Chiara Fumagalli; Giovanni Pica; Nicolas Serrano-Velarde,The deep-pocket effect of internal capital markets,,2013-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,109,1,10.1016/j.jfineco.2013.02.003,http://dx.doi.org/10.1016/j.jfineco.2013.02.003
817,Efraim Benmelech; Nittai K. Bergman,Collateral pricing☆,,2009-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,91,3,10.1016/j.jfineco.2008.03.003,http://dx.doi.org/10.1016/j.jfineco.2008.03.003
818,P Schultz,Do the individuals closest to internet firms believe they are overvalued,,2001-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,59,3,10.1016/s0304-405x(00)00090-8,http://dx.doi.org/10.1016/s0304-405x(00)00090-8
819,Ari D. Andricopoulos; Martin Widdicks; Peter W. Duck; David P. Newton,Universal option valuation using quadrature methods,,2003-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,67,3,10.1016/s0304-405x(02)00257-x,http://dx.doi.org/10.1016/s0304-405x(02)00257-x
820,Anna Cieslak; Hao Pang,Common shocks in stocks and bonds,,2021-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,142,2,10.1016/j.jfineco.2021.06.008,http://dx.doi.org/10.1016/j.jfineco.2021.06.008
821,Joseph Chen; Harrison Hong; Jeremy C. Stein,Breadth of ownership and stock returns,,2002-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,66,2-3,10.1016/s0304-405x(02)00223-4,http://dx.doi.org/10.1016/s0304-405x(02)00223-4
822,R NAHATA,Venture capital reputation and investment performance☆,,2008-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,90,2,10.1016/j.jfineco.2007.11.008,http://dx.doi.org/10.1016/j.jfineco.2007.11.008
823,Marı́a Fabiana Penas; Haluk Unal,Gains in bank mergers: Evidence from the bond markets,,2004-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,74,1,10.1016/j.jfineco.2003.05.004,http://dx.doi.org/10.1016/j.jfineco.2003.05.004
824,R BATTALIO; R MENDENHALL,"Earnings expectations, investor trade size, and anomalous returns around earnings announcements",,2005-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,77,2,10.1016/j.jfineco.2004.08.002,http://dx.doi.org/10.1016/j.jfineco.2004.08.002
825,Ronald J. Balvers; Dayong Huang,Productivity-based asset pricing: Theory and evidence,,2007-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,86,2,10.1016/j.jfineco.2006.09.004,http://dx.doi.org/10.1016/j.jfineco.2006.09.004
826,Stavros Panageas,"Bailouts, the incentive to manage risk, and financial crises",,2010-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,95,3,10.1016/j.jfineco.2009.11.008,http://dx.doi.org/10.1016/j.jfineco.2009.11.008
827,Olubunmi Faleye,"Classified boards, firm value, and managerial entrenchment",,2007-2,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,83,2,10.1016/j.jfineco.2006.01.005,http://dx.doi.org/10.1016/j.jfineco.2006.01.005
828,Cláudia Custódio; Miguel A. Ferreira; Pedro Matos,Generalists versus specialists: Lifetime work experience and chief executive officer pay,,2013-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,108,2,10.1016/j.jfineco.2013.01.001,http://dx.doi.org/10.1016/j.jfineco.2013.01.001
829,Aslı Demirgüç-Kunt; Vojislav Maksimovic,Funding growth in bank-based and market-based financial systems: evidence from firm-level data,,2002-9,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,65,3,10.1016/s0304-405x(02)00145-9,http://dx.doi.org/10.1016/s0304-405x(02)00145-9
830,Antonio E. Bernardo; Bhagwan Chowdhry,"Resources, real options, and corporate strategy",,2002-2,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,63,2,10.1016/s0304-405x(01)00094-0,http://dx.doi.org/10.1016/s0304-405x(01)00094-0
831,Tobias Adrian; Richard K. Crump; Emanuel Moench,Regression-based estimation of dynamic asset pricing models,,2015-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,118,2,10.1016/j.jfineco.2015.07.004,http://dx.doi.org/10.1016/j.jfineco.2015.07.004
832,Xiaohui Gao; Jay R. Ritter,The marketing of seasoned equity offerings☆,,2010-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,97,1,10.1016/j.jfineco.2010.03.007,http://dx.doi.org/10.1016/j.jfineco.2010.03.007
833,Thomas J. Chemmanur; Shan He; Gang Hu,The role of institutional investors in seasoned equity offerings,,2009-12,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,94,3,10.1016/j.jfineco.2008.12.011,http://dx.doi.org/10.1016/j.jfineco.2008.12.011
834,Lucian A. Bebchuk; Alma Cohen; Charles C.Y. Wang,Learning and the disappearing association between governance and returns,,2013-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,108,2,10.1016/j.jfineco.2012.10.004,http://dx.doi.org/10.1016/j.jfineco.2012.10.004
835,G JIANG; P MAHONEY; J MEI,Market manipulation: A comprehensive study of stock pools,,2005-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,77,1,10.1016/j.jfineco.2004.10.005,http://dx.doi.org/10.1016/j.jfineco.2004.10.005
836,Tor-Erik Bakke; Hamed Mahmudi; Chitru S. Fernando; Jesus M. Salas,The causal effect of option pay on corporate risk management,,2016-6,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,120,3,10.1016/j.jfineco.2016.02.007,http://dx.doi.org/10.1016/j.jfineco.2016.02.007
837,Clemens A. Otto,CEO optimism and incentive compensation,,2014-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,114,2,10.1016/j.jfineco.2014.06.006,http://dx.doi.org/10.1016/j.jfineco.2014.06.006
838,Efraim Benmelech; Carola Frydman,Military CEOs,,2015-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,117,1,10.1016/j.jfineco.2014.04.009,http://dx.doi.org/10.1016/j.jfineco.2014.04.009
839,Mihir A. Desai; Dhammika Dharmapala,Corporate tax avoidance and high-powered incentives,,2006-1,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,79,1,10.1016/j.jfineco.2005.02.002,http://dx.doi.org/10.1016/j.jfineco.2005.02.002
840,Jeffrey R. Brown; Jiekun Huang,All the president's friends: Political access and firm value,,2020-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,138,2,10.1016/j.jfineco.2020.05.004,http://dx.doi.org/10.1016/j.jfineco.2020.05.004
841,Yigit Atilgan; Turan G. Bali; K. Ozgur Demirtas; A. Doruk Gunaydin,"Left-tail momentum: Underreaction to bad news, costly arbitrage and equity returns",,2020-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,135,3,10.1016/j.jfineco.2019.07.006,http://dx.doi.org/10.1016/j.jfineco.2019.07.006
842,Asli Demirgüç-Kunt; Harry Huizinga,Bank activity and funding strategies: The impact on risk and returns☆,,2010-12,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,98,3,10.1016/j.jfineco.2010.06.004,http://dx.doi.org/10.1016/j.jfineco.2010.06.004
843,George Zanjani,Pricing and capital allocation in catastrophe insurance,,2002-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,65,2,10.1016/s0304-405x(02)00141-1,http://dx.doi.org/10.1016/s0304-405x(02)00141-1
844,Malcolm Baker; Serkan Savaşoglu,Limited arbitrage in mergers and acquisitions,,2002-4,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,64,1,10.1016/s0304-405x(02)00072-7,http://dx.doi.org/10.1016/s0304-405x(02)00072-7
845,Amy Dittmar; Jan Mahrt-Smith,Corporate governance and the value of cash holdings,,2007-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,83,3,10.1016/j.jfineco.2005.12.006,http://dx.doi.org/10.1016/j.jfineco.2005.12.006
846,Lilian Ng; Qinghai Wang,Institutional trading and the turn-of-the-year effect,,2004-11,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,74,2,10.1016/j.jfineco.2003.05.009,http://dx.doi.org/10.1016/j.jfineco.2003.05.009
847,Victoria Ivashina; David Scharfstein,Bank lending during the financial crisis of 2008,,2010-9,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,97,3,10.1016/j.jfineco.2009.12.001,http://dx.doi.org/10.1016/j.jfineco.2009.12.001
848,Rossen Valkanov,Long-horizon regressions: theoretical results and applications,,2003-5,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,68,2,10.1016/s0304-405x(03)00065-5,http://dx.doi.org/10.1016/s0304-405x(03)00065-5
849,Travis Box; Ryan Davis; Richard Evans; Andrew Lynch,Intraday arbitrage between ETFs and their underlying portfolios,,2021-9,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,141,3,10.1016/j.jfineco.2021.04.023,http://dx.doi.org/10.1016/j.jfineco.2021.04.023
850,Natalie Bachas; Olivia S. Kim; Constantine Yannelis,Loan guarantees and credit supply,,2021-3,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,139,3,10.1016/j.jfineco.2020.08.008,http://dx.doi.org/10.1016/j.jfineco.2020.08.008
851,P BROCKMAN; I KHURANA; X MARTIN,Voluntary disclosures around share repurchases☆,,2008-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,89,1,10.1016/j.jfineco.2007.08.004,http://dx.doi.org/10.1016/j.jfineco.2007.08.004
852,Thomas Dangl; Michael Halling,Predictive regressions with time-varying coefficients,,2012-10,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,106,1,10.1016/j.jfineco.2012.04.003,http://dx.doi.org/10.1016/j.jfineco.2012.04.003
853,Sydney C. Ludvigson; Serena Ng,The empirical risk–return relation: A factor analysis approach☆,,2007-1,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,83,1,10.1016/j.jfineco.2005.12.002,http://dx.doi.org/10.1016/j.jfineco.2005.12.002
854,J SHANKEN; G ZHOU,Estimating and testing beta pricing models: Alternative methods and their performance in simulations☆,,2007-4,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,84,1,10.1016/j.jfineco.2006.02.003,http://dx.doi.org/10.1016/j.jfineco.2006.02.003
855,Jared D. Smith,US political corruption and firm financial policies,,2016-8,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,121,2,10.1016/j.jfineco.2015.08.021,http://dx.doi.org/10.1016/j.jfineco.2015.08.021
856,Tarun Chordia; Richard Roll; Avanidhar Subrahmanyam,"Order imbalance, liquidity, and market returns",,2002-7,Journal of Financial Economics,Strategy and Management; Economics and Econometrics; Finance; Accounting,65,1,10.1016/s0304-405x(02)00136-8,http://dx.doi.org/10.1016/s0304-405x(02)00136-8
