,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
105,Magne Mogstad; Matthew Wiswall,Testing the quantity-quality model of fertility: Estimation using unrestricted family size models,Department of Economics; University of Chicago; Statistics Norway; Department of Economics; Arizona State University,2016-3,Quantitative Economics,Economics and Econometrics,7,1,10.3982/qe322,http://dx.doi.org/10.3982/qe322
106,Florian Oswald,The effect of homeownership on the option value of regional migration,"Department of Economics, SciencesPo Paris",,Quantitative Economics,Economics and Econometrics,10,4,10.3982/qe872,http://dx.doi.org/10.3982/qe872
107,Atsushi Inoue; Mototsugu Shintani,Quasi-Bayesian model selection,,,Quantitative Economics,Economics and Econometrics,9,3,10.3982/qe587,http://dx.doi.org/10.3982/qe587
108,Clément de Chaisemartin,Tolerating defiance? Local average treatment effects without monotonicity,Department of Economics; University of California at Santa Barbara,2017-7,Quantitative Economics,Economics and Econometrics,8,2,10.3982/qe601,http://dx.doi.org/10.3982/qe601
109,Yifan Gong; Todd Stinebrickner; Ralph Stinebrickner,Uncertainty about future income: Initial beliefs and resolution during college,Department of EconomicsThe University of Western Ontario; Department of EconomicsThe University of Western Ontario; Department of MathematicsBerea College,2019-5,Quantitative Economics,Economics and Econometrics,10,2,10.3982/qe954,http://dx.doi.org/10.3982/qe954
110,Andrew Chesher; Adam M. Rosen; Konrad Smolinski,An instrumental variable model of multiple discrete choice,,2013-7,Quantitative Economics,Economics and Econometrics,4,2,10.3982/qe240,http://dx.doi.org/10.3982/qe240
111,Aaron Hedlund,"The cyclical dynamics of illiquid housing, debt, and foreclosures",Department of Economics; University of Missouri,2016-3,Quantitative Economics,Economics and Econometrics,7,1,10.3982/qe483,http://dx.doi.org/10.3982/qe483
112,Andriy Norets,Continuity and differentiability of expected value functions in dynamic discrete choice models,,2010-11,Quantitative Economics,Economics and Econometrics,1,2,10.3982/qe41,http://dx.doi.org/10.3982/qe41
113,Rachel Griffith; Sokbae Lee; John Van Reenen,Is distance dying at last? Falling home bias in fixed-effects models of patent citations,,2011-7,Quantitative Economics,Economics and Econometrics,2,2,10.3982/qe59,http://dx.doi.org/10.3982/qe59
114,Gabriele Fiorentini; Enrique Sentana,Specification tests for non‐Gaussian maximum likelihood estimators,"Department of Statistics, Informatics and Applications, Università di Firenze; RCEA; CEMFI",,Quantitative Economics,Economics and Econometrics,12,3,10.3982/qe1406,http://dx.doi.org/10.3982/qe1406
115,Alexander Torgovitsky,Partial identification by extending subdistributions,,,Quantitative Economics,Economics and Econometrics,10,1,10.3982/qe634,http://dx.doi.org/10.3982/qe634
116,Xiaoxia Shi,A nondegenerate Vuong test,University of Wisconsin-Madison,2015-3,Quantitative Economics,Economics and Econometrics,6,1,10.3982/qe382,http://dx.doi.org/10.3982/qe382
117,Paul Feldman; John Rehbeck,Revealing a preference for mixtures: An experimental study of risk,"Carey Business School, Bloomberg School of Public Health, Department of Environmental Health and Engineering, Whiting School of Engineering, Department of Environmental Health and Engineering, Johns Hopkins University; Department of Economics, Ohio State University",,Quantitative Economics,Economics and Econometrics,13,2,10.3982/qe1694,http://dx.doi.org/10.3982/qe1694
118,R. Colacito; M. M. Croce; Zhao Liu,"Recursive allocations and wealth distribution with multiple goods: Existence, survivorship, and dynamics",,,Quantitative Economics,Economics and Econometrics,10,1,10.3982/qe457,http://dx.doi.org/10.3982/qe457
119,Isabelle Brocas; Juan D. Carrillo,The development of randomization and deceptive behavior in mixed strategy games,"Department of Economics, University of Southern California; CEPR; Department of Economics, University of Southern California; CEPR",,Quantitative Economics,Economics and Econometrics,13,2,10.3982/qe1769,http://dx.doi.org/10.3982/qe1769
120,Benjamin Born; Johannes Pfeifer,Uncertainty‐driven business cycles: Assessing the markup channel,"Frankfurt School of Finance & Management; CEPR; CESifo; Department of Economics and Management, Bundeswehr University Munich",,Quantitative Economics,Economics and Econometrics,12,2,10.3982/qe1297,http://dx.doi.org/10.3982/qe1297
121,Martin Bodenstein; Giancarlo Corsetti; Luca Guerrieri,Social distancing and supply disruptions in a pandemic,"Division of International Finance, Federal Reserve Board; Faculty of Economics, University of Cambridge; Division of Financial Stability, Federal Reserve Board",,Quantitative Economics,Economics and Econometrics,13,2,10.3982/qe1618,http://dx.doi.org/10.3982/qe1618
122,Mitchell Hoffman; Stephen V. Burks,Worker overconfidence: Field evidence and implications for employee turnover and firm profits,"University of Toronto Rotman School of Management; NBER; Department of Economics, University of Minnesota, Morris; IZA",,Quantitative Economics,Economics and Econometrics,11,1,10.3982/qe834,http://dx.doi.org/10.3982/qe834
123,Fumio Hayashi; Junko Koeda,Exiting from quantitative easing,"National Graduate Institute for Policy Studies; School of Political Science and Economics, Waseda University",,Quantitative Economics,Economics and Econometrics,10,3,10.3982/qe1058,http://dx.doi.org/10.3982/qe1058
124,Jaap H. Abbring; Øystein Daljord,Identifying the discount factor in dynamic discrete choice models,"Department of Econometrics & OR, Tilburg University; CEPR; Booth School of Business, University of Chicago",,Quantitative Economics,Economics and Econometrics,11,2,10.3982/qe1352,http://dx.doi.org/10.3982/qe1352
125,Michael Amior; Jonathan Halket,Do households use home-ownership to insure themselves? Evidence across U.S. cities,Centre for Economic Performance; London School of Economics; University of Essex; CeMMAP; Institute for Fiscal Studies,2014-11,Quantitative Economics,Economics and Econometrics,5,3,10.3982/qe346,http://dx.doi.org/10.3982/qe346
126,Tim Bollerslev; Jia Li; Zhipeng Liao,"Fixed‐
            <i>k</i> inference for volatility","Department of Economics, Duke University; Department of Economics, Duke University; Department of Economics, UCLA",,Quantitative Economics,Economics and Econometrics,12,4,10.3982/qe1749,http://dx.doi.org/10.3982/qe1749
127,Missaka Warusawitharana,"Research and development, profits, and firm value: A structural estimation",Board of Governors of the Federal Reserve System,2015-7,Quantitative Economics,Economics and Econometrics,6,2,10.3982/qe282,http://dx.doi.org/10.3982/qe282
128,David N. DeJong; Emilio Espino,The cyclical behavior of equity turnover,,2011-3,Quantitative Economics,Economics and Econometrics,2,1,10.3982/qe19,http://dx.doi.org/10.3982/qe19
129,Marc Henry; Romuald Méango; Maurice Queyranne,Combinatorial approach to inference in partially identified incomplete structural models,Penn State; IFO Institute; Sauder School; UBC; CORE,2015-7,Quantitative Economics,Economics and Econometrics,6,2,10.3982/qe377,http://dx.doi.org/10.3982/qe377
130,Xavier D'Haultfœuille; Roland Rathelot,Measuring segregation on small units: A partial identification analysis,Laboratoire de Microeconometrie; CREST; Department of Economics; University of Warwick,2017-3,Quantitative Economics,Economics and Econometrics,8,1,10.3982/qe501,http://dx.doi.org/10.3982/qe501
131,Sok Chul Hong; Jungmin Lee,Who is sitting next to you? Peer effects inside the classroom,Department of Economics; Seoul National University; Department of Economics; Seoul National University; IZA,2017-3,Quantitative Economics,Economics and Econometrics,8,1,10.3982/qe434,http://dx.doi.org/10.3982/qe434
132,Stéphane Auray; David L. Fuller,"Eligibility, experience rating, and unemployment insurance take‐up","Department of Economics, CREST-Ensai; Department of Economics, ULCO; Department of Economics, University of Wisconsin-Oshkosh",,Quantitative Economics,Economics and Econometrics,11,3,10.3982/qe940,http://dx.doi.org/10.3982/qe940
133,Thomas H. Jørgensen,Euler equation estimation: Children and credit constraints,Department of Economics; University of Copenhagen,2016-11,Quantitative Economics,Economics and Econometrics,7,3,10.3982/qe492,http://dx.doi.org/10.3982/qe492
134,Pooyan Amir-Ahmadi; Christian Matthes; Mu-Chun Wang,Drifts and volatilities under measurement error: Assessing monetary policy shocks over the last century,Department of Money and Macroeconomics; Goethe University; Federal Reserve Bank of Richmond; Department of Economics; University of Hamburg,2016-7,Quantitative Economics,Economics and Econometrics,7,2,10.3982/qe475,http://dx.doi.org/10.3982/qe475
135,Gianni Amisano; Oreste Tristani,Monetary policy and long‐term interest rates,Board of Governors of the Federal Reserve System; European Central Bank; CEPR,,Quantitative Economics,Economics and Econometrics,14,2,10.3982/qe1287,http://dx.doi.org/10.3982/qe1287
136,Arturas Juodis; Simas Kucinskas,Quantifying noise in survey expectations,"Amsterdam School of Economics, University of Amsterdam; Tinbergen Institute; School of Business and Economics, Humboldt University of Berlin",,Quantitative Economics,Economics and Econometrics,14,2,10.3982/qe1633,http://dx.doi.org/10.3982/qe1633
137,Judy Geyer; Holger Sieg,Estimating a model of excess demand for public housing,,2013-11,Quantitative Economics,Economics and Econometrics,4,3,10.3982/qe148,http://dx.doi.org/10.3982/qe148
138,Pierre-André Chiappori; Krislert Samphantharak; Sam Schulhofer-Wohl; Robert M. Townsend,Heterogeneity and risk sharing in village economies,,2014-3,Quantitative Economics,Economics and Econometrics,5,1,10.3982/qe131,http://dx.doi.org/10.3982/qe131
139,Jason R. Blevins,Nonparametric identification of dynamic decision processes with discrete and continuous choices,The Ohio State University,2014-11,Quantitative Economics,Economics and Econometrics,5,3,10.3982/qe117,http://dx.doi.org/10.3982/qe117
140,Iavor Bojinov; Ashesh Rambachan; Neil Shephard,Panel experiments and dynamic causal effects: A finite population perspective,"Technology and Operations Management Unit, Harvard Business School; Department of Economics, Harvard University; Department of Economics, Department of Statistics, Harvard University",,Quantitative Economics,Economics and Econometrics,12,4,10.3982/qe1744,http://dx.doi.org/10.3982/qe1744
141,Quang Vuong; Haiqing Xu,Counterfactual mapping and individual treatment effects in nonseparable models with binary endogeneity,Department of Economics; New York University; Department of Economics; University of Texas at Austin,2017-7,Quantitative Economics,Economics and Econometrics,8,2,10.3982/qe579,http://dx.doi.org/10.3982/qe579
142,Juan Carlos Escanciano; David Jacho-Chávez; Arthur Lewbel,Identification and estimation of semiparametric two-step models,Department of Economics; Indiana University; Department of Economics; Emory University; Department of Economics; Boston College,2016-7,Quantitative Economics,Economics and Econometrics,7,2,10.3982/qe328,http://dx.doi.org/10.3982/qe328
143,George-Levi Gayle; Limor Golan; Mehmet A. Soytas,Estimation of dynastic life-cycle discrete choice models,,,Quantitative Economics,Economics and Econometrics,9,3,10.3982/qe771,http://dx.doi.org/10.3982/qe771
144,Oliver Groot; Alexander W. Richter; Nathaniel A. Throckmorton,Valuation risk revalued,"Economics Group, University of Liverpool Management School; CEPR; Research Department, Federal Reserve Bank of Dallas; Department of Economics, William & Mary",,Quantitative Economics,Economics and Econometrics,13,2,10.3982/qe1779,http://dx.doi.org/10.3982/qe1779
145,Juan J. Dolado; Etienne Lalé; Nawid Siassi,From dual to unified employment protection: Transition and steady state,"Departamento de Economia, Universidad Carlos III de Madrid; Department of Economics, Université du Québec à Montréal; Institute of Statistics and Mathematical Methods in Economics, TU Wien",,Quantitative Economics,Economics and Econometrics,12,2,10.3982/qe1053,http://dx.doi.org/10.3982/qe1053
146,Seth Richards-Shubik,Peer effects in sexual initiation: Separating demand and supply mechanisms,Department of Economics; Lehigh University,2015-11,Quantitative Economics,Economics and Econometrics,6,3,10.3982/qe249,http://dx.doi.org/10.3982/qe249
147,Ryan Chahrour; Sanjay K. Chugh; Tristan Potter,Anticipated productivity and the labor market,"Department of Economics, Cornell University; Department of Economics, The Ohio State University; School of Economics, LeBow College of Business, Drexel University",,Quantitative Economics,Economics and Econometrics,14,3,10.3982/qe2029,http://dx.doi.org/10.3982/qe2029
148,Francesco Bianchi; Howard Kung; Mikhail Tirskikh,The origins and effects of macroeconomic uncertainty,"Department of Economics, Johns Hopkins University; Center for Economic and Policy Research; National Bureau of Economic Research; Department of Finance, London Business School; Center for Economic and Policy Research; Department of Finance, London Business School",,Quantitative Economics,Economics and Econometrics,14,3,10.3982/qe1979,http://dx.doi.org/10.3982/qe1979
149,Yingyao Hu; Robert Moffitt; Yuya Sasaki,Semiparametric estimation of the canonical permanent‐transitory model of earnings dynamics,"Department of Economics, Johns Hopkins University; Department of Economics, Johns Hopkins University; Department of Economics, Vanderbilt University",,Quantitative Economics,Economics and Econometrics,10,4,10.3982/qe1117,http://dx.doi.org/10.3982/qe1117
150,Josh Kinsler,Assessing Rothstein's critique of teacher value-added models,,2012-7,Quantitative Economics,Economics and Econometrics,3,2,10.3982/qe132,http://dx.doi.org/10.3982/qe132
151,David T. Frazier; Eric Renault,Indirect inference with(out) constraints,"Department of Econometrics and Business Statistics, Monash University; Department of Economics, University of Warwick",,Quantitative Economics,Economics and Econometrics,11,1,10.3982/qe986,http://dx.doi.org/10.3982/qe986
152,Takuya Ura,Heterogeneous treatment effects with mismeasured endogenous treatment,,,Quantitative Economics,Economics and Econometrics,9,3,10.3982/qe886,http://dx.doi.org/10.3982/qe886
153,Petra E. Todd; Weilong Zhang,"A dynamic model of personality, schooling, and occupational choice","Department of Economics, University of Pennsylvania; Faculty of Economics, University of Cambridge",,Quantitative Economics,Economics and Econometrics,11,1,10.3982/qe890,http://dx.doi.org/10.3982/qe890
154,Eleonora Patacchini; Yves Zenou,Social networks and parental behavior in the intergenerational transmission of religion,Department of Economics; Cornell University; Sapienza University of Rome; EIEF; Department of Economics; Monash University; IFN,2016-11,Quantitative Economics,Economics and Econometrics,7,3,10.3982/qe506,http://dx.doi.org/10.3982/qe506
155,Chunrong Ai; Oliver Linton; Kaiji Motegi; Zheng Zhang,A unified framework for efficient estimation of general treatment models,"School of Management and Economics, Chinese University of Hong Kong, Shenzhen; Faculty of Economics, University of Cambridge; Graduate School of Economics, Kobe University; Center for Applied Statistics, Institute of Statistics & Big Data, Renmin University of China",,Quantitative Economics,Economics and Econometrics,12,3,10.3982/qe1494,http://dx.doi.org/10.3982/qe1494
156,Marc K. Chan; Kai Liu,Life-cycle and intergenerational effects of child care reforms,,,Quantitative Economics,Economics and Econometrics,9,2,10.3982/qe617,http://dx.doi.org/10.3982/qe617
157,Chih-Sheng Hsieh; Lung-Fei Lee; Vincent Boucher,Specification and estimation of network formation and network interaction models with the exponential probability distribution,"Department of Economics, National Taiwan University; Department of Economics, The Ohio State University; Department of Economics, Université Laval; CRREP; CREATE",,Quantitative Economics,Economics and Econometrics,11,4,10.3982/qe944,http://dx.doi.org/10.3982/qe944
158,Michela M. Tincani,"Teacher labor markets, school vouchers, and student cognitive achievement: Evidence from Chile","Department of Economics, University College London",,Quantitative Economics,Economics and Econometrics,12,1,10.3982/qe1057,http://dx.doi.org/10.3982/qe1057
159,Yichong Zhang; Xin Zheng,Quantile treatment effects and bootstrap inference under covariate‐adaptive randomization,"School of Economics, Singapore Management University; School of Economics, Singapore Management University",,Quantitative Economics,Economics and Econometrics,11,3,10.3982/qe1323,http://dx.doi.org/10.3982/qe1323
160,Daniel Ackerberg; Keisuke Hirano; Quazi Shahriar,Identification of time and risk preferences in buy price auctions,Department of Economics; The University of Texas at Austin; Department of Economics; Pennsylvania State University; Institute of Social and Economic Research; Osaka University; Department of Economics; San Diego State University,2017-11,Quantitative Economics,Economics and Econometrics,8,3,10.3982/qe469,http://dx.doi.org/10.3982/qe469
161,Ellen R. McGrattan; Edward C. Prescott,On financing retirement with an aging population,Department of Economics; University of Minnesota; Federal Reserve Bank of Minneapolis; Department of Economics; Arizona State University; Federal Reserve Bank of Minneapolis,2017-3,Quantitative Economics,Economics and Econometrics,8,1,10.3982/qe648,http://dx.doi.org/10.3982/qe648
162,Jesús Fernández-Villaverde; Oren Levintal,Solution methods for models with rare disasters,,,Quantitative Economics,Economics and Econometrics,9,2,10.3982/qe744,http://dx.doi.org/10.3982/qe744
163,Nagore Iriberri; Pedro Rey-Biel,Elicited beliefs and social information in modified dictator games: What do dictators believe other dictators do?,,2013-11,Quantitative Economics,Economics and Econometrics,4,3,10.3982/qe135,http://dx.doi.org/10.3982/qe135
164,Stéphane Lhuissier; Fabien Tripier,Regime‐dependent effects of uncertainty shocks: A structural interpretation,"Banque de France; Université Paris-Saclay, Univ Evry, EPEE; CEPII",,Quantitative Economics,Economics and Econometrics,12,4,10.3982/qe1298,http://dx.doi.org/10.3982/qe1298
165,Pablo Guerron-Quintana; Atsushi Inoue; Lutz Kilian,Frequentist inference in weakly identified dynamic stochastic general equilibrium models,,2013-7,Quantitative Economics,Economics and Econometrics,4,2,10.3982/qe306,http://dx.doi.org/10.3982/qe306
166,Fatih Guvenen; Luigi Pistaferri; Giovanni L. Violante,Global trends in income inequality and income dynamics: New insights from GRID,"Department of Economics, University of Minnesota; Federal Reserve Bank of Minneapolis; NBER; Department of Economics, Stanford University; SIEPR; NBER; Department of Economics, Princeton University; CEPR; NBER",,Quantitative Economics,Economics and Econometrics,13,4,10.3982/qe2260,http://dx.doi.org/10.3982/qe2260
167,Edouard Challe; Julien Matheron; Xavier Ragot; Juan F. Rubio-Ramirez,Precautionary saving and aggregate demand,Department of Economics; Ecole Polytechnique and CREST (CNRS); Research Division; Banque de France; Department of Economics; Paris School of Economics; Department of Economics; Emory University and Federal Reserve Bank of Atlanta,2017-7,Quantitative Economics,Economics and Econometrics,8,2,10.3982/qe714,http://dx.doi.org/10.3982/qe714
168,Ulrich Doraszelski; Kenneth L. Judd,Avoiding the curse of dimensionality in dynamic stochastic games,,2012-3,Quantitative Economics,Economics and Econometrics,3,1,10.3982/qe153,http://dx.doi.org/10.3982/qe153
169,Grey Gordon,Evaluating default policy: The business cycle matters,Department of Economics; Indiana University,2015-11,Quantitative Economics,Economics and Econometrics,6,3,10.3982/qe372,http://dx.doi.org/10.3982/qe372
170,François Gerard; Miikka Rokkanen; Christoph Rothe,Bounds on treatment effects in regression discontinuity designs with a manipulated running variable,"School of Economics and Finance, Queen Mary, University of London; Amazon Inc.; Department of Economics, University of Mannheim",,Quantitative Economics,Economics and Econometrics,11,3,10.3982/qe1079,http://dx.doi.org/10.3982/qe1079
171,Zhongjun Qu,Inference in dynamic stochastic general equilibrium models with possible weak identification,,2014-7,Quantitative Economics,Economics and Econometrics,5,2,10.3982/qe287,http://dx.doi.org/10.3982/qe287
172,William Diamond; Nikhil Agarwal,Latent indices in assortative matching models,The Wharton School; University of Pennsylvania; Department of Economics; Massachusetts Institute of Technology; NBER,2017-11,Quantitative Economics,Economics and Econometrics,8,3,10.3982/qe736,http://dx.doi.org/10.3982/qe736
173,David Gill; Victoria Prowse,Gender differences and dynamics in competition: The role of luck,,2014-7,Quantitative Economics,Economics and Econometrics,5,2,10.3982/qe309,http://dx.doi.org/10.3982/qe309
174,Bryan S. Graham; Guido W. Imbens; Geert Ridder,Complementarity and aggregate implications of assortative matching: A nonparametric analysis,,2014-3,Quantitative Economics,Economics and Econometrics,5,1,10.3982/qe45,http://dx.doi.org/10.3982/qe45
175,Jörg Stoye,Partial identification of spread parameters,,2010-11,Quantitative Economics,Economics and Econometrics,1,2,10.3982/qe24,http://dx.doi.org/10.3982/qe24
176,Qihui Chen; Zheng Fang,Improved inference on the rank of a matrix,"School of Management and Economics; CUHK Business School; Shenzhen Finance Institute, The Chinese University of Hong Kong, Shenzhen (CUHK-Shenzhen); Department of Economics, Texas A&M University",,Quantitative Economics,Economics and Econometrics,10,4,10.3982/qe1139,http://dx.doi.org/10.3982/qe1139
177,David M. Blau,"Pensions, household saving, and welfare: A dynamic analysis of crowd out",Department of Economics; The Ohio State University; IZA,2016-3,Quantitative Economics,Economics and Econometrics,7,1,10.3982/qe349,http://dx.doi.org/10.3982/qe349
178,Hiroaki Kaido; Kaspar Wüthrich,Decentralization estimators for instrumental variable quantile regression models,"Department of Economics, Boston University; Department of Economics, University of California San Diego",,Quantitative Economics,Economics and Econometrics,12,2,10.3982/qe1440,http://dx.doi.org/10.3982/qe1440
179,Zheng Liu; Daniel F. Waggoner; Tao Zha,Sources of macroeconomic fluctuations: A regime-switching DSGE approach,,2011-7,Quantitative Economics,Economics and Econometrics,2,2,10.3982/qe71,http://dx.doi.org/10.3982/qe71
180,Michael Keane; Timothy Neal,Climate change and U.S. agriculture: Accounting for multidimensional slope heterogeneity in panel data,"Department of Economics, University of New South Wales; Department of Economics, University of New South Wales",,Quantitative Economics,Economics and Econometrics,11,4,10.3982/qe1319,http://dx.doi.org/10.3982/qe1319
181,Jeremy T. Fox; Kyoo il Kim; Stephen P. Ryan; Patrick Bajari,A simple estimator for the distribution of random coefficients,,2011-11,Quantitative Economics,Economics and Econometrics,2,3,10.3982/qe49,http://dx.doi.org/10.3982/qe49
182,Nathan Canen; Jacob Schwartz; Kyungchul Song,Estimating local interactions among many agents who observe their neighbors,"Department of Economics, University of Houston; Department of Economics, University of Haifa; Vancouver School of Economics, University of British Columbia",,Quantitative Economics,Economics and Econometrics,11,3,10.3982/qe923,http://dx.doi.org/10.3982/qe923
183,Xiaohong Chen; Jack Favilukis; Sydney C. Ludvigson,An estimation of economic models with recursive preferences,,2013-3,Quantitative Economics,Economics and Econometrics,4,1,10.3982/qe97,http://dx.doi.org/10.3982/qe97
184,Richard Blundell; Joel L. Horowitz; Matthias Parey,Measuring the price responsiveness of gasoline demand: Economic shape restrictions and nonparametric demand estimation,,2012-3,Quantitative Economics,Economics and Econometrics,3,1,10.3982/qe91,http://dx.doi.org/10.3982/qe91
185,Shakeeb Khan; Fu Ouyang; Elie Tamer,Inference on semiparametric multinomial response models,"Department of Economics, Boston College; School of Economics, University of Queensland; Department of Economics, Harvard University",,Quantitative Economics,Economics and Econometrics,12,3,10.3982/qe1315,http://dx.doi.org/10.3982/qe1315
186,Naijia Guo; Charles Ka Yui Leung,Do elite colleges matter? The impact on entrepreneurship decisions and career dynamics,"Department of Economics, The Chinese University of Hong Kong; Department of Economics and Finance, City University of Hong Kong",,Quantitative Economics,Economics and Econometrics,12,4,10.3982/qe1587,http://dx.doi.org/10.3982/qe1587
187,Richard Blundell; Hamish Low; Ian Preston,Decomposing changes in income risk using consumption data,,2013-3,Quantitative Economics,Economics and Econometrics,4,1,10.3982/qe44,http://dx.doi.org/10.3982/qe44
188,Fedor Iskhakov; Thomas H. Jørgensen; John Rust; Bertel Schjerning,The endogenous grid method for discrete-continuous dynamic choice models with (or without) taste shocks,Research School of Economics; Australian National University; ARC Centre of Excellence in Population Ageing Research; University of New South Wales; Department of Economics; University of Copenhagen; Department of Economics; Georgetown University; Department of Economics; University of Copenhagen,2017-7,Quantitative Economics,Economics and Econometrics,8,2,10.3982/qe643,http://dx.doi.org/10.3982/qe643
189,Kenneth L. Judd; Lilia Maliar; Serguei Maliar,Numerically stable and accurate stochastic simulation approaches for solving dynamic economic models,,2011-7,Quantitative Economics,Economics and Econometrics,2,2,10.3982/qe14,http://dx.doi.org/10.3982/qe14
190,Greg Kaplan,Inequality and the life cycle,,2012-11,Quantitative Economics,Economics and Econometrics,3,3,10.3982/qe200,http://dx.doi.org/10.3982/qe200
191,Lilia Maliar; Serguei Maliar; John B. Taylor; Inna Tsener,A tractable framework for analyzing a class of nonstationary Markov models,"Department of Economics, Graduate Center, CUNY; CEPR; Department of Economics, Santa Clara University; Hoover Institution, Stanford University; NBER; Department of Applied Economics, University of the Balearic Islands",,Quantitative Economics,Economics and Econometrics,11,4,10.3982/qe1360,http://dx.doi.org/10.3982/qe1360
192,Jane Cooley Fruehwirth,Identifying peer achievement spillovers: Implications for desegregation and the achievement gap,,2013-3,Quantitative Economics,Economics and Econometrics,4,1,10.3982/qe93,http://dx.doi.org/10.3982/qe93
193,Yoichi Arai; Hidehiko Ichimura,Simultaneous selection of optimal bandwidths for the sharp regression discontinuity estimator,School of Social Sciences; Waseda University; Department of Economics; University of Tokyo,2018-3,Quantitative Economics,Economics and Econometrics,9,1,10.3982/qe590,http://dx.doi.org/10.3982/qe590
194,Debopam Bhattacharya; Bhashkar Mazumder,A nonparametric analysis of black-white differences in intergenerational income mobility in the United States,,2011-11,Quantitative Economics,Economics and Econometrics,2,3,10.3982/qe69,http://dx.doi.org/10.3982/qe69
195,Hans A. Holter,Accounting for cross-country differences in intergenerational earnings persistence: The impact of taxation and public education expenditure,University of Oslo,2015-7,Quantitative Economics,Economics and Econometrics,6,2,10.3982/qe286,http://dx.doi.org/10.3982/qe286
196,Timothy B. Armstrong; Michal Kolesár,Sensitivity analysis using approximate moment condition models,"Department of Economics, Yale University; Department of Economics, Princeton University",,Quantitative Economics,Economics and Econometrics,12,1,10.3982/qe1609,http://dx.doi.org/10.3982/qe1609
197,Laura Liu; Hyungsik Roger Moon; Frank Schorfheide,Forecasting with a panel Tobit model,"Department of Economics, Indiana University; Department of Economics, University of Southern California; Yonsei; Department of Economics, University of Pennsylvania; CEPR; NBER; PIER",,Quantitative Economics,Economics and Econometrics,14,1,10.3982/qe1505,http://dx.doi.org/10.3982/qe1505
198,Pierfederico Asdrubali; Simone Tedeschi; Luigi Ventura,Household risk‐sharing channels,"Department of Economics and Social Sciences, John Cabot University; Department of Economics, Roma Tre University; Department of Economics and Law, Sapienza University of Rome",,Quantitative Economics,Economics and Econometrics,11,3,10.3982/qe1000,http://dx.doi.org/10.3982/qe1000
199,Kenneth Gillingham; Tsvetan Tsvetanov,Hurdles and steps: Estimating demand for solar photovoltaics,,,Quantitative Economics,Economics and Econometrics,10,1,10.3982/qe919,http://dx.doi.org/10.3982/qe919
200,Naoki Aizawa,Labor market sorting and health insurance system design,"Department of Economics, University of Wisconsin-Madison",,Quantitative Economics,Economics and Econometrics,10,4,10.3982/qe1145,http://dx.doi.org/10.3982/qe1145
201,Michael P. Leung,Equilibrium computation in discrete network games,"Department of Economics, University of Southern California",,Quantitative Economics,Economics and Econometrics,11,4,10.3982/qe1386,http://dx.doi.org/10.3982/qe1386
202,Iván Fernández-Val; Joonhwah Lee,Panel data models with nonadditive unobserved heterogeneity: Estimation and inference,,2013-11,Quantitative Economics,Economics and Econometrics,4,3,10.3982/qe75,http://dx.doi.org/10.3982/qe75
203,Joshua C. C. Chan,Asymmetric conjugate priors for large Bayesian VARs,"Department of Economics, Purdue University",,Quantitative Economics,Economics and Econometrics,13,3,10.3982/qe1381,http://dx.doi.org/10.3982/qe1381
204,Xu Cheng; Zhipeng Liao; Ruoyao Shi,On uniform asymptotic risk of averaging GMM estimators,"Department of Economics, University of Pennsylvania; Department of Economics, UCLA; Department of Economics, UC Riverside",,Quantitative Economics,Economics and Econometrics,10,3,10.3982/qe711,http://dx.doi.org/10.3982/qe711
205,Jerry A. Hausman; Whitney K. Newey; Tiemen Woutersen; John C. Chao; Norman R. Swanson,Instrumental variable estimation with heteroskedasticity and many instruments,,2012-7,Quantitative Economics,Economics and Econometrics,3,2,10.3982/qe89,http://dx.doi.org/10.3982/qe89
206,Torben G. Andersen; Martin Thyrsgaard; Viktor Todorov,Recalcitrant betas: Intraday variation in the cross‐sectional dispersion of systematic risk,"Finance Department, Kellogg School of Management, Northwestern University; NBER; CREATES; Finance Department, Kellogg School of Management, Northwestern University; CREATES; Finance Department, Kellogg School of Management, Northwestern University",,Quantitative Economics,Economics and Econometrics,12,2,10.3982/qe1570,http://dx.doi.org/10.3982/qe1570
207,Xavier D'Haultfœuille; Philippe Février,The provision of wage incentives: A structural estimation using contracts variation,CREST; CREST,,Quantitative Economics,Economics and Econometrics,11,1,10.3982/qe597,http://dx.doi.org/10.3982/qe597
208,Mark Colas; John M. Morehouse,The environmental cost of land‐use restrictions,"Department of Economics, University of Oregon; Department of Economics, University of Oregon",,Quantitative Economics,Economics and Econometrics,13,1,10.3982/qe1544,http://dx.doi.org/10.3982/qe1544
209,Patrick Bajari; Han Hong; Minjung Park; Robert Town,Estimating price sensitivity of economic agents using discontinuity in nonlinear contracts,"Department of Economics; University of Washington and NBER; Department of Economics; Stanford University; Haas School of Business; University of California, Berkeley; Department of Economics; University of Texas at Austin and NBER",2017-7,Quantitative Economics,Economics and Econometrics,8,2,10.3982/qe602,http://dx.doi.org/10.3982/qe602
210,Rajnish Mehra; Facundo Piguillem; Edward C. Prescott,Costly financial intermediation in neoclassical growth theory,,2011-3,Quantitative Economics,Economics and Econometrics,2,1,10.3982/qe40,http://dx.doi.org/10.3982/qe40
