,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
318,FREDERIC MALHERBE,Self‐Fulfilling Liquidity Dry‐Ups,,2014-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,69,2,10.1111/jofi.12063,http://dx.doi.org/10.1111/jofi.12063
319,TIM JENKINSON; HOWARD JONES; JOSE VICENTE MARTINEZ,Picking Winners? Investment Consultants’ Recommendations of Fund Managers,,2016-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,71,5,10.1111/jofi.12289,http://dx.doi.org/10.1111/jofi.12289
320,JAKUB W. JUREK; ERIK STAFFORD,The Cost of Capital for Alternative Investments,,2015-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,70,5,10.1111/jofi.12269,http://dx.doi.org/10.1111/jofi.12269
321,STEVEN N. KAPLAN; TOBIAS J. MOSKOWITZ; BERK A. SENSOY,The Effects of Stock Lending on Security Prices: An Experiment,,2013-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68,5,10.1111/jofi.12051,http://dx.doi.org/10.1111/jofi.12051
322,EMILY BREZA; ANDRES LIBERMAN,Financial Contracting and Organizational Form: Evidence from the Regulation of Trade Credit,,2017-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,72,1,10.1111/jofi.12439,http://dx.doi.org/10.1111/jofi.12439
323,DOMINIQUE C. BADOER; CEM DEMIROGLU; CHRISTOPHER M. JAMES,Ratings Quality and Borrowing Choice,,2019-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,74,5,10.1111/jofi.12820,http://dx.doi.org/10.1111/jofi.12820
324,JOON WOO BAE; REDOUANE ELKAMHI; MIKHAIL SIMUTIN,The Best of Both Worlds: Accessing Emerging Economies via Developed Markets,,2019-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,74,5,10.1111/jofi.12817,http://dx.doi.org/10.1111/jofi.12817
325,JOHAN HOMBERT; ADRIEN MATRAY,Can Innovation Help U.S. Manufacturing Firms Escape Import Competition from China?,,2018-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,5,10.1111/jofi.12691,http://dx.doi.org/10.1111/jofi.12691
326,SHAI BERNSTEIN; ARTHUR KORTEWEG; KEVIN LAWS,Attracting Early‐Stage Investors: Evidence from a Randomized Field Experiment,,2017-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,72,2,10.1111/jofi.12470,http://dx.doi.org/10.1111/jofi.12470
327,David H. Pyle,Report of the Executive Secretary and Treasurer,,2002-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57,4,10.1111/0022-1082.00381,http://dx.doi.org/10.1111/0022-1082.00381
328,JONATHAN A. PARKER; ANTOINETTE SCHOAR; YANG SUN,Retail Financial Innovation and Stock Market Dynamics: The Case of Target Date Funds,,2023-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78,5,10.1111/jofi.13258,http://dx.doi.org/10.1111/jofi.13258
329,ASGER LAU ANDERSEN; NIELS JOHANNESEN; MIA JØRGENSEN; JOSÉ‐LUIS PEYDRÓ,Monetary Policy and Inequality,,2023-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78,5,10.1111/jofi.13262,http://dx.doi.org/10.1111/jofi.13262
330,SEBASTIAN GRYGLEWICZ; SIMON MAYER,"Dynamic Contracting with Intermediation: Operational, Governance, and Financial Engineering",,2023-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78,5,10.1111/jofi.13265,http://dx.doi.org/10.1111/jofi.13265
331,DANIEL L. GREENWALD; TIM LANDVOIGT; STIJN VAN NIEUWERBURGH,Financial Fragility with SAM?,,2021-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,76,2,10.1111/jofi.12992,http://dx.doi.org/10.1111/jofi.12992
332,MOHAMMADREZA BOLANDNAZAR; ROBERT J. JACKSON; WEI JIANG; JOSHUA MITTS,Trading Against the Random Expiration of Private Information: A Natural Experiment,,2020-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75,1,10.1111/jofi.12844,http://dx.doi.org/10.1111/jofi.12844
333,Laura Starks,AMERICAN FINANCE ASSOCIATION,McCombs School of Business University of Texas  Austin TX 78712,2020-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75,6,10.1111/jofi.12985,http://dx.doi.org/10.1111/jofi.12985
334,SHANE A. CORWIN; JEFFREY H. HARRIS; MARC L. LIPSON,The Development of Secondary Market Liquidity for NYSE‐Listed IPOs,,2004-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,5,10.1111/j.1540-6261.2004.00701.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00701.x
335,JOAO F. GOMES; LUKAS SCHMID,Levered Returns,,2010-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,2,10.1111/j.1540-6261.2009.01541.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01541.x
336,TIM JENKINSON; HOWARD JONES,Bids and Allocations in European IPO Bookbuilding,,2004-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,5,10.1111/j.1540-6261.2004.00700.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00700.x
337,LAWRENCE E. HARRIS; MICHAEL S. PIWOWAR,Secondary Trading Costs in the Municipal Bond Market,,2006-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61,3,10.1111/j.1540-6261.2006.00875.x,http://dx.doi.org/10.1111/j.1540-6261.2006.00875.x
338,Katrina Ellis; Roni Michaely; Maureen O'Hara,When the Underwriter Is the Market Maker: An Examination of Trading in the IPO Aftermarket,,2000-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55,3,10.1111/0022-1082.00240,http://dx.doi.org/10.1111/0022-1082.00240
339,Menachem Brenner; Rafi Eldor; Shmuel Hauser,The Price of Options Illiquidity,,2001-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,56,2,10.1111/0022-1082.00346,http://dx.doi.org/10.1111/0022-1082.00346
340,David Ikenberry; Josef Lakonishok; Theo Vermaelen,Stock Repurchases in Canada: Performance and Strategic Trading,,2000-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55,5,10.1111/0022-1082.00291,http://dx.doi.org/10.1111/0022-1082.00291
341,George Kanatas; Jianping Qi,Integration of Lending and Underwriting: Implications of Scope Economies,,2003-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,58,3,10.1111/1540-6261.00562,http://dx.doi.org/10.1111/1540-6261.00562
342,EKKEHART BOEHMER; GIDEON SAAR; LEI YU,Lifting the Veil: An Analysis of Pre‐trade Transparency at the NYSE,,2005-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60,2,10.1111/j.1540-6261.2005.00746.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00746.x
343,JOHN Y. CAMPBELL; KARINE SERFATY‐DE MEDEIROS; LUIS M. VICEIRA,Global Currency Hedging,,2010-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,1,10.1111/j.1540-6261.2009.01524.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01524.x
344,Jay Dahya; John J. McConnell; Nickolaos G. Travlos,"The Cadbury Committee, Corporate Performance, and Top Management Turnover",,2002-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57,1,10.1111/1540-6261.00428,http://dx.doi.org/10.1111/1540-6261.00428
345,OLUBUNMI FALEYE,Cash and Corporate Control,,2004-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,5,10.1111/j.1540-6261.2004.00691.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00691.x
346,ANDREW B. ABEL,Optimal Debt and Profitability in the Trade‐Off Theory,,2018-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,1,10.1111/jofi.12590,http://dx.doi.org/10.1111/jofi.12590
347,FRANCESCO FRANZONI; ERIC NOWAK; LUDOVIC PHALIPPOU,Private Equity Performance and Liquidity Risk,,2012-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,67,6,10.1111/j.1540-6261.2012.01788.x,http://dx.doi.org/10.1111/j.1540-6261.2012.01788.x
348,GREGORY R. DUFFEE,Expected Inflation and Other Determinants of Treasury Yields,,2018-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,5,10.1111/jofi.12700,http://dx.doi.org/10.1111/jofi.12700
349,MIKHAIL CHERNOV; LUKAS SCHMID; ANDRES SCHNEIDER,A Macrofinance View of U.S. Sovereign CDS Premiums,,2020-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75,5,10.1111/jofi.12948,http://dx.doi.org/10.1111/jofi.12948
350,JOHN BESHEARS; JAMES J. CHOI; DAVID LAIBSON; BRIGITTE C. MADRIAN; WILLIAM L. SKIMMYHORN,Borrowing to Save? The Impact of Automatic Enrollment on Debt,,2022-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,77,1,10.1111/jofi.13069,http://dx.doi.org/10.1111/jofi.13069
351,BRIAN J. HENDERSON; NEIL D. PEARSON; LI WANG,Retail Derivatives and Sentiment: A Sentiment Measure Constructed from Issuances of Retail Structured Equity Products,,2023-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78,4,10.1111/jofi.13253,http://dx.doi.org/10.1111/jofi.13253
352,VINCENT BOGOUSSLAVSKY; PIERRE COLLIN‐DUFRESNE,"Liquidity, Volume, and Order Imbalance Volatility",,2023-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78,4,10.1111/jofi.13248,http://dx.doi.org/10.1111/jofi.13248
353,JONATHAN BROGAARD; TERRENCE HENDERSHOTT; RYAN RIORDAN,Price Discovery without Trading: Evidence from Limit Orders,,2019-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,74,4,10.1111/jofi.12769,http://dx.doi.org/10.1111/jofi.12769
354,ALEXANDER DAVID,"Heterogeneous Beliefs, Speculation, and the Equity Premium",,2008-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63,1,10.1111/j.1540-6261.2008.01310.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01310.x
355,TERRENCE HENDERSHOTT; DAN LI; DMITRY LIVDAN; NORMAN SCHÜRHOFF,Relationship Trading in Over‐the‐Counter Markets,,2020-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75,2,10.1111/jofi.12864,http://dx.doi.org/10.1111/jofi.12864
356,Michael J. Brennan; Ashley W. Wang; Yihong Xia,Estimation and Test of a Simple Model of Intertemporal Capital Asset Pricing,,2004-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,4,10.1111/j.1540-6261.2004.00678.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00678.x
357,JENNIE BAI; ARVIND KRISHNAMURTHY; CHARLES‐HENRI WEYMULLER,Measuring Liquidity Mismatch in the Banking Sector,,2018-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,1,10.1111/jofi.12591,http://dx.doi.org/10.1111/jofi.12591
358,JULIEN CUJEAN; MICHAEL HASLER,Why Does Return Predictability Concentrate in Bad Times?,,2017-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,72,6,10.1111/jofi.12544,http://dx.doi.org/10.1111/jofi.12544
359,WOUTER DESSEIN,Information and Control in Ventures and Alliances,,2005-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60,5,10.1111/j.1540-6261.2005.00806.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00806.x
360,AYDOĞAN ALTI; PAUL C. TETLOCK,"Biased Beliefs, Asset Prices, and Investment: A Structural Approach",,2014-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,69,1,10.1111/jofi.12089,http://dx.doi.org/10.1111/jofi.12089
361,Hong Liu,Optimal Consumption and Investment with Transaction Costs and Multiple Risky Assets,,2004-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,1,10.1111/j.1540-6261.2004.00634.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00634.x
362,IGOR GONCHAROV; VASSO IOANNIDOU; MARTIN C. SCHMALZ,(Why) Do Central Banks Care about Their Profits?,,2023-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,78,5,10.1111/jofi.13257,http://dx.doi.org/10.1111/jofi.13257
363,ASAF BERNSTEIN,Negative Home Equity and Household Labor Supply,,2021-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,76,6,10.1111/jofi.13070,http://dx.doi.org/10.1111/jofi.13070
364,VINCENT MAURIN,Liquidity Fluctuations in Over‐the‐Counter Markets,,2022-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,77,2,10.1111/jofi.13106,http://dx.doi.org/10.1111/jofi.13106
365,John Graham,AMERICAN FINANCE ASSOCIATION,Fuqua School of Business Duke University  Durham NC 27708,2019-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,74,6,10.1111/jofi.12850,http://dx.doi.org/10.1111/jofi.12850
366,IRINA ZVIADADZE,Term Structure of Consumption Risk Premia in the Cross Section of Currency Returns,,2017-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,72,4,10.1111/jofi.12501,http://dx.doi.org/10.1111/jofi.12501
367,Robert F. Stambaugh,Report of the Editor of <i>The Journal of Finance</i> for the Year 2003,,2004-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,4,10.1111/j.1540-6261.2004.00684.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00684.x
368,Avner Kalay; Li Wei; Avi Wohl,Continuous Trading or Call Auctions: Revealed Preferences of Investors at the Tel Aviv Stock Exchange,,2002-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57,1,10.1111/1540-6261.00431,http://dx.doi.org/10.1111/1540-6261.00431
369,Robert S. Hamada,Report of the Representative to the National Bureal of Economic Research,,2001-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,56,4,10.1111/0022-1082.00383,http://dx.doi.org/10.1111/0022-1082.00383
370,PHILIP BOND,Bank and Nonbank Financial Intermediation,,2004-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,6,10.1111/j.1540-6261.2004.00707.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00707.x
371,JAN ERICSSON; OLIVIER RENAULT,Liquidity and Credit Risk,,2006-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61,5,10.1111/j.1540-6261.2006.01056.x,http://dx.doi.org/10.1111/j.1540-6261.2006.01056.x
372,David H. Pyle,"Minutes of the Annual Membership Meeting,",,2004-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,4,10.1111/j.1540-6261.2004.00685.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00685.x
373,ANDREW J. PATTON; TARUN RAMADORAI; MICHAEL STREATFIELD,Change You Can Believe In? Hedge Fund Data Revisions: Erratum,,2015-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,70,4,10.1111/jofi.12306,http://dx.doi.org/10.1111/jofi.12306
374,KENNETH J. SINGLETON; BRUNO BIAIS; MICHAEL ROBERTS,Report of the Editor of the <i>Journal of Finance</i> for the Year 2014,,2015-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,70,4,10.1111/jofi.12290,http://dx.doi.org/10.1111/jofi.12290
375,GIOVANNI CESPA,Information Sales and Insider Trading with Long‐Lived Information,,2008-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63,2,10.1111/j.1540-6261.2008.01327.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01327.x
376,David H. Pyle,Minutes of the Annual Membership Meeting,,2002-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57,4,10.1111/0022-1082.00061-i1,http://dx.doi.org/10.1111/0022-1082.00061-i1
377,SHERIDAN TITMAN,Financial Markets and Investment Externalities,University of Texas,2013-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68,4,10.1111/jofi.12072,http://dx.doi.org/10.1111/jofi.12072
378,KENNETH J. SINGLETON; BRUNO BIAIS; MICHAEL ROBERTS,Report of the Editor of <i>The Journal of Finance</i> for the Year 2012,,2013-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68,4,10.1111/jofi.12071,http://dx.doi.org/10.1111/jofi.12071
379,TAREK A. HASSAN,"Country Size, Currency Unions, and International Asset Returns",,2013-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,68,6,10.1111/jofi.12081,http://dx.doi.org/10.1111/jofi.12081
380,KRISTOPHER S. GERARDI; HARVEY S. ROSEN; PAUL S. WILLEN,The Impact of Deregulation and Financial Innovation on Consumers: The Case of the Mortgage Market,,2010-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,1,10.1111/j.1540-6261.2009.01531.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01531.x
381,ALAN D. MORRISON; WILLIAM J. WILHELM,The Demise of Investment Banking Partnerships: Theory and Evidence,,2008-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63,1,10.1111/j.1540-6261.2008.01317.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01317.x
382,VLADIMIR ATANASOV; VLADIMIR IVANOV; KATE LITVAK,Does Reputation Limit Opportunistic Behavior in the VC Industry? Evidence from Litigation against VCs,,2012-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,67,6,10.1111/j.1540-6261.2012.01785.x,http://dx.doi.org/10.1111/j.1540-6261.2012.01785.x
383,Sudipto Bhattacharya; Giovanna Nicodano,"Insider Trading, Investment, and Liquidity: A Welfare Analysis",,2001-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,56,3,10.1111/0022-1082.00359,http://dx.doi.org/10.1111/0022-1082.00359
384,SULEYMAN BASAK; DMITRY MAKAROV,Strategic Asset Allocation in Money Management,,2014-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,69,1,10.1111/jofi.12106,http://dx.doi.org/10.1111/jofi.12106
385,RICHARD C. GREEN; DAN LI; NORMAN SCHÜRHOFF,Price Discovery in Illiquid Markets: Do Financial Asset Prices Rise Faster Than They Fall?,,2010-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,5,10.1111/j.1540-6261.2010.01590.x,http://dx.doi.org/10.1111/j.1540-6261.2010.01590.x
386,ADRIEN VERDELHAN,A Habit‐Based Explanation of the Exchange Rate Risk Premium,,2010-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,1,10.1111/j.1540-6261.2009.01525.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01525.x
387,MARK J. GARMAISE,Borrower Misreporting and Loan Performance,,2015-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,70,1,10.1111/jofi.12156,http://dx.doi.org/10.1111/jofi.12156
388,RUI ALBUQUERQUE; ENRIQUE SCHROTH,The Value of Control and the Costs of Illiquidity,,2015-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,70,4,10.1111/jofi.12207,http://dx.doi.org/10.1111/jofi.12207
389,Peter Blair Henry,Is Disinflation Good for the Stock Market?,,2002-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57,4,10.1111/1540-6261.00473,http://dx.doi.org/10.1111/1540-6261.00473
390,LARS A. LOCHSTOER; TYLER MUIR,Volatility Expectations and Returns,,2022-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,77,2,10.1111/jofi.13120,http://dx.doi.org/10.1111/jofi.13120
391,RALPH S.J. KOIJEN; MOTOHIRO YOGO,The Fragility of Market Risk Insurance,,2022-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,77,2,10.1111/jofi.13118,http://dx.doi.org/10.1111/jofi.13118
392,JOHAN HOMBERT; ANTOINETTE SCHOAR; DAVID SRAER; DAVID THESMAR,Can Unemployment Insurance Spur Entrepreneurial Activity? Evidence from France,,2020-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75,3,10.1111/jofi.12880,http://dx.doi.org/10.1111/jofi.12880
393,HARRISON HONG; DAVID A. SRAER,Speculative Betas,,2016-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,71,5,10.1111/jofi.12431,http://dx.doi.org/10.1111/jofi.12431
394,Allen M. Poteshman,"Underreaction, Overreaction, and Increasing Misreaction to Information in the Options Market",,2001-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,56,3,10.1111/0022-1082.00348,http://dx.doi.org/10.1111/0022-1082.00348
395,PAUL M. GUEST,Risk Management in Financial Institutions: A Replication,,2021-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,76,5,10.1111/jofi.13063,http://dx.doi.org/10.1111/jofi.13063
396,MARCO CIPRIANI; ANA FOSTEL; DANIEL HOUSER,Collateral Constraints and the Law of One Price: An Experiment,,2018-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,6,10.1111/jofi.12722,http://dx.doi.org/10.1111/jofi.12722
397,MAISY WONG,CMBS and Conflicts of Interest: Evidence from Ownership Changes for Servicers,,2018-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,5,10.1111/jofi.12690,http://dx.doi.org/10.1111/jofi.12690
398,EDUARDO DÁVILA; CECILIA PARLATORE,Trading Costs and Informational Efficiency,,2021-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,76,3,10.1111/jofi.13008,http://dx.doi.org/10.1111/jofi.13008
399,Doron Kliger; Oded Sarig,The Information Value of Bond Ratings,,2000-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55,6,10.1111/0022-1082.00311,http://dx.doi.org/10.1111/0022-1082.00311
400,STEPHEN FOERSTER; JUHANI T. LINNAINMAA; BRIAN T. MELZER; ALESSANDRO PREVITERO,Retail Financial Advice: Does One Size Fit All?,,2017-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,72,4,10.1111/jofi.12514,http://dx.doi.org/10.1111/jofi.12514
401,RALPH S.J. KOIJEN; STIJN VAN NIEUWERBURGH; MOTOHIRO YOGO,Health and Mortality Delta: Assessing the Welfare Cost of Household Insurance Choice,,2016-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,71,2,10.1111/jofi.12273,http://dx.doi.org/10.1111/jofi.12273
402,Andrea L. Eisfeldt,Endogenous Liquidity in Asset Markets,,2004-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,1,10.1111/j.1540-6261.2004.00625.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00625.x
403,LARRY G. EPSTEIN; MARTIN SCHNEIDER,"Ambiguity, Information Quality, and Asset Pricing",,2008-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63,1,10.1111/j.1540-6261.2008.01314.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01314.x
404,X. FRANK ZHANG,Information Uncertainty and Stock Returns,,2006-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61,1,10.1111/j.1540-6261.2006.00831.x,http://dx.doi.org/10.1111/j.1540-6261.2006.00831.x
405,DORON AVRAMOV; TARUN CHORDIA; GERGANA JOSTOVA; ALEXANDER PHILIPOV,Momentum and Credit Rating,,2007-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,62,5,10.1111/j.1540-6261.2007.01282.x,http://dx.doi.org/10.1111/j.1540-6261.2007.01282.x
406,JOEL PERESS,The Media and the Diffusion of Information in Financial Markets: Evidence from Newspaper Strikes,,2014-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,69,5,10.1111/jofi.12179,http://dx.doi.org/10.1111/jofi.12179
407,Murillo Campello,Internal Capital Markets in Financial Conglomerates: Evidence from Small Bank Responses to Monetary Policy,,2002-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,57,6,10.1111/1540-6261.00512,http://dx.doi.org/10.1111/1540-6261.00512
408,SARA B. MOELLER; FREDERIK P. SCHLINGEMANN; RENÉ M. STULZ,Wealth Destruction on a Massive Scale? A Study of Acquiring‐Firm Returns in the Recent Merger Wave,,2005-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,60,2,10.1111/j.1540-6261.2005.00745.x,http://dx.doi.org/10.1111/j.1540-6261.2005.00745.x
409,Stewart C. Myers,Outside Equity,,2000-6,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55,3,10.1111/0022-1082.00239,http://dx.doi.org/10.1111/0022-1082.00239
410,LAUREN COHEN; ANDREA FRAZZINI,Economic Links and Predictable Returns,,2008-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63,4,10.1111/j.1540-6261.2008.01379.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01379.x
411,SHANTANU BANERJEE; SUDIPTO DASGUPTA; YUNGSAN KIM,Buyer–Supplier Relationships and the Stakeholder Theory of Capital Structure,,2008-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,63,5,10.1111/j.1540-6261.2008.01403.x,http://dx.doi.org/10.1111/j.1540-6261.2008.01403.x
412,RONALD W. MASULIS; CONG WANG; FEI XIE,Agency Problems at Dual‐Class Companies,,2009-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,64,4,10.1111/j.1540-6261.2009.01477.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01477.x
413,DAVID HIRSHLEIFER; ANGIE LOW; SIEW HONG TEOH,Are Overconfident CEOs Better Innovators?,,2012-8,The Journal of Finance,Economics and Econometrics; Finance; Accounting,67,4,10.1111/j.1540-6261.2012.01753.x,http://dx.doi.org/10.1111/j.1540-6261.2012.01753.x
414,Tarun Khanna; Krishna Palepu,Is Group Affiliation Profitable in Emerging Markets? An Analysis of Diversified Indian Business Groups,,2000-4,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55,2,10.1111/0022-1082.00229,http://dx.doi.org/10.1111/0022-1082.00229
415,MARA FACCIO; RONALD W. MASULIS; JOHN J. McCONNELL,Political Connections and Corporate Bailouts,,2006-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,61,6,10.1111/j.1540-6261.2006.01000.x,http://dx.doi.org/10.1111/j.1540-6261.2006.01000.x
416,ALLAUDEEN HAMEED; WENJIN KANG; S. VISWANATHAN,Stock Market Declines and Liquidity,,2010-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,1,10.1111/j.1540-6261.2009.01529.x,http://dx.doi.org/10.1111/j.1540-6261.2009.01529.x
417,Harrison Hong; Terence Lim; Jeremy C. Stein,"Bad News Travels Slowly: Size, Analyst Coverage, and the Profitability of Momentum Strategies",,2000-2,The Journal of Finance,Economics and Econometrics; Finance; Accounting,55,1,10.1111/0022-1082.00206,http://dx.doi.org/10.1111/0022-1082.00206
418,YI HUANG; MARCO PAGANO; UGO PANIZZA,Local Crowding‐Out in China,,2020-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,75,6,10.1111/jofi.12966,http://dx.doi.org/10.1111/jofi.12966
419,ALEXANDER DYCK; ADAIR MORSE; LUIGI ZINGALES,Who Blows the Whistle on Corporate Fraud?,,2010-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,65,6,10.1111/j.1540-6261.2010.01614.x,http://dx.doi.org/10.1111/j.1540-6261.2010.01614.x
420,RAYMOND FISMAN; INESSA LOVE,Financial Development and Intersectoral Allocation: A New Approach,,2004-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,59,6,10.1111/j.1540-6261.2004.00716.x,http://dx.doi.org/10.1111/j.1540-6261.2004.00716.x
421,ANGIE ANDRIKOGIANNOPOULOU; FILIPPOS PAPAKONSTANTINOU,"Reassessing False Discoveries in Mutual Fund Performance: Skill, Luck, or Lack of Power?",,2019-10,The Journal of Finance,Economics and Econometrics; Finance; Accounting,74,5,10.1111/jofi.12784,http://dx.doi.org/10.1111/jofi.12784
422,JOHN (JIANQIU) BAI; DANIEL CARVALHO; GORDON M. PHILLIPS,The Impact of Bank Credit on Labor Reallocation and Aggregate Industry Productivity,,2018-12,The Journal of Finance,Economics and Econometrics; Finance; Accounting,73,6,10.1111/jofi.12726,http://dx.doi.org/10.1111/jofi.12726
