,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
118,Bo E. Honoré; Adriana Lleras-Muney,Bounds in Competing Risks Models and the War on Cancer,"1 Dept. of Economics, Princeton University, Princeton, NJ 08544-1021, U.S.A.honore@princeton.eduhttp://www.princeton.edu/~honore, 2Dept. of Economics and Woodrow Wilson School of Public and International Affairs, Princeton University, Princeton, NJ 08544-1013, U.S.A.alleras@princeton.eduhttp://www.princeton.edu/~alleras; 1 Dept. of Economics, Princeton University, Princeton, NJ 08544-1021, U.S.A.honore@princeton.eduhttp://www.princeton.edu/~honore, 2Dept. of Economics and Woodrow Wilson School of Public and International Affairs, Princeton University, Princeton, NJ 08544-1013, U.S.A.alleras@princeton.eduhttp://www.princeton.edu/~alleras",2006/11/1,Econometrica,Economics and Econometrics,74,6,10.1111/j.1468-0262.2006.00722.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00722.x
119,Rahul Savani; Bernhard von Stengel,Hard-to-Solve Bimatrix Games,"Dept. of Mathematics, London School of Economics, London WC2A2AE, United Kingdom; rahul@maths.lse.ac.uk</br>and </br> Dept. of Mathematics, London School of Economics, London WC2A2AE, United Kingdom; stengel@maths.lse.ac.uk.",2006/3/1,Econometrica,Economics and Econometrics,74,2,10.1111/j.1468-0262.2006.00667.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00667.x
120,Dipjyoti Majumdar; Arunava Sen,Ordinally Bayesian Incentive Compatible Voting Rules,"Indian Statistical Institute, New Delhi, India, and Laboratoire d' conométrie, cole Polytechnique, Paris, France, </br>and </br> Indian Statistical Institute, New Delhi, India; Indian Statistical Institute, New Delhi, India, and Laboratoire d' conométrie, cole Polytechnique, Paris, France, </br>and </br> Indian Statistical Institute, New Delhi, India",2004/3/1,Econometrica,Economics and Econometrics,72,2,10.1111/j.1468-0262.2004.00499.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00499.x
121,Timothy J. Kehoe; David K. Levine,Liquidity Constrained Markets Versus Debt Constrained Markets,"Dept. of Economics, University of Minnesota, and Federal Reserve Bank of Minneapolis, Minneapolis, MN, USA,; Dept. of Economics, University of California-Los Angeles, Los Angeles, CA 90095, USA",2001/5/1,Econometrica,Economics and Econometrics,69,3,10.1111/1468-0262.00206,http://dx.doi.org/10.1111/1468-0262.00206
122,Christopher J. Flinn,"Minimum Wage Effects on Labor Market Outcomes under Search, Matching, and Endogenous Contact Rates",,2006/7/1,Econometrica,Economics and Econometrics,74,4,10.1111/j.1468-0262.2006.00693.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00693.x
123,Yingyao Hu; Susanne M. Schennach,Instrumental Variable Treatment of Nonclassical Measurement Error Models,"Dept. of Economics, Johns Hopkins University, 440 Mergenthaler Hall, 3400 N.Charles Street, Baltimore, MD 21218, U.S.A.; yhu@jhu.edu; Dept. of Economics, University of Chicago, 1126 East 59th Street, Chicago, IL 60637, U.S.A.; smschenn@uchicago.edu",2008/1/1,Econometrica,Economics and Econometrics,76,1,10.1111/j.0012-9682.2008.00823.x,http://dx.doi.org/10.1111/j.0012-9682.2008.00823.x
124,Bo E. Honoré; Arthur Lewbel,Semiparametric Binary Choice Panel Data Models Without Strictly Exogeneous Regressors,"Princeton University, Princeton, U.S.A.honore@princeton.edu; Boston College, MA, U.S.A.lewbel@bc.edu",2002/9/1,Econometrica,Economics and Econometrics,70,5,10.1111/1468-0262.00363,http://dx.doi.org/10.1111/1468-0262.00363
125,Dennis Epple; Richard Romano; Holger Sieg,"Admission, Tuition, and Financial Aid Policies in the Market for Higher Education","Tepper School of Business, Carnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, U.S.A., </br> Dept. of Economics, Warrington College of Business, University of Florida, Gainesville, FL 32611, U.S.A., </br>and </br> Tepper School of Business, Carnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, U.S.A.; holgers@andrew.cmu.edu.; Tepper School of Business, Carnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, U.S.A., </br> Dept. of Economics, Warrington College of Business, University of Florida, Gainesville, FL 32611, U.S.A., </br>and </br> Tepper School of Business, Carnegie Mellon University, 5000 Forbes Ave., Pittsburgh, PA 15213, U.S.A.; holgers@andrew.cmu.edu.",2006/7/1,Econometrica,Economics and Econometrics,74,4,10.1111/j.1468-0262.2006.00690.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00690.x
126,Rod Garratt; Thomas Tröger,Speculation in Standard Auctions with Resale,"Dept. of Economics, University of California at Santa Barbara, CA 93106-9210, U.S.A.; garratt@econ.ucsb.edu</br>and </br> Dept. of Economics, University of Bonn, Adenauerallee 24-26, 53113 Bonn, Germany; ttroeger@uni-bonn.de.",2006/5/1,Econometrica,Economics and Econometrics,74,3,10.1111/j.1468-0262.2006.00681.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00681.x
127,Yacine AïtSahalia; Per A. Mykland,The Effects of Random and Discrete Sampling when Estimating ContinuousTime Diffusions,"Princeton University, Princeton, U.S.A., and N.B.E.Ryacine@princeton.edu; The University of Chicago, Chicago, IL, U.S.A.mykland@galton.uchicago.edu",2003/3/1,Econometrica,Economics and Econometrics,71,2,10.1111/1468-0262.t01-1-00416,http://dx.doi.org/10.1111/1468-0262.t01-1-00416
128,Juan D Moreno-Ternero; John E Roemer,"Impartiality, Priority, and Solidarity in the Theory of Justice","Dept. Teoría e Historia Económica, Universidad de Málaga, Spain, and CORE, Université Catholique de Louvain, 34 Voie du Roman Pays, 1348 Louvain-la-Neuve, Belgium; moreno@core.ucl.ac.be, http://www.core.ucl.ac.be/~moreno/; Dept. of Economics and Dept. of Political Science, Yale University, 124 Prospect Street, P.O. Box 208301, New Haven, CT 06520-8301, U.S.A.; john.roemer@yale.edu, http://www.pantheon.yale.edu/~jer39/.",2006/9/1,Econometrica,Economics and Econometrics,74,5,10.1111/j.1468-0262.2006.00710.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00710.x
129,Pierre Dubois; Bruno Jullien; Thierry Magnac,Formal and Informal Risk Sharing in LDCs: Theory and Empirical Evidence,"Toulouse School of Economics (Groupe de Recherche en Economie Mathématique et Quantitative, Institut d'Economie Industrielle, Institut National de la Recherche Agronomique), Manufacture des Tabacs, 21 alleé de Brienne, 31000 Toulouse, France; dubois@toulouse.inra.fr; Toulouse School of Economics (Groupe de Recherche en Economie Mathématique et Quantitative, Institut d'Economie Industrielle), Manufacture des Tabacs, 21 alleé de Brienne, 31000 Toulouse, France; bjullien@cict.fr; Toulouse School of Economics (Groupe de Recherche en Economie Mathématique et Quantitative, Institut d'Economie Industrielle), Manufacture des Tabacs, 21 alleé de Brienne, 31000 Toulouse, France; magnac@cict.fr",2008/7/1,Econometrica,Economics and Econometrics,76,4,10.1111/j.1468-0262.2008.00857.x,http://dx.doi.org/10.1111/j.1468-0262.2008.00857.x
130,Buhong Zheng,Testing Lorenz Curves with Non-Simple Random Samples,"Dept. of Economics, University of Colorado at Denver, U.S.A.buhong.zheng@cudenver.edu",2002/5/1,Econometrica,Economics and Econometrics,70,3,10.1111/1468-0262.00325,http://dx.doi.org/10.1111/1468-0262.00325
131,Geoffrey Woglom,More Results on the Exact Small Sample Properties of the Instrumental Variable Estimator,"Dept. of Economics, Amherst College, Amherst, MA 01002, USA. grwoglom@amherst.edu",2001/9/1,Econometrica,Economics and Econometrics,69,5,10.1111/1468-0262.00247,http://dx.doi.org/10.1111/1468-0262.00247
132,Stanislav Anatolyev,"GMM, GEL, Serial Correlation, and Asymptotic Bias","1New Economic School, Nakhimovsky Prospekt, 47, Room 1721, Moscow 117418, Russia; sanatoly@nes.ru; http://www.nes.ru/~sanatoly/.",2005/5/1,Econometrica,Economics and Econometrics,73,3,10.1111/j.1468-0262.2005.00601.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00601.x
133,Martin Dufwenberg; Mark Stegeman,Existence and Uniqueness of Maximal Reductions Under Iterated Strict Dominance,"Stockholm University, Swedenmd@ne.su.se; Virginia Polytechnic Institute, U.S.A.stegeman@vt.edu",2002/9/1,Econometrica,Economics and Econometrics,70,5,10.1111/1468-0262.00360,http://dx.doi.org/10.1111/1468-0262.00360
134,Arthur Lewbel; Oliver Linton,Nonparametric Censored and Truncated Regression,"Dept. of Economics, Boston College, 140 Commonwealth Avenue, Chestnut Hill, MA 02467, U.S.A.lewbel@bc.edu; Dept. of Economics, London School of Economics, Houghton Street, London WC2A 2AE, United Kingdomlintono@lse.ac.uk",2002/3/1,Econometrica,Economics and Econometrics,70,2,10.1111/1468-0262.00304,http://dx.doi.org/10.1111/1468-0262.00304
135,Ariel Pakes; Paul McGuire,"Stochastic Algorithms, Symmetric Markov Perfect Equilibrium, and the curse of Dimensionality","Department of Economics, 117 Littauer Center, Harvard University, USA. ariel@ariel.fas.harvard.edu; Economic Growth Center, Yale University, USA. paul@oberon.econ.yale.edu",2001/9/1,Econometrica,Economics and Econometrics,69,5,10.1111/1468-0262.00241,http://dx.doi.org/10.1111/1468-0262.00241
136,Lars Ljungqvist; Thomas J. Sargent,Two Questions about European Unemployment,"Dept. of Economics, Stockholm School of Economics, Sveavägen 65, Stockholm, SE-113 83, Sweden, and Dept. of Economics, New York University, New York, NY 10012, U.S.A.; lars.ljungqvist@hhs.se; Dept. of Economics, New York University, 19 W. 4th Street, New York, NY 10012, U.S.A., and Hoover Institution, Stanford University, Stanford, CA 94305-6010, U.S.A.; thomas.sargent@nyu.edu",2008/1/1,Econometrica,Economics and Econometrics,76,1,10.1111/j.0012-9682.2008.00816.x,http://dx.doi.org/10.1111/j.0012-9682.2008.00816.x
137,Frank Heinemann; Rosemarie Nagel; Peter Ockenfels,The Theory of Global Games on Test: Experimental Analysis of Coordination Games with Public and Private Information,"Dept. of Economics, Ludwig-Maximilians-University, München, Germany; Dept. of Economics, Universitat Pompeu Fabra, Ramón Trias Fargas, Barcelona, Spain; Dept. of Economics, Goethe-University, Frankfurt am Main, Germany",2004/9/1,Econometrica,Economics and Econometrics,72,5,10.1111/j.1468-0262.2004.00544.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00544.x
138,Sergio Firpo,Efficient Semiparametric Estimation of Quantile Treatment Effects,"Dept. de Economia, Pontifícia Universidade Católica do Rio de Janeiro, Rua Marquês de São Vicente, 225-Gávea, 22453 Rio de Janeiro, RJ, Brazil firpo@econ.puc-rio.br http://www.econ.puc-rio.br/firpo/homepage_puc.htm",2007/1/1,Econometrica,Economics and Econometrics,75,1,10.1111/j.1468-0262.2007.00738.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00738.x
139,Miguel Costa-Gomes; Vincent P. Crawford; Bruno Broseta,Cognition and Behavior in Normal-Form Games: An Experimental Study,"Department of Economics, University of York, UK,; Department of Economics, University of California San Diego, USA,; Instituto de Investigacion de la Empresa Familiar, Organismo Publico Valenciano de Investigacion, Spain",2001/9/1,Econometrica,Economics and Econometrics,69,5,10.1111/1468-0262.00239,http://dx.doi.org/10.1111/1468-0262.00239
140,Gary Charness; Martin Dufwenberg,Promises and Partnership,"1 Dept. of Economics, University of California at Santa Barbara, 2127 North Hall, Santa Barbara, CA 93106-9210, U.S.A.charness@econ.ucsb.eduhttp://www.econ.ucsb.edu/~charness/, 2Dept. of Economics & Economic Science Laboratory, University of Arizona, Tucson, AZ 85721-0108, U.S.A.martind@eller.arizona.eduhttp://www.u.arizona.edu/~martind1/; 1 Dept. of Economics, University of California at Santa Barbara, 2127 North Hall, Santa Barbara, CA 93106-9210, U.S.A.charness@econ.ucsb.eduhttp://www.econ.ucsb.edu/~charness/, 2Dept. of Economics & Economic Science Laboratory, University of Arizona, Tucson, AZ 85721-0108, U.S.A.martind@eller.arizona.eduhttp://www.u.arizona.edu/~martind1/",2006/11/1,Econometrica,Economics and Econometrics,74,6,10.1111/j.1468-0262.2006.00719.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00719.x
141,Nicola Persico,Information Acquisition in Auctions,"Dept. of Economics, University of Pennsylvania, USA",2000/1/1,Econometrica,Economics and Econometrics,68,1,10.1111/1468-0262.00096,http://dx.doi.org/10.1111/1468-0262.00096
142,Anna Bogomolnaia; Herve Moulin,Random Matching Under Dichotomous Preferences,,2004/1/1,Econometrica,Economics and Econometrics,72,1,10.1111/j.1468-0262.2004.00483.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00483.x
143,Lung-Fei Lee,Asymptotic Distributions of Quasi-Maximum Likelihood Estimators for Spatial Autoregressive Models,"Dept. of Economics, The Ohio State University, Columbus, U.S.A.",2004/11/1,Econometrica,Economics and Econometrics,72,6,10.1111/j.1468-0262.2004.00558.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00558.x
144,Johannes Hörner; Wojciech Olszewski,The Folk Theorem for Games with Private Almost-Perfect Monitoring,"1 Dept. of Managerial Economics and Decision Sciences, Kellogg School of Management, Northwestern University, 2001 Sheridan Rd., Evanston, IL 60208, U.S.A., HEC School of Management, Paris, France, and CEPRj-horner@kellogg.northwestern.edu, 2Dept. of Economics, Nortwestern University, Evanston, IL 60208, U.S.A.wo@northwestern.edu; 1 Dept. of Managerial Economics and Decision Sciences, Kellogg School of Management, Northwestern University, 2001 Sheridan Rd., Evanston, IL 60208, U.S.A., HEC School of Management, Paris, France, and CEPRj-horner@kellogg.northwestern.edu, 2Dept. of Economics, Nortwestern University, Evanston, IL 60208, U.S.A.wo@northwestern.edu",2006/11/1,Econometrica,Economics and Econometrics,74,6,10.1111/j.1468-0262.2006.00717.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00717.x
145,Christopher Phelan; Ennio Stacchetti,Sequential Equilibria in a Ramsey Tax Model,"Research Dept., Federal Reserve Bank of Minneapolis, U.S.A.,; Dept. of Economics, University of Michigan, U.S.A.",2001/11/1,Econometrica,Economics and Econometrics,69,6,10.1111/1468-0262.00255,http://dx.doi.org/10.1111/1468-0262.00255
146,Dennis Epple; Thomas Romer; Holger Sieg,Interjurisdictional Sorting and Majority Rule: An Empirical Analysis,"Grad. School of Industrial Administration, Carnegie Mellon University, U.S.A.,; Woodrow Wilson School, Princeton University, Princeton, NJ 08544, U.S.A.,; Grad. School of Industrial Administration, Carnegie Mellon University, Schenley Park, Pittsburgh, PA 15213, U.S.A.",2001/11/1,Econometrica,Economics and Econometrics,69,6,10.1111/1468-0262.00253,http://dx.doi.org/10.1111/1468-0262.00253
147,David K. Levine; William R. Zame,Does Market Incompleteness Matter?,"University of California at Los Angelesdavid@dklevine.com; University of California at Los Angeles, Los Angeleszame@econ.ucla.edu",2002/9/1,Econometrica,Economics and Econometrics,70,5,10.1111/1468-0262.00354,http://dx.doi.org/10.1111/1468-0262.00354
148,Pierre Cahuc; Fabien Postel-Vinay; Jean-Marc Robin,Wage Bargaining with On-the-Job Search: TheoryandEvidence,"Université de Paris I, PanthéonSorbonne, Paris, France, and CRESTINSEE, Malakoff Cedex, France, </br>Paris Jourdan Sciences Economiques, Paris, France, and CRESTINSEE, Malakoff Cedex, France, and University of Bristol, Bristol, U.K., </br>and </br> EUREQua, Maison des Sciences Economiques, 106112 Boulevard de I'Hôpital, 75647 Paris Cedex13, France, and University College London, London, U.K., and Institute for Fiscal Studies; jmrobin@univ-paris1.fr.; Université de Paris I, PanthéonSorbonne, Paris, France, and CRESTINSEE, Malakoff Cedex, France, </br>Paris Jourdan Sciences Economiques, Paris, France, and CRESTINSEE, Malakoff Cedex, France, and University of Bristol, Bristol, U.K., </br>and </br> EUREQua, Maison des Sciences Economiques, 106112 Boulevard de I'Hôpital, 75647 Paris Cedex13, France, and University College London, London, U.K., and Institute for Fiscal Studies; jmrobin@univ-paris1.fr.",2006/3/1,Econometrica,Economics and Econometrics,74,2,10.1111/j.1468-0262.2006.00665.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00665.x
149,David Martimort; Lars Stole,The Revelation and Delegation Principles in Common Agency Games,"Université des Sciences Sociales, Toulouse, Francemartimor@cict.fr; University of Chicago, IL, U.S.A.lars.stole@gsb.uchicago.edu",2002/7/1,Econometrica,Economics and Econometrics,70,4,10.1111/1468-0262.t01-1-00345,http://dx.doi.org/10.1111/1468-0262.t01-1-00345
150,Haluk I. Ergin,Efficient Resource Allocation on the Basis of Priorities,,Nov-02,Econometrica,Economics and Econometrics,70,6,10.1111/1468-0262.00383,http://dx.doi.org/10.1111/1468-0262.00383
151,Martin W. Cripps; George J. Mailath; Larry Samuelson,Imperfect Monitoring and Impermanent Reputations,"John M. Olin School of Business, Washington University, U.S.A, </br> Department of Economics, University of Pennsylvania, U.S.A </br>and </br> Department of Economics, University of Wisconsin, U.S.A; John M. Olin School of Business, Washington University, U.S.A, </br> Department of Economics, University of Pennsylvania, U.S.A </br>and </br> Department of Economics, University of Wisconsin, U.S.A; John M. Olin School of Business, Washington University, U.S.A, </br> Department of Economics, University of Pennsylvania, U.S.A </br>and </br> Department of Economics, University of Wisconsin, U.S.A",2004/3/1,Econometrica,Economics and Econometrics,72,2,10.1111/j.1468-0262.2004.00496.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00496.x
152,Peter Arcidiacono,Affirmative Action in Higher Education: How Do Admission and Financial Aid Rules Affect Future Earnings?,,2005/9/1,Econometrica,Economics and Econometrics,73,5,10.1111/j.1468-0262.2005.00627.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00627.x
153,Dean Corbae; Ted Temzelides; Randall Wright,Directed Matching and Monetary Exchange,"Dept. of Economics, University of Texas; Dept. of Economics, University of Pittsburgh; Dept. of Economics, University of Pennsylvania",2003/5/1,Econometrica,Economics and Econometrics,71,3,10.1111/1468-0262.00424,http://dx.doi.org/10.1111/1468-0262.00424
154,Péter Esö; Lucy White,Precautionary Bidding in Auctions,,2004/1/1,Econometrica,Economics and Econometrics,72,1,10.1111/j.1468-0262.2004.00478.x,http://dx.doi.org/10.1111/j.1468-0262.2004.00478.x
155,Pradeep Dubey; John Geanakoplos; Martin Shubik,Default and Punishment in General Equilibrium1,"1 Center for Game Theory in Economics, SUNY at Stony Brook, Stony Brook, NY 11794-4384, U.S.A.; pradeepkdubey@yahoo.com; http://ms.cc.sunysb.edu/~pdubey/, 2Cowles Foundation, Yale University, 30 Hillhouse Avenue, New Haven, CT 06511-8281, U.S.A.; john.geanakoplos@yale.edu; http://cowles.econ.yale.edu/faculty/geanakoplos.htm,</br>and</br>3Cowles Foundation, Yale University, 30 Hillhouse Avenue, New Haven, CT 06511-8281, U.S.A.; martin.shubik@yale.edu; http://cowles.econ.yale.edu/faculty/shubik.htm.; 1 Center for Game Theory in Economics, SUNY at Stony Brook, Stony Brook, NY 11794-4384, U.S.A.; pradeepkdubey@yahoo.com; http://ms.cc.sunysb.edu/~pdubey/, 2Cowles Foundation, Yale University, 30 Hillhouse Avenue, New Haven, CT 06511-8281, U.S.A.; john.geanakoplos@yale.edu; http://cowles.econ.yale.edu/faculty/geanakoplos.htm,</br>and</br>3Cowles Foundation, Yale University, 30 Hillhouse Avenue, New Haven, CT 06511-8281, U.S.A.; martin.shubik@yale.edu; http://cowles.econ.yale.edu/faculty/shubik.htm.; 1 Center for Game Theory in Economics, SUNY at Stony Brook, Stony Brook, NY 11794-4384, U.S.A.; pradeepkdubey@yahoo.com; http://ms.cc.sunysb.edu/~pdubey/, 2Cowles Foundation, Yale University, 30 Hillhouse Avenue, New Haven, CT 06511-8281, U.S.A.; john.geanakoplos@yale.edu; http://cowles.econ.yale.edu/faculty/geanakoplos.htm,</br>and</br>3Cowles Foundation, Yale University, 30 Hillhouse Avenue, New Haven, CT 06511-8281, U.S.A.; martin.shubik@yale.edu; http://cowles.econ.yale.edu/faculty/shubik.htm.",2005/1/1,Econometrica,Economics and Econometrics,73,1,10.1111/j.1468-0262.2005.00563.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00563.x
156,Joon Y. Park; Peter C. B. Phillips,Nonlinear Regressions with Integrated Time Series,Department of Economics at Rice University; Department of Economics at Rice University,2001/1/1,Econometrica,Economics and Econometrics,69,1,10.1111/1468-0262.00180,http://dx.doi.org/10.1111/1468-0262.00180
157,Susan Athey,Single Crossing Properties and the Existence of Pure Strategy Equilibria in Games of Incomplete Information,"Department of Economics, Massachusetts Institute of Technology, E52-252C, 50 Memorial Drive, Cambridge, MA 02142-1347, USA; athey@mit.edu",2001/7/1,Econometrica,Economics and Econometrics,69,4,10.1111/1468-0262.00223,http://dx.doi.org/10.1111/1468-0262.00223
158,Karim M. Abadir; Paolo Paruolo,Simple Robust Testing of Regression Hypotheses: A Comment,"University of York and Tilburg University, The Netherlandskma4@york.ac.uk; Universit dellinsubria Varese, Italypaolo.paruolo@uninsubria.it",2002/9/1,Econometrica,Economics and Econometrics,70,5,10.1111/1468-0262.00367,http://dx.doi.org/10.1111/1468-0262.00367
159,Stephen G. Donald; Whitney K. Newey,Choosing the Number of Instruments,"Dept. of Economics, University of Texas, Austin, TX, USA. donald@eco.utexas.edu; Dept. of Economics, Massachusetts Institute of Technology, USA. wnewey@mit.edu",2001/9/1,Econometrica,Economics and Econometrics,69,5,10.1111/1468-0262.00238,http://dx.doi.org/10.1111/1468-0262.00238
160,Søren Johansen,A Small Sample Correction for the Test of Cointegrating Rank in the Vector Autoregressive Model,"University of Copenhagen, Denmarksjo@stat.ku.dk",2002/9/1,Econometrica,Economics and Econometrics,70,5,10.1111/1468-0262.00358,http://dx.doi.org/10.1111/1468-0262.00358
161,Edward Vytlacil,"Independence, Monotonicity, and Latent Index Models: An Equivalence Result","Dept. of Economics, Stanford University, U.S.A.vytlacil@stanford.edu",2002/1/1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00277,http://dx.doi.org/10.1111/1468-0262.00277
162,Joseph G. Altonji; Rosa L. Matzkin,Cross Section and Panel Data Estimators for Nonseparable Models with Endogenous Regressors,"Dept. of Economics, Yale University, 27 Hillhouse Ave, P.O. Box 208269, New Haven, CT 06520-8269, U.S.A.; joseph.altonji@yale.edu</br>and </br>Dept. of Economics, Northwestern University, Evanston, IL 60208, U.S.A.; matzkin@northwestern.edu.; Dept. of Economics, Yale University, 27 Hillhouse Ave, P.O. Box 208269, New Haven, CT 06520-8269, U.S.A.; joseph.altonji@yale.edu</br>and </br>Dept. of Economics, Northwestern University, Evanston, IL 60208, U.S.A.; matzkin@northwestern.edu.",2005/7/1,Econometrica,Economics and Econometrics,73,4,10.1111/j.1468-0262.2005.00609.x,http://dx.doi.org/10.1111/j.1468-0262.2005.00609.x
163,Edward Vytlacil; Nese Yildiz,Dummy Endogenous Variables in Weakly Separable Models,"Dept. of Economics, Columbia University, 1022 International Affairs Building, 420 West 118th St., New York, NY 10027, U.S.A.; ev2156@columbia.edu; Dept. of Economics, University of Pittsburgh, 4511 W. W. Posvar Hall, Pittsburgh, PA 15260, U.S.A.; yildizn@pitt.edu",2007/5/1,Econometrica,Economics and Econometrics,75,3,10.1111/j.1468-0262.2007.00767.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00767.x
164,Arie Beresteanu; Francesca Molinari,Asymptotic Properties for a Class of Partially Identified Models,"Dept. of Economics, Duke University, Durham, NC 27708-0097, U.S.A.; arie@econ.duke.edu; Dept. of Economics, Cornell University, 492 Uris Hall, Ithaca, NY 14853-7601, U.S.A.; fm72@cornell.edu",2008/7/1,Econometrica,Economics and Econometrics,76,4,10.1111/j.1468-0262.2008.00859.x,http://dx.doi.org/10.1111/j.1468-0262.2008.00859.x
165,Stefan Hoderlein; Enno Mammen,Identification of Marginal Effects in Nonseparable Models Without Monotonicity,"Dept. of Economics, University of Mannheim, L 7, 3-5, 68131 Mannheim, Germany; stefan_hoderlein@yahoo.com; Dept. of Economics, University of Mannheim, L 7, 3-5, 68131 Mannheim, Germany; emammen@rumms.uni-mannheim.de",2007/9/1,Econometrica,Economics and Econometrics,75,5,10.1111/j.1468-0262.2007.00801.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00801.x
166,Keisuke Hirano,Semiparametric Bayesian Inference in Autoregressive Panel Data Models,"Dept. of Economics, University of California, 405 Hilgard Avenue, Los Angeles, CA 90095-1477, U.S.A.; and Dept. of Economics, University of Miami, P.O. Box 248126, Coral Gables, FL 33124-6550, U.S.A.khirano@miami.edu",2002/3/1,Econometrica,Economics and Econometrics,70,2,10.1111/1468-0262.00305,http://dx.doi.org/10.1111/1468-0262.00305
167,Satyajit Chatterjee; Dean Corbae; Makoto Nakajima; José-Víctor Ríos-Rull,A Quantitative Theory of Unsecured Consumer Credit with Risk of Default,"Federal Reserve Bank of Philadelphia, Research, 10 Independence Mall, Philadelphia, PA 19106, U.S.A.; satyajit.chatterjee@phil.frb.org; Dept. of Economics, University of Texas at Austin, Mail Code C 3100, Austin, TX 78712, U.S.A.; corbae@eco.utexas.edu; Dept. of Economics, University of Illinois at UrbanaChampaign, 1206 South Sixth St., 330 Wohlers Hall, Champaign, IL 61820, U.S.A.; makoto@uiuc.edu; University of Pennsylvania, CAERP, CEPR, NBER, and Dept. of Economics, University of Minnesota, 1035 Heller Hall, 271-19th Ave. South, Minneapolis, MN 55455, U.S.A.; vr0j@econ.upenn.edu",2007/11/1,Econometrica,Economics and Econometrics,75,6,10.1111/j.1468-0262.2007.00806.x,http://dx.doi.org/10.1111/j.1468-0262.2007.00806.x
168,Donald W. K. Andrews,Testing When a Parameter is on the Boundary of the Maintained Hypothesis,"Department of Economics, University of British Columbia, Canada",2001/5/1,Econometrica,Economics and Econometrics,69,3,10.1111/1468-0262.00210,http://dx.doi.org/10.1111/1468-0262.00210
169,Javier Alvarez; Manuel Arellano,The Time Series and Cross-Section Asymptotics of Dynamic Panel Data Estimators,"1 Universidad de Alicante, Spainalvarez@merlin.fae.ua.es, 2CEMFI, Madrid, Spainarellano@cemfi.es; 1 Universidad de Alicante, Spainalvarez@merlin.fae.ua.es, 2CEMFI, Madrid, Spainarellano@cemfi.es",2003/7/1,Econometrica,Economics and Econometrics,71,4,10.1111/1468-0262.00441,http://dx.doi.org/10.1111/1468-0262.00441
170,Charles F. Manski; John V. Pepper,Monotone Instrumental Variables: With an Application to the Returns to Schooling,,Jul-00,Econometrica,Economics and Econometrics,68,4,10.1111/1468-0262.00144,http://dx.doi.org/10.1111/1468-0262.00144
171,M. Hashem Pesaran,Estimation and Inference in Large Heterogeneous Panels with a Multifactor Error Structure,,2006/7/1,Econometrica,Economics and Econometrics,74,4,10.1111/j.1468-0262.2006.00692.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00692.x
172,Guy Laroque,"The Econometric Society Annual Reports, 2002 Report of the President",President in 2001,2003/5/1,Econometrica,Economics and Econometrics,71,3,10.1111/1468-0262.00434,http://dx.doi.org/10.1111/1468-0262.00434
173,Hector Chade; Lones Smith,Simultaneous Search,"Dept. of Economics, Arizona State University, Tempe, AZ 85287-3806, U.S.A.; hector.chade@asu.edu; Dept. of Economics, University of Michigan, Ann Arbor, MI 48109-1220, U.S.A.; lones@umich.edu, http://www.umich.edu/~lones.",2006/9/1,Econometrica,Economics and Econometrics,74,5,10.1111/j.1468-0262.2006.00705.x,http://dx.doi.org/10.1111/j.1468-0262.2006.00705.x
174,Jinyong Hahn; Jerry Hausman,A New Specification Test for the Validity of Instrumental Variables,"Dept. of Economics, Brown University, U.S.A.jinyong_hahn@brown.edu; Dept. of Economics, Massachusetts Institute of Technology, U.S.A.jhausman@mit.edu",2002/1/1,Econometrica,Economics and Econometrics,70,1,10.1111/1468-0262.00272,http://dx.doi.org/10.1111/1468-0262.00272
