,Authors,Title,Affiliations,Published Date,Journal Name ,Subjects,Volume,Issue,DOI,URL
96,Maxwell Allman; Itai Ashlagi; Afshin Nikzad,On rank dominance of tie‐breaking rules,"Department Management Science and Engineering, Stanford University; Department Management Science and Engineering, Stanford University; Department of Economics, University of Southern California",,Theoretical Economics,"General Economics, Econometrics and Finance",18,2,10.3982/te4762,http://dx.doi.org/10.3982/te4762
97,Vikram Manjunath; Thayer Morrill,Interview hoarding,"Department of Economics, University of Ottawa; Department of Economics, North Carolina State University",,Theoretical Economics,"General Economics, Econometrics and Finance",18,2,10.3982/te4866,http://dx.doi.org/10.3982/te4866
98,Wei He; Xiang Sun; Yeneng Sun,Modeling infinitely many agents,"Department of Economics; The Chinese University of Hong Kong; Department of Mathematical Economics and Finance and Research Center of Behavioral Science, EMS; Wuhan University; Department of Economics; National University of Singapore",2017-5,Theoretical Economics,"General Economics, Econometrics and Finance",12,2,10.3982/te1647,http://dx.doi.org/10.3982/te1647
99,Athanasios Geromichalos; Lucas Herrenbrueck; Kevin Salyer,A search-theoretic model of the term premium,"Department of Economics; University of California, Davis; Department of Economics; Simon Fraser University; Department of Economics; University of California, Davis",2016-9,Theoretical Economics,"General Economics, Econometrics and Finance",11,3,10.3982/te1945,http://dx.doi.org/10.3982/te1945
100,Brian Baisa,Auction design without quasilinear preferences,Department of Economics; Amherst College,2017-1,Theoretical Economics,"General Economics, Econometrics and Finance",12,1,10.3982/te1951,http://dx.doi.org/10.3982/te1951
101,Luciano Pomatto,Testable forecasts,"Division of the Humanities and Social Sciences, Caltech",,Theoretical Economics,"General Economics, Econometrics and Finance",16,1,10.3982/te3767,http://dx.doi.org/10.3982/te3767
102,David Martimort; Lars A. Stole,Participation constraints in discontinuous adverse selection models,"Paris School of Economics; EHESS; Booth School of Business, University of Chicago",,Theoretical Economics,"General Economics, Econometrics and Finance",17,3,10.3982/te3030,http://dx.doi.org/10.3982/te3030
103,Bhaskar Dutta; Rajiv Vohra,Rational expectations and farsighted stability,Department of Economics; University of Warwick; Department of Economics; Ashoka University; Department of Economics; Brown University,2017-9,Theoretical Economics,"General Economics, Econometrics and Finance",12,3,10.3982/te2454,http://dx.doi.org/10.3982/te2454
104,Tommaso Denti,Unrestricted information acquisition,"Department of Economics, Cornell University",,Theoretical Economics,"General Economics, Econometrics and Finance",18,3,10.3982/te4541,http://dx.doi.org/10.3982/te4541
105,Rodrigo A. Velez,Fairness and externalities,Department of Economics; Texas A&M University,2016-1,Theoretical Economics,"General Economics, Econometrics and Finance",11,1,10.3982/te1651,http://dx.doi.org/10.3982/te1651
106,Vitor Farinha Luz,Characterization and uniqueness of equilibrium in competitive insurance,Vancouver School of Economics; University of British Columbia,2017-9,Theoretical Economics,"General Economics, Econometrics and Finance",12,3,10.3982/te2166,http://dx.doi.org/10.3982/te2166
107,Sylvain Chassang; Satoru Takahashi,Robustness to incomplete information in repeated games,"Department of Economics, Princeton University; chassang@princeton.edu; Department of Economics, Princeton University; satorut@princeton.edu",2011/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",6,1,10.3982/te795,http://dx.doi.org/10.3982/te795
108,Toru Suzuki,"Directives, expressives, and motivation",Economics Discipline Group; University of Technology Sydney,2017-1,Theoretical Economics,"General Economics, Econometrics and Finance",12,1,10.3982/te1843,http://dx.doi.org/10.3982/te1843
109,Takashi Hayashi; Jianjun Miao,Intertemporal substitution and recursive smooth ambiguity preferences,"Department of Economics, University of Texas at Austin; th925@eco.utexas.edu; Department of Economics, Boston University, CEMA, Central University of Finance and Economics, and AFR, Zhejiang University; miaoj@bu.edu",2011/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",6,3,10.3982/te843,http://dx.doi.org/10.3982/te843
110,Shuhei Morimoto; Shigehiro Serizawa,Strategy-proofness and efficiency with non-quasi-linear preferences: A characterization of minimum price Walrasian rule,Graduate School of Economics; Kobe University; Institute of Social and Economic Research; Osaka University,2015-5,Theoretical Economics,"General Economics, Econometrics and Finance",10,2,10.3982/te1470,http://dx.doi.org/10.3982/te1470
111,David K. Levine; Salvatore Modica,Dynamics in stochastic evolutionary models,Department of Economics; Washington University in St. Louis; European University Institute; Department of Economics; Universita di Palermo Salvatore,2016-1,Theoretical Economics,"General Economics, Econometrics and Finance",11,1,10.3982/te1978,http://dx.doi.org/10.3982/te1978
112,Pierpaolo Battigalli; Amanda Friedenberg,Forward induction reasoning revisited,"Department of Economics, Bocconi University; pierpaolo.battigalli@unibocconi.it; Department of Economics, Arizona State University; amanda.friedenberg@asu.edu",2012/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",7,1,10.3982/te598,http://dx.doi.org/10.3982/te598
113,Itai Sher; Rakesh Vohra,Price discrimination through communication,Department of Economics; University of Minnesota; Department of Economics; Department of Electrical and Systems Engineering; University of Pennsylvania,2015-5,Theoretical Economics,"General Economics, Econometrics and Finance",10,2,10.3982/te1129,http://dx.doi.org/10.3982/te1129
114,Somouaoga Bonkoungou; Alexander Nesterov,Comparing school choice and college admissions mechanisms by their strategic accessibility,"Faculty of Business and Economics, University of Lausanne; Department of Economics and Game Theory Lab, Higher School of Economics",,Theoretical Economics,"General Economics, Econometrics and Finance",16,3,10.3982/te4137,http://dx.doi.org/10.3982/te4137
115,Haluk Ergin; Todd Sarver,Hidden actions and preferences for timing of resolution of uncertainty,Department of Economics; University of California-Berkeley; Department of Economics; Duke University,2015-5,Theoretical Economics,"General Economics, Econometrics and Finance",10,2,10.3982/te1340,http://dx.doi.org/10.3982/te1340
116,Dean P. Foster; Sergiu Hart,A wealth-requirement axiomatization of riskiness,"Department of Statistics, Wharton, University of Pennsylvania; dean@foster.net; Institute of Mathematics, Department of Economics, and Center for the Study of Rationality, The Hebrew University of Jerusalem; hart@huji.ac.il",2013/05/01,Theoretical Economics,"General Economics, Econometrics and Finance",8,2,10.3982/te1150,http://dx.doi.org/10.3982/te1150
117,Leandro Nascimento,The ex ante aggregation of opinions under uncertainty,New York University; lgn207@nyu.edu,2012/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",7,3,10.3982/te896,http://dx.doi.org/10.3982/te896
118,Anastasios G. Karantounias,Managing pessimistic expectations and fiscal policy,"Research Department, Federal Reserve Bank of Atlanta; anastasios.karantounias@atl.frb.org",2013/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",8,1,10.3982/te899,http://dx.doi.org/10.3982/te899
119,Wenzhang Zhang,Collusion enforcement in repeated first‐price auctions,"School of Economics, Zhejiang University",,Theoretical Economics,"General Economics, Econometrics and Finance",17,4,10.3982/te4640,http://dx.doi.org/10.3982/te4640
120,Battal Dogan; Lars Ehlers,Minimally unstable Pareto improvements over deferred acceptance,"Department of Economics, University of Bristol; Département de Sciences Économiques and CIREQ, Université de Montréal",,Theoretical Economics,"General Economics, Econometrics and Finance",16,4,10.3982/te4257,http://dx.doi.org/10.3982/te4257
121,Federico Echenique; Juan Sebastián Pereyra,Strategic complementarities and unraveling in matching markets,Division of Humanities and Social Sciences; California Institute of Technology; ECARES-Solvay Brussels School of Economics and Management; Université libre de Bruxelles; F.R.S.-FNRS,2016-1,Theoretical Economics,"General Economics, Econometrics and Finance",11,1,10.3982/te1831,http://dx.doi.org/10.3982/te1831
122,Brendan Daley; Philipp Sadowski,Magical thinking: A representation result,The Fuqua School of Business; Duke University; Department of Economics; Duke University,2017-5,Theoretical Economics,"General Economics, Econometrics and Finance",12,2,10.3982/te2099,http://dx.doi.org/10.3982/te2099
123,Sophie Bade,Serial dictatorship: The unique optimal allocation rule when information is endogenous,Department of Economics; Royal Holloway College; London; Max Planck Institut; Bonn,2015-5,Theoretical Economics,"General Economics, Econometrics and Finance",10,2,10.3982/te1335,http://dx.doi.org/10.3982/te1335
124,Antoni Calvó-Armengol; Joan de Martí; Andrea Prat,Communication and influence,ICREA; Universitat Autònoma de Barcelona; Barcelona GSE; Departament d'Economia i Empresa; Universitat Pompeu Fabra; Barcelona GSE; Columbia Business School and Department of Economics; Columbia University,2015-5,Theoretical Economics,"General Economics, Econometrics and Finance",10,2,10.3982/te1468,http://dx.doi.org/10.3982/te1468
125,Alessandro Bonatti; Johannes Hörner,Career concerns with exponential learning,Sloan School of Management; MIT; Department of Economics; Yale University,2017-1,Theoretical Economics,"General Economics, Econometrics and Finance",12,1,10.3982/te2115,http://dx.doi.org/10.3982/te2115
126,Marco Battaglini; Rohit Lamba,Optimal dynamic contracting: The first‐order approach and beyond,"Department of Economics, Cornell University; Department of Economics, Pennsylvania State University",,Theoretical Economics,"General Economics, Econometrics and Finance",14,4,10.3982/te2355,http://dx.doi.org/10.3982/te2355
127,Francesco Nava; Michele Piccione,Efficiency in repeated games with local interaction and uncertain local monitoring,"Economics Department, London School of Economics; f.nava@lse.ac.uk; Economics Department, London School of Economics; m.piccione@lse.ac.uk",2014/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",9,1,10.3982/te1200,http://dx.doi.org/10.3982/te1200
128,Kristof Bosmans; Koen Decancq; Erwin Ooghe,Who's afraid of aggregating money metrics?,Department of Economics; Maastricht University; Herman Deleeck Centre for Social Policy; University of Antwerp; Department of Economics; KU Leuven,2018-5,Theoretical Economics,"General Economics, Econometrics and Finance",13,2,10.3982/te2825,http://dx.doi.org/10.3982/te2825
129,Steven Kivinen; Norovsambuu Tumennasan,Robust group strategy‐proofness,"HSE University, International College of Economics and Finance; Department of Economics, Dalhousie University",,Theoretical Economics,"General Economics, Econometrics and Finance",16,4,10.3982/te4229,http://dx.doi.org/10.3982/te4229
130,Andrew Mackenzie,A foundation for probabilistic beliefs with or without atoms,"Department of Economics, Maastricht University",,Theoretical Economics,"General Economics, Econometrics and Finance",14,2,10.3982/te2427,http://dx.doi.org/10.3982/te2427
131,Jing Chen; Silvio Micali,The order independence of iterated dominance in extensive games,"Institute for Advanced Study, Princeton and Department of Computer Science, Stony Brook University; jingchen@cs.stonybrook.edu; Department of Electrical Engineering and Computer Science, MIT; silvio@csail.mit.edu",2013/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",8,1,10.3982/te942,http://dx.doi.org/10.3982/te942
132,Guillaume Rocheteau; Pierre-Olivier Weill; Tsz-Nga Wong,A tractable model of monetary exchange with ex post heterogeneity,"Department of EconomicsUniversity of California, Irvine; Department of EconomicsUniversity of California, Los Angeles; Department of ResearchFederal Reserve Bank of Richmond",2018/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",13,3,10.3982/te2821,http://dx.doi.org/10.3982/te2821
133,Milena Almagro; David Andrés-Cerezo,The construction of national identities,"Department of Economics, New York University; Department of Economics, European University Institute",,Theoretical Economics,"General Economics, Econometrics and Finance",15,2,10.3982/te3040,http://dx.doi.org/10.3982/te3040
134,Philippe Jehiel,Communication with forgetful liars,Paris School of Economics; University College London,,Theoretical Economics,"General Economics, Econometrics and Finance",16,2,10.3982/te4154,http://dx.doi.org/10.3982/te4154
135,Manuel Mueller-Frank,A general framework for rational learning in social networks,"Department of Economics, University of Oxford; manuel.mueller-frank@economics.ox.ac.uk",2013/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",8,1,10.3982/te1015,http://dx.doi.org/10.3982/te1015
136,Ehud Lehrer; Eilon Solan,High frequency repeated games with costly monitoring,School of Mathematical Sciences; Tel Aviv University; INSEAD; School of Mathematical Sciences; Tel Aviv University,2018-1,Theoretical Economics,"General Economics, Econometrics and Finance",13,1,10.3982/te2627,http://dx.doi.org/10.3982/te2627
137,Christopher Phelan; Aldo Rustichini,Pareto efficiency and identity,Department of EconomicsUniversity of Minnesota; Federal Reserve Bank of Minneapolis; NBER; Department of EconomicsUniversity of Minnesota,2018/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",13,3,10.3982/te2719,http://dx.doi.org/10.3982/te2719
138,Peter A. Wagner,Who goes first? Strategic delay under information asymmetry,Department of Economics; University of Bonn,2018-1,Theoretical Economics,"General Economics, Econometrics and Finance",13,1,10.3982/te2171,http://dx.doi.org/10.3982/te2171
139,Chen Zhao,Pseudo‐Bayesian updating,"Faculty of Business and Economics, The University of Hong Kong",,Theoretical Economics,"General Economics, Econometrics and Finance",17,1,10.3982/te4535,http://dx.doi.org/10.3982/te4535
140,Karl H. Schlag; Andriy Zapechelnyuk,Robust sequential search,"Department of Economics, University of Vienna; School of Economics and Finance, University of St Andrews",,Theoretical Economics,"General Economics, Econometrics and Finance",16,4,10.3982/te3994,http://dx.doi.org/10.3982/te3994
141,Dino Gerardi; Lucas Maestri,A principal–agent model of sequential testing,Collegio Carlo Alberto; dino.gerardi@carloalberto.org; Toulouse School of Economics; maestri.lucas@gmail.com,2012/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",7,3,10.3982/te914,http://dx.doi.org/10.3982/te914
142,Péter Vida; Françoise Forges,Implementation of communication equilibria by correlated cheap talk: The two-player case,"Department of Economics, University of Mannheim; vidapet@gmail.com; Université Paris-Dauphine and Institut Universitaire de France; Francoise.Forges@gmail.com",2013/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",8,1,10.3982/te944,http://dx.doi.org/10.3982/te944
143,David Dillenberger; R. Vijay Krishna; Philipp Sadowski,Subjective information choice processes,"Department of Economics, University of Pennsylvania; Department of Economics, Florida State University; Department of Economics, Duke University",,Theoretical Economics,"General Economics, Econometrics and Finance",18,2,10.3982/te4531,http://dx.doi.org/10.3982/te4531
144,Efe A. Ok; Gerelt Tserenjigmid,"Indifference, indecisiveness, experimentation, and stochastic choice","Department of Economics and the Courant Institute of Mathematical Sciences, New York University; Department of Economics, University of California Santa Cruz",,Theoretical Economics,"General Economics, Econometrics and Finance",17,2,10.3982/te4216,http://dx.doi.org/10.3982/te4216
145,Geir B. Asheim; Stéphane Zuber,Escaping the repugnant conclusion: Rank-discounted utilitarianism with variable population,Department of Economics; University of Oslo; Paris School of Economics and CNRS; Centre d'Économie de la Sorbonne,2014-9,Theoretical Economics,"General Economics, Econometrics and Finance",9,3,10.3982/te1338,http://dx.doi.org/10.3982/te1338
146,Hannu Vartiainen,Endogenous agenda formation processes with the one-deviation property,"Helskinki Center of Economic Research, University of Helsinki; hannu.vartiainen@helsinki.fi",2014/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",9,1,10.3982/te1225,http://dx.doi.org/10.3982/te1225
147,Robert Ulbricht,Optimal delegated search with adverse selection and moral hazard,Toulouse School of Economics,2016-1,Theoretical Economics,"General Economics, Econometrics and Finance",11,1,10.3982/te1801,http://dx.doi.org/10.3982/te1801
148,Matthew Elliott; Francesco Nava,Decentralized bargaining in matching markets: Efficient stationary equilibria and the core,Department of EconomicsCambridge University; Department of EconomicsLondon School of Economics,2019/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",14,1,10.3982/te2416,http://dx.doi.org/10.3982/te2416
149,Yuichiro Waki; Richard Dennis; Ippei Fujiwara,The optimal degree of monetary discretion in a new Keynesian model with private information,"School of EconomicsUniversity of Queensland; Department of Economics, Adam Smith Business SchoolUniversity of Glasgow; Faculty of EconomicsKeio University; Crawford School of Public PolicyANU",2018/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",13,3,10.3982/te2369,http://dx.doi.org/10.3982/te2369
150,Matteo Escudé; Ludvig Sinander,Slow persuasion,"Department of Economics and Finance, LUISS; Department of Economics and Nuffield College, University of Oxford",,Theoretical Economics,"General Economics, Econometrics and Finance",18,1,10.3982/te5175,http://dx.doi.org/10.3982/te5175
151,Mehmet Ekmekci; M. Bumin Yenmez,Common enrollment in school choice,"Department of Economics, Boston Colege; Department of Economics, Boston Colege",,Theoretical Economics,"General Economics, Econometrics and Finance",14,4,10.3982/te2631,http://dx.doi.org/10.3982/te2631
152,David Austen-Smith; Wioletta Dziuda; Bård Harstad; Antoine Loeper,Gridlock and inefficient policy instruments,"Kellogg School of Management, Northwestern University; Harris School of Public Policy, University of Chicago; Department of Economics, University of Oslo; Department of Economics, Universidad Carlos III de Madrid",,Theoretical Economics,"General Economics, Econometrics and Finance",14,4,10.3982/te3329,http://dx.doi.org/10.3982/te3329
153,Abhigyan Bose; Souvik Roy,Correction to “Incentive‐compatible voting rules with positively correlated beliefs”,"Economic Research Unit, Indian Statistical Institute; Economic Research Unit, Indian Statistical Institute",,Theoretical Economics,"General Economics, Econometrics and Finance",17,2,10.3982/te4495,http://dx.doi.org/10.3982/te4495
154,Josef Hofbauer; William H. Sandholm,Survival of dominated strategies under evolutionary dynamics,"Department of Mathematics, University of Vienna; josef.hofbauer@univie.ac.at; Department of Economics, University of Wisconsin; whs@ssc.wisc.edu",2011/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",6,3,10.3982/te771,http://dx.doi.org/10.3982/te771
155,Tugce Cuhadaroglu,Choosing on influence,School of Economics and Finance; University of St. Andrews,2017-5,Theoretical Economics,"General Economics, Econometrics and Finance",12,2,10.3982/te2170,http://dx.doi.org/10.3982/te2170
156,Nikita Roketskiy,Competition and networks of collaboration,Department of EconomicsUniversity College London,2018/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",13,3,10.3982/te2492,http://dx.doi.org/10.3982/te2492
157,Luis H. B. Braido,Ergodic Markov equilibrium with incomplete markets and short sales,"Graduate School of Economics, Getulio Vargas Foundation; lbraido@fgv.br",2013/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",8,1,10.3982/te799,http://dx.doi.org/10.3982/te799
158,Andrew Mackenzie; Christian Trudeau,On Groves mechanisms for costly inclusion,"Department of Microeconomics and Public Economics, Maastricht University; Department of Economics, University of Windsor",,Theoretical Economics,"General Economics, Econometrics and Finance",18,3,10.3982/te4289a,http://dx.doi.org/10.3982/te4289a
159,Andrew Ellis; Michele Piccione; Shengxing Zhang,Equilibrium securitization with diverse beliefs,"Department of Economics, London School of Economics and Political Science; Department of Economics, London School of Economics and Political Science; Department of Economics, London School of Economics and Political Science",,Theoretical Economics,"General Economics, Econometrics and Finance",17,1,10.3982/te4157,http://dx.doi.org/10.3982/te4157
160,Mira Frick,Monotone threshold representations,Cowles Foundation for Research in Economics; Yale University,2016-9,Theoretical Economics,"General Economics, Econometrics and Finance",11,3,10.3982/te1547,http://dx.doi.org/10.3982/te1547
161,Wonki Jo Cho; Biung-Ghi Ju,Multinary group identification,Department of Economics; Korea University; Department of Economics; Seoul National University,2017-5,Theoretical Economics,"General Economics, Econometrics and Finance",12,2,10.3982/te2156,http://dx.doi.org/10.3982/te2156
162,Frédéric Koessler; Vasiliki Skreta,Selling with evidence,"CNRS, Paris School of Economics; Department of Economics, University of Texas at Austin; Department of Economics, University College London",,Theoretical Economics,"General Economics, Econometrics and Finance",14,2,10.3982/te2885,http://dx.doi.org/10.3982/te2885
163,Daisuke Nakajima,"First-price auctions, Dutch auctions, and buy-it-now prices with Allais paradox bidders","Department of Economics, University of Michigan; ndaisuke@umich.edu",2011/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",6,3,10.3982/te502,http://dx.doi.org/10.3982/te502
164,Hector Chade; Jeroen Swinkels,"The no‐upward‐crossing condition, comparative statics, and the moral‐hazard problem","Department of Economics, Arizona State University; Kellogg School of Management, Northwestern University",,Theoretical Economics,"General Economics, Econometrics and Finance",15,2,10.3982/te2937,http://dx.doi.org/10.3982/te2937
165,Andrew Ellis,Condorcet meets Ellsberg,Department of Economics; London School of Economics and Political Science,2016-9,Theoretical Economics,"General Economics, Econometrics and Finance",11,3,10.3982/te1284,http://dx.doi.org/10.3982/te1284
166,Marcin Pęski; Thomas Wiseman,A folk theorem for stochastic games with infrequent state changes,Department of Economics; University of Toronto; Department of Economics; University of Texas at Austin,2015-1,Theoretical Economics,"General Economics, Econometrics and Finance",10,1,10.3982/te1512,http://dx.doi.org/10.3982/te1512
167,Juan F. Escobar; Qiaoxi Zhang,Delegating learning,"Department of Industrial Engineering, University of Chile; School of Economics, Xiamen University; Departmento de Economía, Universidad Diego Portales",,Theoretical Economics,"General Economics, Econometrics and Finance",16,2,10.3982/te4191,http://dx.doi.org/10.3982/te4191
168,Federica Ceron; Stéphane Gonzalez,Approval voting without ballot restrictions,"Department of Economics, University Jean Monnet, University of Lyon, GATE Lyon Saint-Etienne; Department of Economics, University Jean Monnet, University of Lyon, GATE Lyon Saint-Etienne",,Theoretical Economics,"General Economics, Econometrics and Finance",16,3,10.3982/te4087,http://dx.doi.org/10.3982/te4087
169,Lutz G. Arnold,On the neutrality of socially responsible investing: The general equilibrium perspective,"Department of Economics, University of Regensburg",,Theoretical Economics,"General Economics, Econometrics and Finance",18,1,10.3982/te4719,http://dx.doi.org/10.3982/te4719
170,Joel P. Flynn; Lawrence D. W. Schmidt; Alexis Akira Toda,Robust comparative statics for the elasticity of intertemporal substitution,"Department of Economics, Massachusetts Institute of Technology; Sloan School of Management, Massachusetts Institute of Technology; Department of Economics, University of California San Diego",,Theoretical Economics,"General Economics, Econometrics and Finance",18,1,10.3982/te4117,http://dx.doi.org/10.3982/te4117
171,Uzi Segal,∀ or ∃?,"Department of Economics, Boston College",,Theoretical Economics,"General Economics, Econometrics and Finance",18,1,10.3982/te4946,http://dx.doi.org/10.3982/te4946
172,M. Ali Khan; Kali P. Rath; Yeneng Sun; Haomiao Yu,Strategic uncertainty and the ex post Nash property in large games,Department of Economics; Johns Hopkins University; Department of Economics; University of Notre Dame; Department of Economics; National University of Singapore; Department of Economics; Ryerson University,2015-1,Theoretical Economics,"General Economics, Econometrics and Finance",10,1,10.3982/te1492,http://dx.doi.org/10.3982/te1492
173,Gabrielle Gayer; Dotan Persitz,Negotiation across multiple issues,Departmentof Economics; Bar Ilan University; Coller School of Management; Tel Aviv University,2016-9,Theoretical Economics,"General Economics, Econometrics and Finance",11,3,10.3982/te1865,http://dx.doi.org/10.3982/te1865
174,David S. Ahn; Federico Echenique; Kota Saito,On path independent stochastic choice,"Department of Economics; University of California, Berkeley; Division of the Humanities and Social Sciences; California Institute of Technology; Division of the Humanities and Social Sciences; California Institute of Technology",2018-1,Theoretical Economics,"General Economics, Econometrics and Finance",13,1,10.3982/te2653,http://dx.doi.org/10.3982/te2653
175,Yingni Guo; Eran Shmaya,Costly miscalibration,"Department of Economics, Northwestern University; Department of Economics, Stony Brook University",,Theoretical Economics,"General Economics, Econometrics and Finance",16,2,10.3982/te3991,http://dx.doi.org/10.3982/te3991
176,Ángel Hernando-Veciana; Fabio Michelucci,Inefficient rushes in auctions,Departamento de Economia; Universidad Carlos III; CERGE-EI,2018-1,Theoretical Economics,"General Economics, Econometrics and Finance",13,1,10.3982/te2513,http://dx.doi.org/10.3982/te2513
177,Laurens Cherchye; Thomas Demuynck; Bram De Rock,Is utility transferable? A revealed preference analysis,Center for Economic Studies; University of Leuven; Department of Economics; University of Maastricht; ECARES; Université Libre de Bruxelles,2015-1,Theoretical Economics,"General Economics, Econometrics and Finance",10,1,10.3982/te1560,http://dx.doi.org/10.3982/te1560
178,Christopher P. Chambers; Alan D. Miller,Benchmarking,Department of Economics; Georgetown University; Faculty of Law and Department of Economics; University of Haifa,2018-5,Theoretical Economics,"General Economics, Econometrics and Finance",13,2,10.3982/te2506,http://dx.doi.org/10.3982/te2506
179,Martin Szydlowski,"Incentives, project choice, and dynamic multitasking","Department of Finance, Carlson School of Management, University of Minnesota",,Theoretical Economics,"General Economics, Econometrics and Finance",14,3,10.3982/te2858,http://dx.doi.org/10.3982/te2858
180,Begum Guney; Michael Richter,Games with switching costs and endogenous references,"Department of Economics, Ozyegin University; Department of Economics, Royal Holloway; Department of Economics, Baruch College",,Theoretical Economics,"General Economics, Econometrics and Finance",17,2,10.3982/te4169,http://dx.doi.org/10.3982/te4169
181,Francis Bloch; Bhaskar Dutta; Mihai Manea,Efficient partnership formation in networks,"Paris School of Economics; Department of Economics, University of Warwick; Department of Economics, Ashoka University; Department of Economics, Stony Brook University",,Theoretical Economics,"General Economics, Econometrics and Finance",14,3,10.3982/te3453,http://dx.doi.org/10.3982/te3453
182,Christopher P. Chambers; Federico Echenique; Eran Shmaya,General revealed preference theory,"Department of Economics; University of California, San Diego; Division of the Humanities and Social Sciences; California Institute of Technology; Kellogg School of Management; Northwestern University",2017-5,Theoretical Economics,"General Economics, Econometrics and Finance",12,2,10.3982/te1924,http://dx.doi.org/10.3982/te1924
183,Lars Ehlers; Alexander Westkamp,Strategy-proof tie-breaking in matching with priorities,"Département de Sciences Économiques and CIREQUniversité de Montréal; Department of Management, Economics and Social SciencesUniversity of Cologne",2018/09/01,Theoretical Economics,"General Economics, Econometrics and Finance",13,3,10.3982/te2547,http://dx.doi.org/10.3982/te2547
184,Shinsuke Kambe,"An 
            <i>N</i>‐person war of attrition with the possibility of a noncompromising type","Faculty of Economics, Gakushuin University",,Theoretical Economics,"General Economics, Econometrics and Finance",14,3,10.3982/te3158,http://dx.doi.org/10.3982/te3158
185,Jianjun Miao; Jieran Wu; Eric R. Young,Macro‐financial volatility under dispersed information,"Department of Economics, Boston University; School of Economics, Zhejiang University; Department of Economics, University of Virginia; School of Economics, Zhejiang University",,Theoretical Economics,"General Economics, Econometrics and Finance",16,1,10.3982/te3872,http://dx.doi.org/10.3982/te3872
186,Paul Heidhues; Botond Koszegi; Philipp Strack,Convergence in models of misspecified learning,"Düsseldorf Institute for Competition Economics, Heinrich-Heine Universität Düsseldorf; Department of Economics and Business, Central European University; Department of Economics, Yale University",,Theoretical Economics,"General Economics, Econometrics and Finance",16,1,10.3982/te3558,http://dx.doi.org/10.3982/te3558
187,Kfir Eliaz; Ran Spiegler,On the strategic use of attention grabbers,"Department of Economics, Brown University; Kfir_Eliaz@Brown.edu; Department of Economics, University College London and Tel Aviv University; r.spiegler@ucl.ac.uk",2011/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",6,1,10.3982/te758,http://dx.doi.org/10.3982/te758
188,Yves Balasko,The transfer problem: A complete characterization,"Department of Economics, PUC–Rio de Janeiro and Department of Economics, University of York; yves@balasko.com",2014/05/01,Theoretical Economics,"General Economics, Econometrics and Finance",9,2,10.3982/te1356,http://dx.doi.org/10.3982/te1356
189,Andrea Attar; Thomas Mariotti; François Salanié,Nonexclusive competition under adverse selection,"Toulouse School of Economics and Facoltà di Economia, Università degli Studi di Roma “Tor Vergata”; andrea.attar@tse-fr.eu; Toulouse School of Economics; thomas.mariotti@tse-fr.eu; Toulouse School of Economics; francois.salanie@tse-fr.eu",2014/01/01,Theoretical Economics,"General Economics, Econometrics and Finance",9,1,10.3982/te1126,http://dx.doi.org/10.3982/te1126
190,Yu Awaya; Vijay Krishna,Communication and cooperation in repeated games,"Department of Economics, University of Rochester; Department of Economics, Pennsylvania State University",,Theoretical Economics,"General Economics, Econometrics and Finance",14,2,10.3982/te3049,http://dx.doi.org/10.3982/te3049
191,Aviad Heifetz; Willemien Kets,Robust multiplicity with a grain of naiveté,Department of Management and Economics; Open University of Israel; Department of Economics; University of Oxford,2018-1,Theoretical Economics,"General Economics, Econometrics and Finance",13,1,10.3982/te2098,http://dx.doi.org/10.3982/te2098
192,Makoto Nirei; John Stachurski; Tsutomu Watanabe,Trade clustering and power laws in financial markets,"Graduate School of Economics, University of Tokyo; Research School of Economics, Australian National University; Graduate School of Economics, University of Tokyo",,Theoretical Economics,"General Economics, Econometrics and Finance",15,4,10.3982/te3523,http://dx.doi.org/10.3982/te3523
193,Francisco Alvarez-Cuadrado; Ngo Van Long; Markus Poschke,"Capital-labor substitution, structural change, and growth",Department of Economics; McGill University; Department of Economics; McGill University; Department of Economics; McGill University,2017-9,Theoretical Economics,"General Economics, Econometrics and Finance",12,3,10.3982/te2106,http://dx.doi.org/10.3982/te2106
194,Anton Kolotilin; Hongyi Li,Relational communication,"School of Economics, UNSW Business School; School of Economics, UNSW Business School",,Theoretical Economics,"General Economics, Econometrics and Finance",16,4,10.3982/te3734,http://dx.doi.org/10.3982/te3734
