Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
Jan?C.?van?Ours; Milan?Vodopivec,"Tilburg University, CentER, IZA, and CEPR; World Bank",Apr-06,Journal of Labor Economics,How Shortening the Potential Duration of Unemployment Benefits Affects the Duration of Unemployment: Evidence from a Natural Experiment,24,https://www.journals.uchicago.edu/doi/10.1086/499976
William?R.?Johnson; James?P.?Ziliak,Search for more articles by this author; Search for more articles by this author,Jul-06,Journal of Labor Economics,Introduction,24,https://www.journals.uchicago.edu/doi/10.1086/505068
John?M.?Barron; Mark?C.?Berger; Dan?A.?Black,Purdue University; Syracuse University; Syracuse University,Jul-06,Journal of Labor Economics,Selective Counteroffers,24,https://www.journals.uchicago.edu/doi/10.1086/504275
James?J.?Heckman; Jora?Stixrud; Sergio?Urzua,"University of Chicago, University College Dublin, and American Bar Foundation; University of Chicago; University of Chicago",Jul-06,Journal of Labor Economics,The Effects of Cognitive and Noncognitive Abilities on Labor Market Outcomes and Social Behavior,24,https://www.journals.uchicago.edu/doi/10.1086/504455
Christopher?R.?Bollinger; Barry?T.?Hirsch,University of Kentucky; Trinity University,Jul-06,Journal of Labor Economics,Match Bias from Earnings Imputation in the Current Population Survey: The Case of Imperfect Matching,24,https://www.journals.uchicago.edu/doi/10.1086/504276
V.?Joseph?Hotz; Guido?W.?Imbens; Jacob?A.?Klerman,"University of California, Los Angeles; University of California, Berkeley; RAND",Jul-06,Journal of Labor Economics,Evaluating the Differential Effects of Alternative Welfare?êto?êWork Training Components: A Reanalysis of the California GAIN Program,24,https://www.journals.uchicago.edu/doi/10.1086/505050
Andrew?Dyke; Carolyn?J.?Heinrich; Peter?R.?Mueser; Kenneth?R.?Troske; Kyung?êSeong?Jeon,ECONorthwest; University of Wisconsin?ìMadison; University of Missouri?ìColumbia and IZA; University of Kentucky and IZA; University of Missouri?ìColumbia,Jul-06,Journal of Labor Economics,The Effects of Welfare?êto?êWork Program Activities on Labor Market Outcomes,24,https://www.journals.uchicago.edu/doi/10.1086/504642
Katherine?Baicker; Amitabh?Chandra,"University of California, Los Angeles, and the National Bureau of Economic Research; Harvard University, Institute for the Study of Labor, and the National Bureau of Economic Research",Jul-06,Journal of Labor Economics,The Labor Market Effects of Rising Health Insurance Premiums,24,https://www.journals.uchicago.edu/doi/10.1086/505049
Donald?Kenkel; Dean?Lillard; Alan?Mathios,Cornell University and National Bureau of Economic Research; Cornell University and Deutsches Institut f√ºr Wirtschaftsforschung; Cornell University,Jul-06,Journal of Labor Economics,The Roles of High School Completion and GED Receipt in Smoking and Obesity,24,https://www.journals.uchicago.edu/doi/10.1086/504277
James?J.?Heckman; Paul?A.?LaFontaine,"University of Chicago and American Bar Foundation; Center for Social Program Evaluation, American Bar Foundation",Jul-06,Journal of Labor Economics,Bias?êCorrected Estimates of GED Returns,24,https://www.journals.uchicago.edu/doi/10.1086/504278
Dan?A.?Black; Jeffrey?A.?Smith,Syracuse University and NORC; University of Michigan,Jul-06,Journal of Labor Economics,Estimating the Returns to College Quality with Multiple Proxies for Quality,24,https://www.journals.uchicago.edu/doi/10.1086/505067
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Philip?Oreopoulos; Marianne?E.?Page; Ann?Huff?Stevens,"University of Toronto; University of California, Davis; University of California, Davis",Oct-06,Journal of Labor Economics,The Intergenerational Effects of Compulsory Schooling,24,https://www.journals.uchicago.edu/doi/10.1086/506484
Christopher?Cornwell; David?B.?Mustard; Deepa?J.?Sridhar,University of Georgia; University of Georgia and IZA; Ashenfelter and Ashmore,Oct-06,Journal of Labor Economics,The Enrollment Effects of Merit?êBased Financial Aid: Evidence from Georgia?ôs HOPE Program,24,https://www.journals.uchicago.edu/doi/10.1086/506485
Lars?Lefgren; Frank?McIntyre,Brigham Young University; Brigham Young University,Oct-06,Journal of Labor Economics,The Relationship between Women's Education and Marriage Outcomes,24,https://www.journals.uchicago.edu/doi/10.1086/506486
Marcus?Eliason; Donald?Storrie,"CELMS (Centre for European Labour Market Studies), Department of Economics, G√∂teborg University; European Foundation for the Improvement of Living and Working Conditions and CELMS, Department of Economics, G√∂teborg University",Oct-06,Journal of Labor Economics,Lasting or Latent Scars? Swedish Evidence on the Long?êTerm Effects of Job Displacement,24,https://www.journals.uchicago.edu/doi/10.1086/506487
Junichiro?Ishida,Osaka University,Oct-06,Journal of Labor Economics,Optimal Promotion Policies with the Looking?êGlass Effect,24,https://www.journals.uchicago.edu/doi/10.1086/506488
Anders?B√∂hlmark; Matthew?J.?Lindquist,"Swedish Institute for Social Research, Stockholm University; Swedish Institute for Social Research, Stockholm University",Oct-06,Journal of Labor Economics,Life?êCycle Variations in the Association between Current and Lifetime Income: Replication and Extension for Sweden,24,https://www.journals.uchicago.edu/doi/10.1086/506489
Fabian?Lange,Yale University,Jan-07,Journal of Labor Economics,The Speed of Employer Learning,25,https://www.journals.uchicago.edu/doi/10.1086/508730
Pierre?êAndr√©?Chiappori; Yoram?Weiss,Columbia University; Tel Aviv University,Jan-07,Journal of Labor Economics,"Divorce, Remarriage, and Child Support",25,https://www.journals.uchicago.edu/doi/10.1086/508731
Betsey?Stevenson,University of Pennsylvania,Jan-07,Journal of Labor Economics,The Impact of Divorce Laws on Marriage?êSpecific Capital,25,https://www.journals.uchicago.edu/doi/10.1086/508732
Daniel?Aaronson; Lisa?Barrow; William?Sander,Federal Reserve Bank of Chicago; Federal Reserve Bank of Chicago; DePaul University,Jan-07,Journal of Labor Economics,Teachers and Student Achievement in the Chicago Public High Schools,25,https://www.journals.uchicago.edu/doi/10.1086/508733
Jos√©?Varej√£o; Pedro?Portugal,Universidade do Porto and CETE; Universidade Nova de Lisboa and Banco de Portugal,Jan-07,Journal of Labor Economics,Employment Dynamics and the Structure of Labor Adjustment Costs,25,https://www.journals.uchicago.edu/doi/10.1086/509825
Daniel?Aaronson; Eric?French,Federal Reserve Bank of Chicago; Federal Reserve Bank of Chicago,Jan-07,Journal of Labor Economics,Product Market Evidence on the Employment Effects of the Minimum Wage,25,https://www.journals.uchicago.edu/doi/10.1086/508734
James?B.?Rebitzer; Lowell?J.?Taylor,Case Western Reserve University and National Bureau of Economic Research; Carnegie Mellon University,Apr-07,Journal of Labor Economics,When Knowledge Is an Asset: Explaining the Organizational Structure of Large Law Firms,25,https://www.journals.uchicago.edu/doi/10.1086/510761
Janet?Currie; Enrico?Moretti,"Columbia University and National Bureau of Economic Research; University of California, Berkeley, and National Bureau of Economic Research",Apr-07,Journal of Labor Economics,Biology as Destiny? Short??and Long?êRun Determinants of Intergenerational Transmission of Birth Weight,25,https://www.journals.uchicago.edu/doi/10.1086/511377
Mikal?Skuterud,University of Waterloo,Apr-07,Journal of Labor Economics,Identifying the Potential of Work?êSharing as a Job?êCreation Strategy,25,https://www.journals.uchicago.edu/doi/10.1086/511379
Robert?W.?Fairlie; Alicia?M.?Robb,"University of California, Santa Cruz; Foundation for Sustainable Development and University of California, Santa Cruz",Apr-07,Journal of Labor Economics,"Why Are Black?êOwned Businesses Less Successful than White?êOwned Businesses? The Role of Families, Inheritances, and Business Human Capital",25,https://www.journals.uchicago.edu/doi/10.1086/510763
Anne?Boschini; Anna?Sj√∂gren,Stockholm University; Research Institute of Industrial Economics,Apr-07,Journal of Labor Economics,Is Team Formation Gender Neutral? Evidence from Coauthorship Patterns,25,https://www.journals.uchicago.edu/doi/10.1086/510764
Istv√°n?K√≥nya,Magyar Nemzeti Bank and Central European University,Apr-07,Journal of Labor Economics,Optimal Immigration and Cultural Assimilation,25,https://www.journals.uchicago.edu/doi/10.1086/511378
,,,,,,
,,,,,,
,,,,,,
Francine?D.?Blau; Lawrence?M.?Kahn,"Cornell University, National Bureau of Economic Research, IZA, and CESifo; Cornell University, IZA, and CESifo",Jul-07,Journal of Labor Economics,Changes in the Labor Supply Behavior of Married Women: 1980??000,25,https://www.journals.uchicago.edu/doi/10.1086/513416
Maria?Guadalupe,Columbia University,Jul-07,Journal of Labor Economics,"Product Market Competition, Returns to Skill, and Wage Inequality",25,https://www.journals.uchicago.edu/doi/10.1086/513299
Janice?Compton; Robert?A.?Pollak,University of Manitoba; Washington University in St. Louis,Jul-07,Journal of Labor Economics,Why Are Power Couples Increasingly Concentrated in Large Metropolitan Areas?,25,https://www.journals.uchicago.edu/doi/10.1086/512706
Arie?Kapteyn; Jelmer?Y.?Ypma,RAND; RAND and University of Groningen,Jul-07,Journal of Labor Economics,Measurement Error and Misclassification: A Comparison of Survey and Administrative Data,25,https://www.journals.uchicago.edu/doi/10.1086/513298
Elias?Dinopoulos; Laixun?Zhao,University of Florida; Kobe University,Jul-07,Journal of Labor Economics,Child Labor and Globalization,25,https://www.journals.uchicago.edu/doi/10.1086/513297
B√•rd?Harstad,Northwestern University,Jul-07,Journal of Labor Economics,Organizational Form and the Market for Talent,25,https://www.journals.uchicago.edu/doi/10.1086/512745
Brent?Boning; Casey?Ichniowski; Kathryn?Shaw,"Center for Naval Analyses, Alexandria, Virginia; Columbia University and National Bureau of Economic Research; Stanford University and National Bureau of Economic Research",Oct-07,Journal of Labor Economics,Opportunity Counts: Teams and the Effectiveness of Production Incentives,25,https://www.journals.uchicago.edu/doi/10.1086/519539
Uta?Sch√∂nberg,University of Rochester,Oct-07,Journal of Labor Economics,Testing for Asymmetric Employer Learning,25,https://www.journals.uchicago.edu/doi/10.1086/522905
Gary?Charness; Peter?Kuhn,"University of California, Santa Barbara; University of California, Santa Barbara",Oct-07,Journal of Labor Economics,Does Pay Inequality Affect Worker Effort? Experimental Evidence,25,https://www.journals.uchicago.edu/doi/10.1086/519540
Darin?Lee; Nicholas?G.?Rupp,"LECG, LLC; East Carolina University",Oct-07,Journal of Labor Economics,Retracting a Gift: How Does Employee Effort Respond to Wage Reductions?,25,https://www.journals.uchicago.edu/doi/10.1086/522906
Matthew?J.?Baker; Joyce?P.?Jacobsen,"Hunter College, City University of New York; Wesleyan University",Oct-07,Journal of Labor Economics,"Marriage, Specialization, and the Gender Division of Labor",25,https://www.journals.uchicago.edu/doi/10.1086/522907
Jorge?Gonz√°lez?êChapela,University of Alicante,Oct-07,Journal of Labor Economics,On the Price of Recreation Goods as a Determinant of Male Labor                     Supply,25,https://www.journals.uchicago.edu/doi/10.1086/519538
Eric?Maurin; Sandra?McNally,"Paris?êJourdan Sciences Economiques, CEPR, and IZA; Centre for Economic Performance, London School of Economics, and IZA",Jan-08,Journal of Labor Economics,Vive la R√©volution! Long?êTerm Educational Returns of 1968 to the Angry Students,26,https://www.journals.uchicago.edu/doi/10.1086/522071
David?M.?Blau,Ohio State University,Jan-08,Journal of Labor Economics,Retirement and Consumption in a Life Cycle Model,26,https://www.journals.uchicago.edu/doi/10.1086/522066
Marie?Connolly,Princeton University,Jan-08,Journal of Labor Economics,Here Comes the Rain Again: Weather and the Intertemporal  Substitution of Leisure,26,https://www.journals.uchicago.edu/doi/10.1086/522067
Brian?A.?Jacob; Lars?Lefgren,"University of Michigan, National Bureau of Economic Research; Brigham Young University",Jan-08,Journal of Labor Economics,Can Principals Identify Effective Teachers? Evidence on Subjective Performance Evaluation in Education,26,https://www.journals.uchicago.edu/doi/10.1086/522974
Hans?G.?Bloemen,Free University Amsterdam,Jan-08,Journal of Labor Economics,"Job Search, Hours Restrictions, and Desired Hours of Work",26,https://www.journals.uchicago.edu/doi/10.1086/522069
Emilia?Del?Bono; Andrea?Weber,"Institute for Social and Economic Research, University of Essex; University of California, Berkeley, and Institute for Advanced Studies, Vienna",Jan-08,Journal of Labor Economics,Do Wages Compensate for Anticipated Working Time Restrictions? Evidence from Seasonal Employment in Austria,26,https://www.journals.uchicago.edu/doi/10.1086/522070
Daniel?S.?Hamermesh; Caitlin?Knowles?Myers; Mark?L.?Pocock,"University of Texas at Austin, National Bureau of Economic Research, and IZA; Middlebury College and IZA; U.S. Treasury, Office of Comptroller of the Currency",Apr-08,Journal of Labor Economics,"Cues for Timing and Coordination: Latitude, Letterman, and Longitude",26,https://www.journals.uchicago.edu/doi/10.1086/525027
Susana?Iranzo; Fabiano?Schivardi; Elisa?Tosetti,"Universitat Rovira Virgili; University of Cagliari, EIEF, CRENoS, and CEPR; Cambridge University",Apr-08,Journal of Labor Economics,Skill Dispersion and Firm Productivity: An Analysis with Employer?êEmployee Matched Data,26,https://www.journals.uchicago.edu/doi/10.1086/587091
Christian?Belzil; Michael?Bognanno,"Ecole Polytechnique/CNRS, IZA, CIRANO, and CIREQ; Temple University and IZA",Apr-08,Journal of Labor Economics,"Promotions, Demotions, Halo Effects, and the Earnings Dynamics of American Executives",26,https://www.journals.uchicago.edu/doi/10.1086/529530
Peter?Kuhn; Fernando?Lozano,"University of California, Santa Barbara; Pomona College",Apr-08,Journal of Labor Economics,"The Expanding Workweek? Understanding Trends in Long Work Hours among U.S. Men, 1979??006",26,https://www.journals.uchicago.edu/doi/10.1086/533618
Joni?Hersch,Vanderbilt University,Apr-08,Journal of Labor Economics,Profiling the New Immigrant Worker: The Effects of Skin Color and Height,26,https://www.journals.uchicago.edu/doi/10.1086/587428
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Maxim?Poletaev; Chris?Robinson,University of Western Ontario; University of Western Ontario,Jul-08,Journal of Labor Economics,"Human Capital Specificity: Evidence from the Dictionary of Occupational Titles and Displaced Worker Surveys, 1984??000",26,https://www.journals.uchicago.edu/doi/10.1086/588180
Richard?Blundell; Mike?Brewer; Marco?Francesconi,Search for more articles by this author; Institute for Fiscal Studies; Search for more articles by this author,Jul-08,Journal of Labor Economics,Job Changes and Hours Changes: Understanding the Path of Labor Supply Adjustment,26,https://www.journals.uchicago.edu/doi/10.1086/588245
Philip?Oreopoulos; Marianne?Page; Ann?Huff?Stevens,"University of Toronto; University of California, Davis; University of California, Davis",Jul-08,Journal of Labor Economics,The Intergenerational Effects of Worker Displacement,26,https://www.journals.uchicago.edu/doi/10.1086/588493
Anthony?M.?Marino; J√°n?Z√°bojn√≠k,University of Southern California; Queen?ôs University,Jul-08,Journal of Labor Economics,A Rent Extraction View of Employee Discounts and Benefits,26,https://www.journals.uchicago.edu/doi/10.1086/587761
Pierre?Lefebvre; Philip?Merrigan,Universit√© du Qu√©bec ? Montr√©al; Universit√© du Qu√©bec ? Montr√©al,Jul-08,Journal of Labor Economics,Child?êCare Policy and the Labor Supply of Mothers with Young Children: A Natural Experiment from Canada,26,https://www.journals.uchicago.edu/doi/10.1086/587760
Tammy?Schirle,Wilfrid Laurier University,Oct-08,Journal of Labor Economics,Why Have the Labor Force Participation Rates of Older Men Increased since the Mid??990s?,26,https://www.journals.uchicago.edu/doi/10.1086/589457
Wendelin?Schnedler,University of Heidelberg,Oct-08,Journal of Labor Economics,When Is It Foolish to Reward for A While Benefiting from B?,26,https://www.journals.uchicago.edu/doi/10.1086/591150
Claudia?Olivetti; Barbara?Petrongolo,"Boston University; London School of Economics, CEP, CEPR, and IZA",Oct-08,Journal of Labor Economics,Unequal Pay or Unequal Employment? A Cross?êCountry Analysis of Gender Gaps,26,https://www.journals.uchicago.edu/doi/10.1086/589458
Michael?Baker; Kevin?Milligan,University of Toronto and National Bureau of Economic Research; University of British Columbia and National Bureau of Economic Research,Oct-08,Journal of Labor Economics,How Does Job?êProtected Maternity Leave Affect Mothers??Employment?,26,https://www.journals.uchicago.edu/doi/10.1086/591955
Alwine?Mohnen; Kathrin?Pokorny; Dirk?Sliwka,University of Cologne; University of Cologne; University of Cologne,Oct-08,Journal of Labor Economics,"Transparency, Inequity Aversion, and the Dynamics of Peer Pressure in Teams: Theory and Evidence",26,https://www.journals.uchicago.edu/doi/10.1086/591116
Yoram?Weiss,Tel Aviv University,Jan-09,Journal of Labor Economics,Work and Leisure: A History of Ideas,27,https://www.journals.uchicago.edu/doi/10.1086/596993
Dan?Black; Natalia?Kolesnikova; Lowell?Taylor,University of Chicago and NORC; Federal Reserve Bank of St. Louis; Carnegie Mellon University,Jan-09,Journal of Labor Economics,Earnings Functions When Wages and Prices Vary by Location,27,https://www.journals.uchicago.edu/doi/10.1086/592950
Rachel?Griffith; Andrew?Neely,Institute for Fiscal Studies and University College London; University of Cambridge and the Advanced Institute of Management Research,Jan-09,Journal of Labor Economics,Performance Pay and Managerial Experience in Multitask Teams: Evidence from within a Firm,27,https://www.journals.uchicago.edu/doi/10.1086/596324
Jeremy?T.?Fox,University of Chicago,Jan-09,Journal of Labor Economics,"Firm?êSize Wage Gaps, Job Responsibility, and Hierarchical Matching",27,https://www.journals.uchicago.edu/doi/10.1086/597428
Mahmood?Arai; Peter?Skogman?Thoursie,Stockholm University; Stockholm University,Jan-09,Journal of Labor Economics,Renouncing Personal Names: An Empirical Examination of Surname Change and Earnings,27,https://www.journals.uchicago.edu/doi/10.1086/593964
David?Card; Brian?P.?McCall,"University of California, Berkeley; University of Michigan",Apr-09,Journal of Labor Economics,When to Start a Fight and When to Fight Back: Liability Disputes in the Workers??Compensation System,27,https://www.journals.uchicago.edu/doi/10.1086/598349
Vicente?Cu√±at; Maria?Guadalupe,London School of Economics; Columbia University and CEPR,Apr-09,Journal of Labor Economics,Globalization and the Provision of Incentives inside the Firm: The Effect of Foreign Competition,27,https://www.journals.uchicago.edu/doi/10.1086/599817
C.?Kirabo?Jackson,Cornell University,Apr-09,Journal of Labor Economics,"Student Demographics, Teacher Sorting, and Teacher Quality: Evidence from the End of School Desegregation",27,https://www.journals.uchicago.edu/doi/10.1086/599334
Pedro?S.?Martins,"Queen Mary University of London; CEG?êIST, Lisbon; and IZA, Bonn",Apr-09,Journal of Labor Economics,Dismissals for Cause: The Difference That Just Eight Paragraphs Can Make,27,https://www.journals.uchicago.edu/doi/10.1086/599978
Anna?Piil?Damm,University of Aarhus,Apr-09,Journal of Labor Economics,Ethnic Enclaves and Immigrant Labor Market Outcomes: Quasi?êExperimental Evidence,27,https://www.journals.uchicago.edu/doi/10.1086/599336
,,,,,,
,,,,,,
Andreas?Ammermueller; J√∂rn?êSteffen?Pischke,German Federal Ministry of Labour and Social Affairs (BMAS); London School of Economics,Jul-09,Journal of Labor Economics,Peer Effects in European Primary Schools: Evidence from the Progress in International Reading Literacy Study,27,https://www.journals.uchicago.edu/doi/10.1086/603650
Eric?A.?Hanushek; John?F.?Kain; Steven?G.?Rivkin,"Stanford University, University of Texas at Dallas, and National Bureau of Economic Research; University of Texas at Dallas; Amherst College, University of Texas at Dallas, and National Bureau of Economic Research",Jul-09,Journal of Labor Economics,New Evidence about Brown v. Board of Education: The Complex Effects of School Racial Composition on Achievement,27,https://www.journals.uchicago.edu/doi/10.1086/600386
Shannon?Seitz,Boston College and Queen?ôs University,Jul-09,Journal of Labor Economics,Accounting for Racial Differences in Marriage and Employment,27,https://www.journals.uchicago.edu/doi/10.1086/599281
Scott?E.?Carrell; Richard?L.?Fullerton; James?E.?West,"University of California, Davis, and National Bureau of Economic Research; United States Air Force Academy; United States Air Force Academy",Jul-09,Journal of Labor Economics,Does Your Cohort Matter? Measuring Peer Effects in College Achievement,27,https://www.journals.uchicago.edu/doi/10.1086/600143
Ioana?Marinescu,University of Chicago,Jul-09,Journal of Labor Economics,Job Security Legislation and Job Duration: Evidence from the United Kingdom,27,https://www.journals.uchicago.edu/doi/10.1086/603643
Matthieu?Chemin; Etienne?Wasmer,University of Quebec at Montreal and CIRPEE; Sciences?êPo Paris and OFCE,Oct-09,Journal of Labor Economics,Using Alsace?êMoselle Local Laws to Build a Difference?êin?êDifferences Estimation Strategy of the Employment Effects of the 35?êHour Workweek Regulation in France,27,https://www.journals.uchicago.edu/doi/10.1086/605426
Michael?F.?Lovenheim,"SIEPR, Stanford University",Oct-09,Journal of Labor Economics,The Effect of Teachers??Unions on Education Production: Evidence from Union Election Certifications in Three Midwestern States,27,https://www.journals.uchicago.edu/doi/10.1086/605653
Laura?Giuliano; David?I.?Levine; Jonathan?Leonard,"University of Miami; University of California, Berkeley; University of California, Berkeley",Oct-09,Journal of Labor Economics,Manager Race and the Race of New Hires,27,https://www.journals.uchicago.edu/doi/10.1086/605946
Chong?Huang; Hongbin?Li; Pak?Wai?Liu; Junsen?Zhang,University of Pennsylvania; Tsinghua University; Chinese University of Hong Kong; Chinese University of Hong Kong,Oct-09,Journal of Labor Economics,Why Does Spousal Education Matter for Earnings? Assortative Mating and Cross?êProductivity,27,https://www.journals.uchicago.edu/doi/10.1086/644746
Michael?Lechner; Conny?Wunsch,Swiss Institute for Empirical Economic Research (SEW) and University of St. Gallen; Swiss Institute for Empirical Economic Research and University of St. Gallen,Oct-09,Journal of Labor Economics,Are Training Programs More Effective When Unemployment Is High?,27,https://www.journals.uchicago.edu/doi/10.1086/644976
Christina?Gathmann; Uta?Sch√∂nberg,"University of Mannheim, CESifo, and IZA; University College London and Institute for Employment Research",Jan-10,Journal of Labor Economics,How General Is Human Capital? A Task?êBased Approach,28,https://www.journals.uchicago.edu/doi/10.1086/649786
Maria?Donovan?Fitzpatrick,Stanford University,Jan-10,Journal of Labor Economics,Preschoolers Enrolled and Mothers at Work? The Effects of Universal Prekindergarten,28,https://www.journals.uchicago.edu/doi/10.1086/648666
Bentley?Coffey; M.?T.?Maloney,Clemson University; Clemson University,Jan-10,Journal of Labor Economics,The Thrill of Victory: Measuring the Incentive to Win,28,https://www.journals.uchicago.edu/doi/10.1086/648318
Jessica?S.?Howell,"California State University, Sacramento",Jan-10,Journal of Labor Economics,Assessing the Impact of Eliminating Affirmative Action in Higher Education,28,https://www.journals.uchicago.edu/doi/10.1086/648415
Luis?Garicano; Paul?Heaton,London School of Economics and Center for Economic Policy Research; Rand Corporation,Jan-10,Journal of Labor Economics,"Information Technology, Organization, and Productivity in the Public Sector: Evidence from Police Departments",28,https://www.journals.uchicago.edu/doi/10.1086/649844
Orley?C. ? Ashenfelter; Henry ? Farber; Michael?R ? Ransom,Princeton University; Princeton University; Brigham Young University,Apr-10,Journal of Labor Economics,Labor Market Monopsony,28,https://www.journals.uchicago.edu/doi/10.1086/653654
Douglas?O.?Staiger; Joanne?Spetz; Ciaran?S.?Phibbs,"Dartmouth College and National Bureau of Economic Research; University of California, San Francisco; VA Palo Alto Health Care System and Stanford University",Apr-10,Journal of Labor Economics,Is There Monopsony in the Labor Market? Evidence from a Natural Experiment,28,https://www.journals.uchicago.edu/doi/10.1086/652734
Torberg?Falch,Norwegian University of Science and Technology,Apr-10,Journal of Labor Economics,The Elasticity of Labor Supply at the Establishment Level,28,https://www.journals.uchicago.edu/doi/10.1086/649905
Michael?R?Ransom; Ronald?L.?Oaxaca,Brigham Young University and Institute for the Study of Labor (IZA); University of Arizona and Institute for the Study of Labor (IZA),Apr-10,Journal of Labor Economics,New Market Power Models and Sex Differences in Pay,28,https://www.journals.uchicago.edu/doi/10.1086/651245
Boris?Hirsch; Thorsten?Schank; Claus?Schnabel,University of Erlangen?ìN√ºrnberg; University of Erlangen?ìN√ºrnberg; University of Erlangen?ìN√ºrnberg and Institute for the Study of Labor (IZA),Apr-10,Journal of Labor Economics,Differences in Labor Supply to Monopsonistic Firms and the Gender Pay Gap: An Empirical Analysis Using Linked Employer?êEmployee Data from Germany,28,https://www.journals.uchicago.edu/doi/10.1086/651208
Michael?R?Ransom; David?P.?Sims,Brigham Young University; Brigham Young University,Apr-10,Journal of Labor Economics,Estimating the Firm?ôs Labor Supply Curve in a ?úNew Monopsony??Framework: Schoolteachers in Missouri,28,https://www.journals.uchicago.edu/doi/10.1086/649904
Jeremy?T.?Fox,University of Chicago and NBER,Apr-10,Journal of Labor Economics,Estimating the Employer Switching Costs and Wage Responses of Forward?êLooking Engineers,28,https://www.journals.uchicago.edu/doi/10.1086/651458
Suresh?Naidu,Harvard University,Apr-10,Journal of Labor Economics,Recruitment Restrictions and Labor Markets: Evidence from the Postbellum U.S. South,28,https://www.journals.uchicago.edu/doi/10.1086/651512
George?L.?Priest,Yale Law School,Apr-10,Journal of Labor Economics,Timing ?úDisturbances??in Labor Market Contracting: Roth's Findings and the Effects of Labor Market Monopsony,28,https://www.journals.uchicago.edu/doi/10.1086/650761
,,,,,,
,,,,,,
,,,,,,
,,,,,,
William?R.?Kerr; William?F.?Lincoln,"Harvard Business School and NBER; University of Michigan, Ann Arbor",Jul-10,Journal of Labor Economics,The Supply Side of Innovation: H??B Visa Reforms and U.S. Ethnic Invention,28,https://www.journals.uchicago.edu/doi/10.1086/651934
Jay?C.?Hartzell; Christopher?A.?Parsons; David?L.?Yermack,University of Texas at Austin; University of North Carolina at Chapel Hill; New York University,Jul-10,Journal of Labor Economics,Is a Higher Calling Enough? Incentive Compensation in the Church,28,https://www.journals.uchicago.edu/doi/10.1086/652461
Moshe?Buchinsky; Phillip?Leslie,"University of California, Los Angeles, CREST?êINSEE, and NBER; Stanford University and NBER",Jul-10,Journal of Labor Economics,Educational Attainment and the Changing U.S. Wage Structure: Dynamic Implications on Young Individuals??Choices,28,https://www.journals.uchicago.edu/doi/10.1086/651720
Shintaro?Yamaguchi,McMaster University,Jul-10,Journal of Labor Economics,"Job Search, Bargaining, and Wage Dynamics",28,https://www.journals.uchicago.edu/doi/10.1086/651954
Bernt?Bratsberg; Oddbj√∏rn?Raaum; Knut?R√∏ed,Ragnar Frisch Centre for Economic Research; Ragnar Frisch Centre for Economic Research; Ragnar Frisch Centre for Economic Research,Jul-10,Journal of Labor Economics,When Minority Labor Migrants Meet the Welfare State,28,https://www.journals.uchicago.edu/doi/10.1086/650546
Bryan?Engelhardt,College of the Holy Cross,Jul-10,Journal of Labor Economics,The Effect of Employment Frictions on Crime,28,https://www.journals.uchicago.edu/doi/10.1086/651541
Leah Platt Boustan; Price V. Fishback; Shawn Kantor,"University of California, Los Angeles, and NBER; University of Arizona and NBER; University of California, Merced, and NBER",Oct-10,Journal of Labor Economics,The Effect of Internal Migration on Local Labor Markets: American Cities during the Great Depression,28,https://www.journals.uchicago.edu/doi/10.1086/653488
Sebastian J. Goerg; Sebastian Kube; Ro?ôi Zultan,Max Planck Institute for Research on Collective Goods; University of Bonn; Max Planck Institute for Economics,Oct-10,Journal of Labor Economics,"Treating Equals Unequally: Incentives in Teams, Workers??Motivation, and Production Technology",28,https://www.journals.uchicago.edu/doi/10.1086/653487
Joshua Angrist; Victor Lavy; Analia Schlosser,"MIT and NBER; Hebrew University, Royal Holloway University of London, and NBER; Tel Aviv University",Oct-10,Journal of Labor Economics,Multiple Experiments for the Causal Link between the Quantity and Quality of Children,28,https://www.journals.uchicago.edu/doi/10.1086/653830
Xu Lin,Wayne State University,Oct-10,Journal of Labor Economics,Identifying Peer Effects in Student Academic Achievement by Spatial Autoregressive Models with Group Unobservables,28,https://www.journals.uchicago.edu/doi/10.1086/653506
Braz Camargo; Ralph Stinebrickner; Todd Stinebrickner,S√£o Paulo School of Economics?ìFGV and University of Western Ontario; Berea College; University of Western Ontario and National Bureau of Economic Research,Oct-10,Journal of Labor Economics,Interracial Friendships in College,28,https://www.journals.uchicago.edu/doi/10.1086/653831
Michael Schwarz; Sergei Severinov,Yahoo! Research; University of British Columbia,Oct-10,Journal of Labor Economics,Investment Tournaments: When Should a Rational Agent Put All Eggs in One Basket?,28,https://www.journals.uchicago.edu/doi/10.1086/653504
St√©phane Mechoulan,Dalhousie University,2011/1/1,Journal of Labor Economics,The External Effects of Black Male Incarceration on Black Females,29,https://www.journals.uchicago.edu/doi/10.1086/656370
Miles Corak; Patrizio Piraino,University of Ottawa and IZA; Statistics Canada and University of Cape Town,2011/1/1,Journal of Labor Economics,The Intergenerational Transmission of Employers,29,https://www.journals.uchicago.edu/doi/10.1086/656371
Abdurrahman Aydemir; George J. Borjas,Sabancƒ± University; Harvard University,2011/1/1,Journal of Labor Economics,Attenuation Bias in Measuring the Wage Impact of Immigration,29,https://www.journals.uchicago.edu/doi/10.1086/656360
